night,product,provenance_path,provenance_basename,provenance_size_bytes,provenance_mtime_utc,source_row,source_file,trk_sub,linkage_id,n_tracklets,n_obs,fit_ok,is_good,rms_arcsec,med_arcsec,max_arcsec,a_au,ecc,inc_deg,raan_deg,argp_deg,nu_deg,best_v1_kms,lin_rms_arcsec,lin_speed_arcsec_per_day,lin_dir_deg,tracklet_ids,image_names,objids,mjds,ras_deg,decs_deg,groups,exp_pairs,review_member_rows,unique_detection_n,first_mjd,median_mjd,last_mjd,median_ra_deg,median_dec_deg,median_mag_aper4,median_mag_psf,median_x_px,median_y_px,time_span_hours,speed_arcsec_per_hour,final_paper_status,initial_human_selected,posthoc_retained,ecliptic_lon_j2000_deg,ecliptic_lat_j2000_deg,solar_elongation_deg,astronomical_dusk_mjd,astronomical_dawn_mjd,hours_after_astronomical_dusk,hours_before_astronomical_dawn,nearest_astronomical_twilight,nearest_twilight_abs_hours,nearest_twilight_signed_hours
20251203,unknown_catalog,/processed1/20251203/L4/20251203_unknown_links.fits,20251203_unknown_links.fits,40320,2026-06-19T21:38:43.202032+00:00,53,OBJ_MP_1247_0389.fits.gz;OBJ_MP_1247_0415.fits.gz;OBJ_MP_1247_0441.fits.gz,000008z,437,2,3,True,True,0.8234072791344762,0.0,1.4261832427829615,0.8683493229929173,0.49709338577066925,25.67352981736312,7.220422538841888,266.84878776776253,-179.98804083403815,18.5252947205813,0.7023660414226781,513.5679490901475,64.36374644063048,20251203013200010005;20251203013201020031,OBJ_MP_1247_0389.fits.gz;OBJ_MP_1247_0415.fits.gz;OBJ_MP_1247_0441.fits.gz,567;591;605,61012.79963914;61012.82502884;61012.85036135,141.23190344;141.23376250;141.23525531,20.93453575;20.93817876;20.94105907,131;131;131,0->1;0->1;1->2,3,3,61012.79946553241,61012.82485523148,61012.85018774305,141.23376250326044,20.938178760401595,18.117082595825195,18.223960876464844,5758.8067530185845,719.3427494572629,1.2173330555087887,21.398664545422815,,False,False,137.02087527111402,5.465534967849236,114.40183098596363,61012.43094247939,61012.90205399763,9.45390605024295,1.8527703876025043,dawn,1.8527703876025043,-1.8527703876025043
20251203,unknown_catalog,/processed1/20251203/L4/20251203_unknown_links.fits,20251203_unknown_links.fits,40320,2026-06-19T21:38:43.202032+00:00,54,OBJ_MP_1247_0389.fits.gz;OBJ_MP_1247_0415.fits.gz;OBJ_MP_1247_0441.fits.gz,000008A,441,2,3,True,True,0.3108375867627067,0.003073585126505738,0.5383777197357443,-15.797439746846095,1.2595357259513005,38.62395363206655,94.68657854950388,40.78532956007071,0.004525911954977688,22.11112258435692,0.24908673532317674,608.1031780384023,63.42874015306069,20251203013200010011;20251203013201020038,OBJ_MP_1247_0389.fits.gz;OBJ_MP_1247_0415.fits.gz;OBJ_MP_1247_0441.fits.gz,4023;4103;4175,61012.79963914;61012.82502884;61012.85036135,142.07968460;142.08158426;142.08379394,21.14327771;21.14711709;21.15094063,131;131;131,0->1;0->1;1->2,3,3,61012.79946553241,61012.82485523148,61012.85018774305,142.08158426223972,21.147117090173946,18.06644630432129,18.27200698852539,6374.053146291858,3195.3955211510006,1.2173330555087887,25.337632418266764,,False,False,137.7101112504473,5.911993489613594,113.69682198749362,61012.43094247939,61012.90205399763,9.45390605024295,1.8527703876025043,dawn,1.8527703876025043,-1.8527703876025043
20251203,unknown_catalog,/processed1/20251203/L4/20251203_unknown_links.fits,20251203_unknown_links.fits,40320,2026-06-19T21:38:43.202032+00:00,55,OBJ_MP_1245_0390.fits.gz;OBJ_MP_1245_0416.fits.gz;OBJ_MP_1245_0442.fits.gz,000008B,453,2,3,True,True,0.6613947653536949,0.0,1.1455693374526954,0.9844310881745828,0.32055969551039115,25.76384147742624,6.099084855977525,265.01077351457343,-179.9860993453222,21.532630946822653,0.5740130501654555,538.1819791905657,57.59050680290136,20251203013300010003;20251203013301020031,OBJ_MP_1245_0390.fits.gz;OBJ_MP_1245_0416.fits.gz;OBJ_MP_1245_0442.fits.gz,1289;1277;1300,61012.80057094;61012.82597045;61012.85129343,135.86413553;135.86654709;135.86854939,22.96536043;22.96884889;22.97176181,132;132;132,0->1;0->1;1->2,3,3,61012.80039732639,61012.825796840276,61012.85111981481,135.86654709121373,22.968848887764242,17.317005157470703,17.802221298217773,6990.924177925734,1110.9738622514092,1.2173397220904008,22.424249132940236,,False,False,131.63751545772033,5.911927988643144,119.72958262236855,61012.43094247939,61012.90205399763,9.476504661259241,1.8301717765862122,dawn,1.8301717765862122,-1.8301717765862122
20251203,unknown_catalog,/processed1/20251203/L4/20251203_unknown_links.fits,20251203_unknown_links.fits,40320,2026-06-19T21:38:43.202032+00:00,56,OBJ_MP_1245_0390.fits.gz;OBJ_MP_1245_0416.fits.gz;OBJ_MP_1245_0442.fits.gz,000008C,456,2,3,True,True,0.8496521977814641,0.0,1.4716407753200562,0.9868049565908589,0.3173829429911362,25.899225101175258,9.856018529398003,262.0381237171366,-179.98606688665893,21.582910612724984,0.7128668773918387,688.8206870833216,54.82300649476231,20251203013300010012;20251203013301020038,OBJ_MP_1245_0390.fits.gz;OBJ_MP_1245_0416.fits.gz;OBJ_MP_1245_0442.fits.gz,5035;4963;5060,61012.80057094;61012.82597045;61012.85129343,136.66418636;136.66767368;136.67024214,22.59544773;22.59940983;22.60338054,132;132;132,0->1;0->1;1->2,3,3,61012.80039732639,61012.825796840276,61012.85111981481,136.66767367709883,22.599409826395796,18.029266357421875,18.499113082885742,5805.787681803761,3397.4946929458083,1.2173397220904008,28.700861961805064,,False,False,132.4555713414486,5.771645753461084,118.92522499361712,61012.43094247939,61012.90205399763,9.476504661259241,1.8301717765862122,dawn,1.8301717765862122,-1.8301717765862122
20251203,unknown_catalog,/processed1/20251203/L4/20251203_unknown_links.fits,20251203_unknown_links.fits,40320,2026-06-19T21:38:43.202032+00:00,57,OBJ_MP_1245_0390.fits.gz;OBJ_MP_1245_0416.fits.gz;OBJ_MP_1245_0442.fits.gz,000008D,457,2,3,True,True,0.4901380583316487,0.0,0.8489440197535736,0.9821124204106905,0.3236774031253233,25.622660584711745,6.6515481974291735,264.99116317624447,-179.98613127454004,21.483171392176974,0.4327028621378137,552.3096897428193,50.58784186430981,20251203013300010014;20251203013301020039,OBJ_MP_1245_0390.fits.gz;OBJ_MP_1245_0416.fits.gz;OBJ_MP_1245_0442.fits.gz,5217;5135;5229,61012.80057094;61012.82597045;61012.85129343,136.71026345;136.71305708;136.71560199,22.26163577;22.26487567;22.26764776,132;132;132,0->1;0->1;1->2,3,3,61012.80039732639,61012.825796840276,61012.85111981481,136.71305707800786,22.264875672566873,17.216644287109375,17.64752769470215,4762.314215441285,3516.367475204634,1.2173397220904008,23.012903739284138,,False,False,132.5936574700152,5.463789162415676,118.804721511882,61012.43094247939,61012.90205399763,9.476504661259241,1.8301717765862122,dawn,1.8301717765862122,-1.8301717765862122
20251203,unknown_catalog,/processed1/20251203/L4/20251203_unknown_links.fits,20251203_unknown_links.fits,40320,2026-06-19T21:38:43.202032+00:00,58,OBJ_MP_0975_0392.fits.gz;OBJ_MP_0975_0418.fits.gz;OBJ_MP_0975_0444.fits.gz,000008E,476,2,3,True,True,0.5446522354120751,0.0,0.943365344189679,0.9475719751965826,0.37192746828419476,23.73545821722091,15.544795377331168,256.94623494801766,-179.98663348445442,20.70266935689556,0.4690261984474658,472.56722119696036,63.942158562137344,20251203013500010013;20251203013501020042,OBJ_MP_0975_0392.fits.gz;OBJ_MP_0975_0418.fits.gz;OBJ_MP_0975_0444.fits.gz,9819;9955;9804,61012.80259167;61012.82799108;61012.85332043,135.17459958;135.17628041;135.17764335,16.05178760;16.05501439;16.05776960,134;134;134,0->1;0->1;1->2,3,3,61012.80241805556,61012.82781746528,61012.85314681713,135.17628041233397,16.05501438639501,18.207265853881836,18.808862686157227,814.510979047115,5614.187176270147,1.217490277660545,19.69030088320668,,False,False,132.98143266971437,-0.9011513494506918,118.55946546010871,61012.43094247939,61012.90205399763,9.524999661371112,1.7816767764743418,dawn,1.7816767764743418,-1.7816767764743418
20251203,unknown_catalog,/processed1/20251203/L4/20251203_unknown_links.fits,20251203_unknown_links.fits,40320,2026-06-19T21:38:43.202032+00:00,59,OBJ_MP_1110_0394.fits.gz;OBJ_MP_1110_0420.fits.gz;OBJ_MP_1110_0446.fits.gz,000008F,491,2,3,True,True,0.7121901983502394,0.0,1.2335496081951711,0.9655891083348592,0.3463283811640553,24.858452485594235,9.402260591791256,261.8978874367737,-179.9858197990971,21.120357254813285,0.6048287216630889,494.64437760675696,67.90238209950357,20251203013700010014;20251203013701020048,OBJ_MP_1110_0394.fits.gz;OBJ_MP_1110_0420.fits.gz;OBJ_MP_1110_0446.fits.gz,9362;9483;9915,61012.80473387;61012.83012931;61012.85748642,134.80455422;134.80590949;134.80746072,20.31353339;20.31712476;20.32025801,136;136;136,0->1;0->1;1->2,3,3,61012.804560254626,61012.82995569445,61012.8573128125,134.80590948950965,20.317124760583642,16.268903732299805,16.60365867614746,5069.512325090822,5705.829662417451,1.2660613889456727,20.61018240028154,,False,False,131.44427229588146,3.0896295220143997,120.05405566980862,61012.43094247939,61012.90205399763,9.576317161379848,1.730359276465606,dawn,1.730359276465606,-1.730359276465606
20251203,unknown_catalog,/processed1/20251203/L4/20251203_unknown_links.fits,20251203_unknown_links.fits,40320,2026-06-19T21:38:43.202032+00:00,60,OBJ_MP_1110_0394.fits.gz;OBJ_MP_1110_0420.fits.gz;OBJ_MP_1110_0446.fits.gz,000008G,493,2,3,True,True,0.7965726238190635,0.0,1.3797042563730684,0.9475720784314509,0.37192732061631284,24.81342573671491,8.308771977094935,263.2171790910511,-179.98610023304101,20.702671820277804,0.6818911554173099,448.25822206007837,69.96778156872287,20251203013700010018;20251203013701020053,OBJ_MP_1110_0394.fits.gz;OBJ_MP_1110_0420.fits.gz;OBJ_MP_1110_0446.fits.gz,12796;13018;13686,61012.80473387;61012.83012931;61012.85748642,135.49043719;135.49182262;135.49284028,20.19141182;20.19472658;20.19759139,136;136;136,0->1;0->1;1->2,3,3,61012.804560254626,61012.82995569445,61012.8573128125,135.49182261562206,20.194726577682278,18.111190795898438,18.54375457763672,4679.338279655594,7709.240051342279,1.2660613889456727,18.67742591916993,,False,False,132.09707148219593,3.153941901598072,119.40055810314401,61012.43094247939,61012.90205399763,9.576317161379848,1.730359276465606,dawn,1.730359276465606,-1.730359276465606
20251203,unknown_catalog,/processed1/20251203/L4/20251203_unknown_links.fits,20251203_unknown_links.fits,40320,2026-06-19T21:38:43.202032+00:00,61,OBJ_MP_1381_0397.fits.gz;OBJ_MP_1381_0423.fits.gz;OBJ_MP_1381_0449.fits.gz,000008H,525,2,3,True,True,0.2818104929816113,0.003073585126505738,0.48810041481040206,-8.679990136213982,1.4723507661463522,33.22487124907874,77.9060491362085,55.025576653755756,0.004923967288890174,23.128966624704717,0.22492129324260113,581.0859166640726,53.334734280344634,20251203014000010003;20251203014001020033,OBJ_MP_1381_0397.fits.gz;OBJ_MP_1381_0423.fits.gz;OBJ_MP_1381_0449.fits.gz,1074;1127;1130,61012.80786125;61012.83323655;61012.86061603,141.68024431;141.68278263;141.68581434,24.17097592;24.17422856;24.17780554,139;139;139,0->1;0->1;1->2,3,3,61012.80768763889,61012.83306293981,61012.86044241898,141.68278262779413,24.174228555994226,17.988971710205078,18.30162811279297,7371.845126981614,1146.4318436508088,1.2661147222970612,24.211913194336358,,False,False,136.3951465126319,8.66821096410026,114.84749375459043,61012.43094247939,61012.90205399763,9.650891050114296,1.6557853877311572,dawn,1.6557853877311572,-1.6557853877311572
20251203,unknown_catalog,/processed1/20251203/L4/20251203_unknown_links.fits,20251203_unknown_links.fits,40320,2026-06-19T21:38:43.202032+00:00,62,OBJ_MP_1381_0397.fits.gz;OBJ_MP_1381_0423.fits.gz;OBJ_MP_1381_0449.fits.gz,000008I,531,2,3,True,True,0.5926150568025501,0.0,1.026439387712333,0.8685293275801904,0.4967831125316952,26.873072871941538,4.5965138310824765,270.2000433444004,-179.98755776309667,18.531008569483273,0.48907297914174097,608.5703047351196,50.817421137109825,20251203014000010022;20251203014001020061,OBJ_MP_1381_0397.fits.gz;OBJ_MP_1381_0423.fits.gz;OBJ_MP_1381_0449.fits.gz,9809;10497;10714,61012.80786125;61012.83323655;61012.86061603,143.97831078;143.98108137;143.98443128,23.08306944;23.08663751;23.08998823,139;139;139,0->1;0->1;1->2,3,3,61012.80768763889,61012.83306293981,61012.86044241898,143.98108136923696,23.086637510179074,18.23671531677246,18.561283111572266,3921.803693174782,7676.741720821909,1.2661147222970612,25.357096030629986,,False,False,138.7639791725194,8.312746121778044,112.53306955632883,61012.43094247939,61012.90205399763,9.650891050114296,1.6557853877311572,dawn,1.6557853877311572,-1.6557853877311572
20251203,unknown_catalog,/processed1/20251203/L4/20251203_unknown_links.fits,20251203_unknown_links.fits,40320,2026-06-19T21:38:43.202032+00:00,63,OBJ_MP_1380_0398.fits.gz;OBJ_MP_1380_0424.fits.gz;OBJ_MP_1380_0450.fits.gz,000008J,541,2,3,True,True,0.7387162196913722,0.0,1.2794940248806694,1.9800099832699594,0.6666582664661521,86.39636518429778,305.55630613658894,332.0918371482432,-179.9974960462208,9.466315860162643,0.6016117696957177,545.1603074525316,184.42852213021033,20251203014100010013;20251203014101020047,OBJ_MP_1380_0398.fits.gz;OBJ_MP_1380_0424.fits.gz;OBJ_MP_1380_0450.fits.gz,8650;8813;9196,61012.80870444;61012.83407744;61012.86146123,140.83968258;140.83566358;140.83088609,25.18320258;25.18260381;25.18257811,140;140;140,0->1;0->1;1->2,3,3,61012.80853083333,61012.833903831015,61012.86128761574,140.83566357514823,25.18260380794053,17.824462890625,17.90045738220215,7832.400300385241,6613.202540346111,1.2661627778434195,22.71501281052215,,False,False,135.33453065627384,9.383693731340172,115.83890688754914,61012.43094247939,61012.90205399763,9.671072438999545,1.6356039988459088,dawn,1.6356039988459088,-1.6356039988459088
20251203,unknown_catalog,/processed1/20251203/L4/20251203_unknown_links.fits,20251203_unknown_links.fits,40320,2026-06-19T21:38:43.202032+00:00,64,OBJ_MP_0843_0399.fits.gz;OBJ_MP_0843_0425.fits.gz;OBJ_MP_0843_0451.fits.gz,000008K,546,2,3,True,True,0.7599424981336385,0.0,1.3162590175982785,0.8648451776805878,0.5031592523273111,23.67221303142383,26.023940928176625,249.85539739683972,-179.9876343588668,18.41323335449278,0.625080240216932,533.2833888111193,65.6662764392295,20251203014200010001;20251203014201020040,OBJ_MP_0843_0399.fits.gz;OBJ_MP_0843_0425.fits.gz;OBJ_MP_0843_0451.fits.gz,248;263;267,61012.80980486;61012.83518292;61012.86257023,139.38505849;139.38653101;139.38835630,12.63265197;12.63643299;12.63978285,141;141;141,0->1;0->1;1->2,3,3,61012.80963125,61012.835009305556,61012.86239662037,139.38653101042337,12.63643298922354,17.875730514526367,18.24543571472168,4451.337433820376,451.46756543323596,1.2663688888424076,22.220141200463303,,False,False,137.88380278136668,-2.9776821733699355,113.63463784277685,61012.43094247939,61012.90205399763,9.697603827982675,1.6090726098627783,dawn,1.6090726098627783,-1.6090726098627783
20251203,unknown_catalog,/processed1/20251203/L4/20251203_unknown_links.fits,20251203_unknown_links.fits,40320,2026-06-19T21:38:43.202032+00:00,65,OBJ_MP_0843_0399.fits.gz;OBJ_MP_0843_0425.fits.gz;OBJ_MP_0843_0451.fits.gz,000008L,547,2,3,True,True,0.5458477198473016,0.0,0.945435983971149,0.8599097319158722,0.5117866247316142,23.703466689140775,25.61900097414004,250.24847951245746,-179.98774219040646,18.252665336596795,0.45639177962351224,526.2103692461824,67.98588117702997,20251203014200010004;20251203014201020043,OBJ_MP_0843_0399.fits.gz;OBJ_MP_0843_0425.fits.gz;OBJ_MP_0843_0451.fits.gz,596;623;629,61012.80980486;61012.83518292;61012.86257023,139.45938501;139.46080305;139.46234988,12.83111387;12.83482508;12.83827106,141;141;141,0->1;0->1;1->2,3,3,61012.80963125,61012.835009305556,61012.86239662037,139.46080305162388,12.834825079659383,17.860258102416992,18.319637298583984,5066.619642587166,685.8680659463514,1.2663688888424076,21.925432051924265,,False,False,137.8928480638623,-2.7666831818694013,113.63022378371919,61012.43094247939,61012.90205399763,9.697603827982675,1.6090726098627783,dawn,1.6090726098627783,-1.6090726098627783
20251203,unknown_catalog,/processed1/20251203/L4/20251203_unknown_links.fits,20251203_unknown_links.fits,40320,2026-06-19T21:38:43.202032+00:00,66,OBJ_MP_0843_0399.fits.gz;OBJ_MP_0843_0425.fits.gz;OBJ_MP_0843_0451.fits.gz,000008M,548,2,3,True,True,0.7329711146326421,0.0,1.2695432110241278,0.8633707621198209,0.5057262625222446,23.72787273966255,25.784410704762934,250.0991600799845,-179.98766634480552,18.36560424848863,0.6007711501498131,537.9310041658009,66.21587404670575,20251203014200010007;20251203014201020047,OBJ_MP_0843_0399.fits.gz;OBJ_MP_0843_0425.fits.gz;OBJ_MP_0843_0451.fits.gz,600;635;640,61012.80980486;61012.83518292;61012.86257023,139.46325267;139.46467347;139.46651020,12.83193535;12.83573362;12.83915844,141;141;141,0->1;0->1;1->2,3,3,61012.80963125,61012.835009305556,61012.86239662037,139.46467347479924,12.835733616247472,17.603153228759766,17.824291229248047,5069.292741570945,697.6834029510311,1.2663688888424076,22.413791840241704,,False,False,137.89617347464429,-2.764675227608076,113.62694538074436,61012.43094247939,61012.90205399763,9.697603827982675,1.6090726098627783,dawn,1.6090726098627783,-1.6090726098627783
20251203,unknown_catalog,/processed1/20251203/L4/20251203_unknown_links.fits,20251203_unknown_links.fits,40320,2026-06-19T21:38:43.202032+00:00,67,OBJ_MP_0843_0399.fits.gz;OBJ_MP_0843_0425.fits.gz;OBJ_MP_0843_0451.fits.gz,000008N,549,2,3,True,True,0.02861352033432277,0.0,0.049560071002452244,2.9298059578476146,0.3994100842975287,25.865270749471478,88.59351918038669,221.4283586669539,-179.9975726280064,11.399615529033767,0.01976909752606919,204.37409356281174,106.43788406530669,20251203014200010008;20251203014201020049,OBJ_MP_0843_0399.fits.gz;OBJ_MP_0843_0425.fits.gz;OBJ_MP_0843_0451.fits.gz,1443;1518;1530,61012.80980486;61012.83518292;61012.86257023,139.63688404;139.63646004;139.63601391,13.00719947;13.00857084;13.01007230,141;141;141,0->1;0->1;1->2,3,3,61012.80963125,61012.835009305556,61012.86239662037,139.63646003753024,13.008570843653452,18.304725646972656,18.634807586669922,5601.033412914792,1226.9870012066992,1.2663688888424076,8.515587231783822,,False,False,138.00347088399405,-2.549239835854506,113.52413643455704,61012.43094247939,61012.90205399763,9.697603827982675,1.6090726098627783,dawn,1.6090726098627783,-1.6090726098627783
20251203,unknown_catalog,/processed1/20251203/L4/20251203_unknown_links.fits,20251203_unknown_links.fits,40320,2026-06-19T21:38:43.202032+00:00,68,OBJ_MP_0843_0399.fits.gz;OBJ_MP_0843_0425.fits.gz;OBJ_MP_0843_0451.fits.gz,000008O,550,2,3,True,True,0.7185005152799779,0.0,1.2444793977293402,0.8628187439184216,0.5066896031633698,23.677070429292108,25.45654636951341,250.52949529834368,-179.98767836984703,18.347698220219183,0.590676161218035,530.8275964649773,64.16427350135513,20251203014200010009;20251203014201020050,OBJ_MP_0843_0399.fits.gz;OBJ_MP_0843_0425.fits.gz;OBJ_MP_0843_0451.fits.gz,1732;1823;1844,61012.80980486;61012.83518292;61012.86257023,139.69753095;139.69908469;139.70100532,12.81916237;12.82286322;12.82617341,141;141;141,0->1;0->1;1->2,3,3,61012.80963125,61012.835009305556,61012.86239662037,139.69908469227448,12.822863221065278,17.77964973449707,18.201034545898438,5019.929261966774,1410.2513005946566,1.2663688888424076,22.117816519374056,,False,False,138.11811612865222,-2.7076463924489036,113.40649221292325,61012.43094247939,61012.90205399763,9.697603827982675,1.6090726098627783,dawn,1.6090726098627783,-1.6090726098627783
20251203,unknown_catalog,/processed1/20251203/L4/20251203_unknown_links.fits,20251203_unknown_links.fits,40320,2026-06-19T21:38:43.202032+00:00,69,OBJ_MP_0843_0399.fits.gz;OBJ_MP_0843_0425.fits.gz;OBJ_MP_0843_0451.fits.gz,000008P,562,2,3,True,True,0.7027517875480681,0.003073585126505738,1.2171979205455805,0.8472700480989799,0.5343396541375413,23.810682189446865,25.741877681604933,251.147712901134,-179.98802866280795,17.826089570307595,0.5946226879577311,548.4334272183143,59.58653167812962,20251203014200010029;20251203014201020074,OBJ_MP_0843_0399.fits.gz;OBJ_MP_0843_0425.fits.gz;OBJ_MP_0843_0451.fits.gz,9585;10047;10275,61012.80980486;61012.83518292;61012.86257023,141.29486430;141.29706326;141.29904517,12.97995545;12.98359195;12.98689531,141;141;141,0->1;0->1;1->2,3,3,61012.80963125,61012.835009305556,61012.86239662037,141.29706325957903,12.983591953122922,16.730419158935547,17.027376174926758,5475.019336988666,6267.226755586212,1.2663688888424076,22.851392800763094,,False,False,139.5522203581895,-2.0762446878269922,111.98491224083517,61012.43094247939,61012.90205399763,9.697603827982675,1.6090726098627783,dawn,1.6090726098627783,-1.6090726098627783
20251203,unknown_catalog,/processed1/20251203/L4/20251203_unknown_links.fits,20251203_unknown_links.fits,40320,2026-06-19T21:38:43.202032+00:00,70,OBJ_MP_1379_0402.fits.gz;OBJ_MP_1379_0428.fits.gz;OBJ_MP_1379_0454.fits.gz,000008Q,587,2,3,True,True,1.6049245995184465,0.0,2.779810948683082,1.0390820191661088,0.25110433182502956,28.186350838215088,23.09892712846091,249.76997308537267,-179.98481907228444,22.606436125330422,1.3250142343654043,1390.8331431453164,61.459867425743134,20251203014500010010;20251203014501020044,OBJ_MP_1379_0402.fits.gz;OBJ_MP_1379_0428.fits.gz;OBJ_MP_1379_0454.fits.gz,1396;1372;1486,61012.81281637;61012.83822875;61012.86557926,136.15623023;136.16084810;136.16693828,24.70547481;24.71471486;24.72339717,144;144;144,0->1;0->1;1->2,3,3,61012.81264275463,61012.83805513889,61012.86540564815,136.1608481012194,24.71471486152206,17.995628356933594,18.380441665649414,3910.070619914103,1285.9306529129387,1.266309444385115,57.951380964388186,,False,False,131.3903361072787,7.661195793173572,119.86738896583785,61012.43094247939,61012.90205399763,9.770703828020487,1.5359726098249666,dawn,1.5359726098249666,-1.5359726098249666
20251203,unknown_catalog,/processed1/20251203/L4/20251203_unknown_links.fits,20251203_unknown_links.fits,40320,2026-06-19T21:38:43.202032+00:00,71,OBJ_MP_1244_0403.fits.gz;OBJ_MP_1244_0429.fits.gz;OBJ_MP_1244_0455.fits.gz,000008R,597,2,3,True,True,0.9383650860903545,0.0,1.6252960051572376,-40.468817602184984,1.1013125719055132,31.566929119968993,69.49554266051018,55.229899946153054,0.0045405485322640975,21.322912045801157,0.762587334296902,447.27917228001616,68.70256159155575,20251203014600010003;20251203014601020020,OBJ_MP_1244_0403.fits.gz;OBJ_MP_1244_0429.fits.gz;OBJ_MP_1244_0455.fits.gz,978;964;980,61012.81366896;61012.83908416;61012.86643624,133.01195066;133.01330645;133.01455015,23.51677976;23.51927736;23.52287732,145;145;145,0->1;0->1;1->2,3,3,61012.813495347225,61012.83891054398,61012.866262627314,133.01330645202847,23.519277355030518,18.27043914794922,18.706466674804688,6330.2050339306525,895.4284958760035,1.2664147221366875,18.636632178334008,,False,False,128.95299356191492,5.706530646450596,122.42099238966746,61012.43094247939,61012.90205399763,9.791233550116885,1.5154428877285682,dawn,1.5154428877285682,-1.5154428877285682
20251203,unknown_catalog,/processed1/20251203/L4/20251203_unknown_links.fits,20251203_unknown_links.fits,40320,2026-06-19T21:38:43.202032+00:00,72,OBJ_MP_0844_0406.fits.gz;OBJ_MP_0844_0432.fits.gz;OBJ_MP_0844_0458.fits.gz,000008S,623,2,3,True,True,0.5543967190695782,0.0,0.9602432849779989,0.8006418260019914,0.6236973834557855,23.807577528160227,26.371730369820877,251.07118929001092,-179.98924432735464,16.024706526852235,0.4686035086851592,473.5396982808778,81.50557135438314,20251203014900010002;20251203014901020027,OBJ_MP_0844_0406.fits.gz;OBJ_MP_0844_0432.fits.gz;OBJ_MP_0844_0458.fits.gz,857;869;894,61012.81695593;61012.84234559;61012.86969226,142.11937566;142.11996535;142.12042834,12.76116499;12.76473532;12.76803230,148;148;148,0->1;0->1;1->2,3,3,61012.81678231482,61012.842171979166,61012.869518645835,142.11996535246087,12.764735318040506,17.766258239746094,18.0721492767334,7463.107998627439,857.6378648027834,1.265671944420319,19.730820761703242,,False,False,140.38313651850365,-2.033534863498774,111.16249618705325,61012.43094247939,61012.90205399763,9.869507994619198,1.4371684432262555,dawn,1.4371684432262555,-1.4371684432262555
20251203,unknown_catalog,/processed1/20251203/L4/20251203_unknown_links.fits,20251203_unknown_links.fits,40320,2026-06-19T21:38:43.202032+00:00,73,OBJ_MP_0844_0406.fits.gz;OBJ_MP_0844_0432.fits.gz;OBJ_MP_0844_0458.fits.gz,000008T,624,2,3,True,True,0.3492364622160128,0.0,0.6048952964137426,0.8091082763079248,0.6067071305494194,23.93403729820353,27.225185685557864,250.29413777105913,-179.98900419593008,16.382474466631272,0.3021566235714128,506.12330956079705,75.2371055815616,20251203014900010004;20251203014901020029,OBJ_MP_0844_0406.fits.gz;OBJ_MP_0844_0432.fits.gz;OBJ_MP_0844_0458.fits.gz,901;909;943,61012.81695593;61012.84234559;61012.86969226,142.12684144;142.12795606;142.12878313,12.77228732;12.77570755;12.77945599,148;148;148,0->1;0->1;1->2,3,3,61012.81678231482,61012.842171979166,61012.869518645835,142.12795606339557,12.775707546845428,18.11907196044922,18.711393356323242,7497.006385439544,882.3741307338163,1.265671944420319,21.088471231699877,,False,False,140.38708991054875,-2.0206706386380913,111.15872113216795,61012.43094247939,61012.90205399763,9.869507994619198,1.4371684432262555,dawn,1.4371684432262555,-1.4371684432262555
20251204,unknown_catalog,/processed1/20251204/L4/20251204_unknown_links.fits,20251204_unknown_links.fits,23040,2026-06-19T21:57:39.832334+00:00,0,OBJ_MP_1066_0193.fits.gz;OBJ_MP_1066_0219.fits.gz;OBJ_MP_1066_0245.fits.gz,000008U,46,2,3,True,True,0.22320379985432776,0.0,0.38660032179013043,2.938087644435016,0.3954655199304092,34.755054629087006,6.0036639463792785,200.8509009249754,-179.99760528917358,11.436989554187894,0.17766361392295613,177.1488813855129,186.33125750253168,20251204005900010020;20251204005901020046,OBJ_MP_1066_0193.fits.gz;OBJ_MP_1066_0219.fits.gz;OBJ_MP_1066_0245.fits.gz,7646;7172;7306,61013.60207919;61013.62804602;61013.65396448,12.18876107;12.18751942;12.18620133,7.53666860;7.53643059;7.53638710,58;58;58,0->1;0->1;1->2,3,3,61013.601905578704,61013.62787240741,61013.653790868055,12.187519420129183,7.536430594173421,17.92217445373535,18.61355209350586,3470.5635461258707,7668.5426858066285,1.245246944425162,7.381203391063038,,False,False,14.14423660537346,2.1254385451585365,121.76844423240848,61013.43091483088,61013.90263297996,4.726981836603954,6.594253741262946,dusk,4.726981836603954,4.726981836603954
