pair_id,pair_class,same_night,earlier_link_key,earlier_night,earlier_trk_sub,earlier_linkage_id,earlier_median_mjd,earlier_median_ra_deg,earlier_median_dec_deg,earlier_speed_arcsec_per_hour,earlier_direction_deg,later_link_key,later_night,later_trk_sub,later_linkage_id,later_median_mjd,later_median_ra_deg,later_median_dec_deg,later_speed_arcsec_per_hour,later_direction_deg,delta_t_days,delta_t_hours,forward_predicted_ra_deg,forward_predicted_dec_deg,forward_observed_east_offset_deg,forward_observed_north_offset_deg,forward_predicted_east_offset_deg,forward_predicted_north_offset_deg,forward_residual_east_deg,forward_residual_north_deg,forward_residual_deg,backward_predicted_ra_deg,backward_predicted_dec_deg,backward_observed_east_offset_deg,backward_observed_north_offset_deg,backward_predicted_east_offset_deg,backward_predicted_north_offset_deg,backward_residual_east_deg,backward_residual_north_deg,backward_residual_deg,max_two_way_residual_deg,speed_difference_arcsec_per_hour,direction_difference_deg,is_edge_strict,is_edge_conservative_primary,is_edge_relaxed,is_primary_conservative_edge,primary_edge_failure_reasons
PAIR000027,cross_night,False,20251204|000009h|306,20251204,000009h,306,61013.87480642361,117.55827661534876,20.908959766245587,9.451140363174586,165.5232165683426,20251208|00000cs|449,20251208,00000cs,449,61017.48187351852,34.91309581737564,19.71184720022901,20.737420357794964,232.22603889423468,3.607067094904778,86.56961027771467,117.32270756235523,20.965775129671332,-77.20288631363023,-1.1971125660165782,-0.22005651922675934,0.05681536342574577,-76.98282979440347,-1.253927929442324,76.99304136353058,35.23757225825791,20.106016700993234,77.80224118763438,1.1971125660165782,0.30546238836284,0.3941695007642233,77.49677879927154,0.8029430652523549,77.50093832870192,77.50093832870192,11.286279994620378,66.70282232589207,False,False,False,False,two_way_residual;speed_difference;direction_difference
PAIR000028,cross_night,False,20251204|000009h|306,20251204,000009h,306,61013.87480642361,117.55827661534876,20.908959766245587,9.451140363174586,165.5232165683426,20251208|00000cR|1115,20251208,00000cR,1115,61017.78582819444,113.95355964433988,23.090786064143124,12.563633559493391,168.5434341136023,3.911021770829393,93.86452249990543,117.30285699864888,20.97056275765918,-3.36734158989749,2.181826297897537,-0.2385998970533462,0.061602991413593794,-3.128741692844144,2.1202233064839433,3.779467085436642,114.30257172152449,23.025720948592127,3.3159235516310233,-2.181826297897537,0.32105082752619724,-0.06506511555099623,2.994872724104826,-2.116761182346541,3.6674160572092425,3.779467085436642,3.1124931963188054,3.0202175452596975,False,False,False,False,two_way_residual;speed_difference
PAIR000029,cross_night,False,20251204|000009h|306,20251204,000009h,306,61013.87480642361,117.55827661534876,20.908959766245587,9.451140363174586,165.5232165683426,20251208|00000cT|1141,20251208,00000cT,1141,61017.78884447917,113.9532276620022,23.090767670420227,12.96125601820795,167.34953358586463,3.914038055554556,93.93691333330935,117.30266001220046,20.97061026753586,-3.3676517107590684,2.18180790417464,-0.2387839116835575,0.061650501290273864,-3.128867799075511,2.120157402884366,3.7795345106371254,114.31196333999075,23.01669970067137,3.3162293909569587,-2.18180790417464,0.3299954631201779,-0.07406796974885768,2.9862339278367807,-2.1077399344257826,3.6551553596169737,3.7795345106371254,3.5101156550333634,1.8263170175220296,False,False,False,False,two_way_residual;speed_difference
PAIR000030,cross_night,False,20251204|000009h|306,20251204,000009h,306,61013.87480642361,117.55827661534876,20.908959766245587,9.451140363174586,165.5232165683426,20251209|00000e2|1083,20251209,00000e2,1083,61018.87456671296,117.19716804920762,21.002572058584548,11.62742498712702,167.87802706157777,4.999760289349069,119.99424694437766,117.23175405129103,20.987711613773524,-0.3373290893611929,0.0936122923389604,-0.30502062126775487,0.07875184752793686,-0.032308468093438014,0.01486044481102354,0.03556219805532525,117.60305404302582,20.92118649428743,0.33711807953179046,-0.0936122923389604,0.378920689162962,-0.08138556429711873,-0.04180260963117155,-0.012226728041841675,0.04355400154503917,0.04355400154503917,2.1762846239524336,2.3548104932351634,False,False,True,False,two_way_residual;speed_difference
PAIR000031,cross_night,False,20251204|000009l|317,20251204,000009l,317,61013.87695957176,106.43396364049946,23.99977697907328,39.00318379644715,183.58822137494087,20251207|00000aG|298,20251207,00000aG,298,61016.46225980325,35.00076238193964,19.825908614221383,21.750876216274005,230.4676683684961,2.5853002314906917,62.0472055557766,105.69955690608575,23.957705046914217,-65.25758962730775,-4.173868364851895,-0.6709150989947918,-0.042071932159060584,-64.58667452831295,-4.131796432692834,64.71870107154069,35.25441555020551,20.1150434384275,67.19917674084068,4.173868364851895,0.23861851050851124,0.28913482420611586,66.96055823033217,3.884733540645779,67.07315046424705,67.07315046424705,17.25230758017315,46.879446993555234,False,False,False,False,two_way_residual;speed_difference;direction_difference
PAIR000032,cross_night,False,20251204|000009l|317,20251204,000009l,317,61013.87695957176,106.43396364049946,23.99977697907328,39.00318379644715,183.58822137494087,20251207|00000bh|896,20251207,00000bh,896,61016.5485206713,48.84417910724284,3.176017626942899,25.43636126095055,162.797778902172,2.6715610995379393,64.11746638891054,105.67505276469488,23.956301279048397,-52.6109772428265,-20.82375935213038,-0.6933007848506761,-0.0434757000248813,-51.91767645797582,-20.7802836521055,55.921957382203814,49.27761127130928,3.0420356544105616,57.501329043032975,20.82375935213038,0.4327664304669523,-0.13398197253233732,57.06856261256602,20.957741324662717,60.79512941096387,60.79512941096387,13.566822535496602,20.79044247276886,False,False,False,False,two_way_residual;speed_difference;direction_difference
PAIR000033,cross_night,False,20251204|000009l|317,20251204,000009l,317,61013.87695957176,106.43396364049946,23.99977697907328,39.00318379644715,183.58822137494087,20251208|00000cs|449,20251208,00000cs,449,61017.48187351852,34.91309581737564,19.71184720022901,20.737420357794964,232.22603889423468,3.6049139467577334,86.5179347221856,105.40991504172055,23.94111234385612,-65.33767715794558,-4.287929778844269,-0.9355165670882656,-0.05866463521716076,-64.4021605908573,-4.229265143627108,64.54087830534748,35.23737857019249,20.10578141140536,67.32980380218451,4.287929778844269,0.30528005025872645,0.3939342111763498,67.02452375192578,3.893995567667919,67.13754527575074,67.13754527575074,18.26576343865219,48.637817519293804,False,False,False,False,two_way_residual;speed_difference;direction_difference
PAIR000034,cross_night,False,20251204|000009l|317,20251204,000009l,317,61013.87695957176,106.43396364049946,23.99977697907328,39.00318379644715,183.58822137494087,20251208|00000cR|1115,20251208,00000cR,1115,61017.78582819444,113.95355964433988,23.090786064143124,12.563633559493391,168.5434341136023,3.9088686226823484,93.81284694437636,105.32357057842127,23.9361659316951,6.869504677602008,-0.908990914930154,-1.0143962960280288,-0.06361104737817933,7.883900973630038,-0.8453798675519747,7.929095893130998,114.30237957871596,23.02575676911198,-6.9171604007807606,0.908990914930154,0.32087407831974923,-0.06502929503114364,-7.238034479100509,0.9740202099612977,7.303277243132759,7.929095893130998,26.439550236953764,15.04478726133857,False,False,False,False,two_way_residual;speed_difference;direction_difference
PAIR000035,cross_night,False,20251204|000009l|317,20251204,000009l,317,61013.87695957176,106.43396364049946,23.99977697907328,39.00318379644715,183.58822137494087,20251208|00000cT|1141,20251208,00000cT,1141,61017.78884447917,113.9532276620022,23.090767670420227,12.96125601820795,167.34953358586463,3.9118849074075115,93.88523777778028,105.32271374183878,23.93611684612864,6.869201396119807,-0.9090093086530509,-1.0151790565524468,-0.06366013294463838,7.884380452672254,-0.8453491757084125,7.929569367333337,114.31176599621193,23.016740446139234,-6.916855962059796,0.9090093086530509,0.32981392959652145,-0.07402722428099137,-7.2466698916563175,0.9830365329340423,7.313042140157622,7.929569367333337,26.041927778239206,16.238687789076238,False,False,False,False,two_way_residual;speed_difference;direction_difference
PAIR000036,cross_night,False,20251204|000009l|317,20251204,000009l,317,61013.87695957176,106.43396364049946,23.99977697907328,39.00318379644715,183.58822137494087,20251209|00000e2|1083,20251209,00000e2,1083,61018.87456671296,117.19716804920762,21.002572058584548,11.62742498712702,167.87802706157777,4.997607141202025,119.94257138884859,105.01429241789002,23.91844832484535,9.832693537504603,-2.9972049204887306,-1.2969364443770242,-0.08132865422792786,11.129629981881628,-2.9158762662608027,11.505259576982237,117.60287924811068,20.92122154300313,-10.048143799650921,2.9972049204887306,0.37875750686370535,-0.08135051558141612,-10.426901306514626,3.078555436070147,10.871879985943252,11.505259576982237,27.375758809320132,15.710194313363104,False,False,False,False,two_way_residual;speed_difference;direction_difference
PAIR000037,same_night,True,20251207|00000aG|298,20251207,00000aG,298,61016.46225980325,35.00076238193964,19.825908614221383,21.750876216274005,230.4676683684961,20251207|00000bh|896,20251207,00000bh,896,61016.5485206713,48.84417910724284,3.176017626942899,25.43636126095055,162.797778902172,0.08626086804724764,2.0702608331339434,34.99229901578548,19.816261370696274,13.022882788824841,-16.649890987278486,-0.00796172127240208,-0.009647243525107659,13.030844510097243,-16.640243743753377,21.135293243715708,48.85817400884491,3.1716915416232254,-13.822153818648292,16.649890987278486,0.013973406021013221,-0.004326085319673513,-13.836127224669305,16.654217072598158,21.65182123698732,21.65182123698732,3.685485044676547,67.6698894663241,False,False,False,False,two_way_residual;speed_difference;direction_difference
PAIR000038,cross_night,False,20251207|00000aG|298,20251207,00000aG,298,61016.46225980325,35.00076238193964,19.825908614221383,21.750876216274005,230.4676683684961,20251208|00000cs|449,20251208,00000cs,449,61017.48187351852,34.91309581737564,19.71184720022901,20.737420357794964,232.22603889423468,1.0196137152670417,24.470729166409,34.90072438784728,19.711877048861606,-0.08247034799790497,-0.11406141399237413,-0.09410849195289941,-0.1140315653597783,0.011638143954994448,-2.9848632595821933e-05,0.011638182231690723,35.00481593809974,19.823267536625544,0.08252937599558212,0.11406141399237413,0.08634539709919126,0.11142033639653559,-0.003816021103609138,0.002641077595838537,0.0046408305216233195,0.011638182231690723,1.0134558584790412,1.7583705257385702,False,True,True,True,
PAIR000039,cross_night,False,20251207|00000aG|298,20251207,00000aG,298,61016.46225980325,35.00076238193964,19.825908614221383,21.750876216274005,230.4676683684961,20251208|00000cR|1115,20251208,00000cR,1115,61017.78582819444,113.95355964433988,23.090786064143124,12.563633559493391,168.5434341136023,1.3235683911916567,31.76564138859976,34.87090229383345,19.67788336382665,74.27306748042503,3.264877449921741,-0.12216295585917011,-0.14802525039473316,74.3952304362842,3.412902700316474,74.47347324054152,114.07167234750894,23.068766721025465,-72.62746063424493,-3.264877449921741,0.10865005417484173,-0.022019343117660177,-72.73611068841977,-3.2428581068040807,72.8083644012068,74.47347324054152,9.187242656780613,61.924234254893804,False,False,False,False,two_way_residual;speed_difference;direction_difference
PAIR000040,cross_night,False,20251207|00000aG|298,20251207,00000aG,298,61016.46225980325,35.00076238193964,19.825908614221383,21.750876216274005,230.4676683684961,20251208|00000cT|1141,20251208,00000cT,1141,61017.78884447917,113.9532276620022,23.090767670420227,12.96125601820795,167.34953358586463,1.3265846759168198,31.838032222003676,34.87060635521572,19.67754602855582,74.27275517551095,3.264859056198844,-0.12244135345478438,-0.14836258566556274,74.39519652896574,3.413221641864407,74.47345398569834,114.07481392313957,23.06566381801755,-72.62716518931056,-3.264859056198844,0.11184534189085128,-0.025103852402677696,-72.73901053120142,-3.2397552037961663,72.81112323566197,74.47345398569834,8.789620198066055,63.11813478263147,False,False,False,False,two_way_residual;speed_difference;direction_difference
PAIR000041,cross_night,False,20251207|00000aG|298,20251207,00000aG,298,61016.46225980325,35.00076238193964,19.825908614221383,21.750876216274005,230.4676683684961,20251209|00000e2|1083,20251209,00000e2,1083,61018.87456671296,117.19716804920762,21.002572058584548,11.62742498712702,167.87802706157777,2.412306909711333,57.89536583307199,34.76408221496146,19.556121018268392,77.32441910175062,1.1766634443631645,-0.22265154146247962,-0.269787595952991,77.5470706432131,1.4464510403161555,77.56055947422965,117.39300175538119,20.96330478420683,-76.7356330509643,-1.1766634443631645,0.18282336428161017,-0.03926727437771936,-76.91845641524591,-1.1373961699854451,76.92686531603626,77.56055947422965,10.123451229146985,62.58964130691834,False,False,False,False,two_way_residual;speed_difference;direction_difference
PAIR000042,cross_night,False,20251207|00000bh|896,20251207,00000bh,896,61016.5485206713,48.84417910724284,3.176017626942899,25.43636126095055,162.797778902172,20251208|00000cs|449,20251208,00000cs,449,61017.48187351852,34.91309581737564,19.71184720022901,20.737420357794964,232.22603889423468,0.9333528472197941,22.400468333275057,48.692752608152844,3.222826384399657,-13.90968573105118,16.53582957328611,-0.15119391434743443,0.04680875745675806,-13.758491816703746,16.489020815829353,21.47519277061693,34.99705627665875,19.813841207034475,13.114733268873822,-16.53582957328611,0.07904044543550182,0.10199400680546661,13.035692823438321,-16.637823580091577,21.136377666698063,21.47519277061693,4.698940903155588,69.42825999206266,False,False,False,False,two_way_residual;speed_difference;direction_difference
PAIR000043,cross_night,False,20251207|00000bh|896,20251207,00000bh,896,61016.5485206713,48.84417910724284,3.176017626942899,25.43636126095055,162.797778902172,20251208|00000cR|1115,20251208,00000cR,1115,61017.78582819444,113.95355964433988,23.090786064143124,12.563633559493391,168.5434341136023,1.237307523144409,29.695380555465817,48.64343921869418,3.238070073584924,65.00937526324084,19.914768437200227,-0.2004315605110897,0.06205244664202535,65.20980682375193,19.852715990558202,68.16486806407542,114.06397459318768,23.070201786764265,-59.893115074341445,-19.914768437200227,0.10156900868533426,-0.020584277378858838,-59.994684083026776,-19.894184159821368,63.2071252439713,68.16486806407542,12.87272770145716,5.7456552114302895,False,False,False,False,two_way_residual;speed_difference;direction_difference
PAIR000044,cross_night,False,20251207|00000bh|896,20251207,00000bh,896,61016.5485206713,48.84417910724284,3.176017626942899,25.43636126095055,162.797778902172,20251208|00000cT|1141,20251208,00000cT,1141,61017.78884447917,113.9532276620022,23.090767670420227,12.96125601820795,167.34953358586463,1.2403238078695722,29.767771388869733,48.642949858815385,3.238221343858049,65.00904379081412,19.91475004347733,-0.20092016875366614,0.06220371691515008,65.20996395956779,19.85254632656218,68.16496897422039,114.06690780405141,23.06729619033339,-59.892817886453756,-19.91475004347733,0.10457262387013523,-0.023471480086837117,-59.99739051032389,-19.891278563390493,63.20877969819305,68.16496897422039,12.475105242742602,4.5517546836926215,False,False,False,False,two_way_residual;speed_difference
PAIR000045,cross_night,False,20251207|00000bh|896,20251207,00000bh,896,61016.5485206713,48.84417910724284,3.176017626942899,25.43636126095055,162.797778902172,20251209|00000e2|1083,20251209,00000e2,1083,61018.87456671296,117.19716804920762,21.002572058584548,11.62742498712702,167.87802706157777,2.3260460416640854,55.82510499993805,48.466803059309285,3.292671607612512,68.24800162183301,17.82655443164165,-0.3767964141740396,0.11665398066961323,68.62479803600705,17.709900450972036,70.87315062466249,117.38599900402339,20.9647089294091,-63.81191287876377,-17.82655443164165,0.17628584534537453,-0.037863129175450365,-63.98819872410915,-17.7886913024662,66.41481095516662,70.87315062466249,13.808936273823532,5.080248159405755,False,False,False,False,two_way_residual;speed_difference;direction_difference
PAIR000046,cross_night,False,20251207|00000bh|896,20251207,00000bh,896,61016.5485206713,48.84417910724284,3.176017626942899,25.43636126095055,162.797778902172,20251214|00000gA|260,20251214,00000gA,260,61023.48359408565,53.61876334636927,27.183099803231713,30.10412711645883,177.6921856631161,6.935073414351791,166.441761944443,47.719037751328486,3.5238198223978823,4.767250678271686,24.007082176288815,-1.12341318604855,0.3478021954549833,5.890663864320236,23.659279980833833,24.381580136937245,55.1821360242907,27.127053543078546,-4.247236958299668,-24.007082176288815,1.3906999823881439,-0.05604626015316597,-5.637936940687812,-23.95103591613565,24.60565899144325,24.60565899144325,4.667765855508279,14.894406760944094,False,False,False,False,two_way_residual;speed_difference;direction_difference
PAIR000047,same_night,True,20251208|00000cs|449,20251208,00000cs,449,61017.48187351852,34.91309581737564,19.71184720022901,20.737420357794964,232.22603889423468,20251208|00000cR|1115,20251208,00000cR,1115,61017.78582819444,113.95355964433988,23.090786064143124,12.563633559493391,168.5434341136023,0.303954675924615,7.29491222219076,34.8857533452678,19.678631942593963,74.40875766586477,3.378938863914115,-0.025740225734402912,-0.03321525763504535,74.43449789159918,3.4121541215491606,74.51266517930819,113.98068397629979,23.085729368662978,-72.7081037550409,-3.378938863914115,0.0249512546731133,-0.005056695480144744,-72.73305500971401,-3.3738821684339704,72.81126541911327,74.51266517930819,8.173786798301572,63.682604780632374,False,False,False,False,two_way_residual;speed_difference;direction_difference
PAIR000048,same_night,True,20251208|00000cs|449,20251208,00000cs,449,61017.48187351852,34.91309581737564,19.71184720022901,20.737420357794964,232.22603889423468,20251208|00000cT|1141,20251208,00000cT,1141,61017.78884447917,113.9532276620022,23.090767670420227,12.96125601820795,167.34953358586463,0.30697096064977814,7.367303055594675,34.88548201310054,19.678302332023105,74.408445137419,3.3789204701912183,-0.025995658059859837,-0.03354486820590491,74.43444079547885,3.4124653383971233,74.51262239527883,113.98136265561455,23.084958652852062,-72.70780832114417,-3.3789204701912183,0.02588095028363668,-0.005809017568165704,-72.7336892714278,-3.3731114526230526,72.81186329098047,74.51262239527883,7.776164339587014,64.87650530837004,False,False,False,False,two_way_residual;speed_difference;direction_difference
PAIR000049,cross_night,False,20251208|00000cs|449,20251208,00000cs,449,61017.48187351852,34.91309581737564,19.71184720022901,20.737420357794964,232.22603889423468,20251209|00000e2|1083,20251209,00000e2,1083,61018.87456671296,117.19716804920762,21.002572058584548,11.62742498712702,167.87802706157777,1.3926931944442913,33.42463666666299,34.787815050734906,19.559657854500653,77.462293286419,1.2907248583555386,-0.11793941677230065,-0.15218934572835535,77.5802327031913,1.442914204083894,77.59364991854463,117.31022840182393,20.979901947426605,-76.81747542928497,-1.2907248583555386,0.10554911325560831,-0.022670111157941576,-76.92302454254057,-1.2680547471975971,76.9334755981698,77.59364991854463,9.109995370667944,64.34801183265691,False,False,False,False,two_way_residual;speed_difference;direction_difference
PAIR000050,cross_night,False,20251208|00000cs|449,20251208,00000cs,449,61017.48187351852,34.91309581737564,19.71184720022901,20.737420357794964,232.22603889423468,20251214|00000gA|260,20251214,00000gA,260,61023.48359408565,53.61876334636927,27.183099803231713,30.10412711645883,177.6921856631161,6.001720567131997,144.04129361116793,34.3732065174112,19.05599713217386,17.609530799189134,7.4712526030027036,-0.5082522311027085,-0.6558500680551499,18.117783030291843,8.127102671057854,19.857085882844107,54.97173041601208,27.134596496608314,-16.639648287647276,-7.4712526030027036,1.2035334290385693,-0.04850330662339888,-17.843181716685844,-7.422749296379305,19.325535979412614,19.857085882844107,9.366706758663867,54.53385323111857,False,False,False,False,two_way_residual;speed_difference;direction_difference
PAIR000051,cross_night,False,20251208|00000cs|449,20251208,00000cs,449,61017.48187351852,34.91309581737564,19.71184720022901,20.737420357794964,232.22603889423468,20251215|00000hz|246,20251215,00000hz,246,61024.47964878472,53.40413560584203,27.190217469251714,29.387494016757117,176.8142409825661,6.997775266201643,167.94660638883943,34.28360566575676,18.947151254585187,17.40748006770274,7.4783702690227045,-0.5926025465563985,-0.7646959456438243,18.00008261425914,8.243066214666529,19.797755295475568,54.9430568361788,27.11402750405792,-16.447676416451014,-7.4783702690227045,1.3688618226203704,-0.07618996519379478,-17.816538239071384,-7.40218030382891,19.293037813540032,19.797755295475568,8.650073658962153,55.41179791166857,False,False,False,False,two_way_residual;speed_difference;direction_difference
PAIR000052,same_night,True,20251208|00000cR|1115,20251208,00000cR,1115,61017.78582819444,113.95355964433988,23.090786064143124,12.563633559493391,168.5434341136023,20251208|00000cT|1141,20251208,00000cT,1141,61017.78884447917,113.9532276620022,23.090767670420227,12.96125601820795,167.34953358586463,0.003016284725163132,0.07239083340391517,113.95329047687956,23.090836244102654,-0.00030538543278318844,-1.839372289680341e-05,-0.0002476029957928083,5.017995952904787e-05,-5.778243699038012e-05,-6.857368242585128e-05,8.96725149975663e-05,113.95350411535563,23.090710591239443,0.0003053854745813753,1.839372289680341e-05,0.0002543052113072773,-5.70791807862662e-05,5.1080263274098e-05,7.54729036830696e-05,9.113370664306959e-05,9.113370664306959e-05,0.39762245871455804,1.193900527737668,True,True,True,True,
PAIR000053,cross_night,False,20251208|00000cR|1115,20251208,00000cR,1115,61017.78582819444,113.95355964433988,23.090786064143124,12.563633559493391,168.5434341136023,20251209|00000e2|1083,20251209,00000e2,1083,61018.87456671296,117.19716804920762,21.002572058584548,11.62742498712702,167.87802706157777,1.0887385185196763,26.12972444447223,113.85640270834591,23.10889869599822,2.983745350459256,-2.0882140055585765,-0.0893731671190014,0.018112631855097216,3.0731185175782576,-2.1063266374136735,3.7256770292875334,117.28555302969136,20.98484968919606,-3.02811713354605,2.0882140055585765,0.0825130658032904,-0.017722369388487008,-3.1106301993493406,2.1059363749470634,3.756459536908297,3.756459536908297,0.9362085723663718,0.6654070520245341,False,False,False,False,two_way_residual
PAIR000054,cross_night,False,20251208|00000cR|1115,20251208,00000cR,1115,61017.78582819444,113.95355964433988,23.090786064143124,12.563633559493391,168.5434341136023,20251214|00000gA|260,20251214,00000gA,260,61023.48359408565,53.61876334636927,27.183099803231713,30.10412711645883,177.6921856631161,5.697765891207382,136.74638138897717,113.44510195079442,23.185576074993744,-55.501048663830844,4.092313739088588,-0.46772239113226544,0.09479001085062104,-55.03332627269858,3.9975237282379674,55.17832179937263,54.90320995382294,27.13705292667384,53.670888159909865,-4.092313739088588,1.1425809722728804,-0.04604687655787311,52.52830718763698,-4.046266862530715,52.68391909797115,55.17832179937263,17.540493556965437,9.148751549513804,False,False,False,False,two_way_residual;speed_difference;direction_difference
PAIR000055,cross_night,False,20251208|00000cR|1115,20251208,00000cR,1115,61017.78582819444,113.95355964433988,23.090786064143124,12.563633559493391,168.5434341136023,20251215|00000hz|246,20251215,00000hz,246,61024.47964878472,53.40413560584203,27.190217469251714,29.387494016757117,176.8142409825661,6.693820590277028,160.65169416664867,113.35621594097861,23.202146786661334,-55.69848141246865,4.099431405108589,-0.5494872608097493,0.11136072251821058,-55.148994151658904,3.988070682590379,55.29300375010427,54.87621240547812,27.117336883867676,53.85837384920205,-4.099431405108589,1.3094040755718581,-0.07288058538403737,52.5489697736302,-4.026550819724552,52.70301068984318,55.29300375010427,16.823860457263727,8.270806868963803,False,False,False,False,two_way_residual;speed_difference;direction_difference
PAIR000056,cross_night,False,20251208|00000cT|1141,20251208,00000cT,1141,61017.78884447917,113.9532276620022,23.090767670420227,12.96125601820795,167.34953358586463,20251209|00000e2|1083,20251209,00000e2,1083,61018.87456671296,117.19716804920762,21.002572058584548,11.62742498712702,167.87802706157777,1.0857222337945132,26.057333611068316,113.85371731076921,23.111313521131677,2.9840511443198454,-2.0881956118356797,-0.09153805003312149,0.020545850711449036,3.075589194352967,-2.108741462547129,3.729080241599279,117.28530816440734,20.984898787956848,-3.0284270604173646,2.0881956118356797,0.08228446830648535,-0.017673270627700192,-3.11071152872385,2.1058688824633798,3.7564890476431625,3.7564890476431625,1.3338310310809298,0.5284934757131339,False,False,False,False,two_way_residual
PAIR000057,cross_night,False,20251208|00000cT|1141,20251208,00000cT,1141,61017.78884447917,113.9532276620022,23.090767670420227,12.96125601820795,167.34953358586463,20251214|00000gA|260,20251214,00000gA,260,61023.48359408565,53.61876334636927,27.183099803231713,30.10412711645883,177.6921856631161,5.694749606482219,136.67399055557325,113.43128335996424,23.19853324029803,-55.50075087479984,4.092332132811485,-0.48012858001665304,0.10776556987780286,-55.02062229478319,3.9845665629336824,55.16471379785852,54.902529993158296,27.13707730298081,53.670592844635614,-4.092332132811485,1.1419761124734902,-0.046022500250903854,52.52861673216212,-4.046309632560582,52.68423101305489,55.16471379785852,17.14287109825088,10.342652077251472,False,False,False,False,two_way_residual;speed_difference;direction_difference
PAIR000058,cross_night,False,20251208|00000cT|1141,20251208,00000cT,1141,61017.78884447917,113.9532276620022,23.090767670420227,12.96125601820795,167.34953358586463,20251215|00000hz|246,20251215,00000hz,246,61024.47964878472,53.40413560584203,27.190217469251714,29.387494016757117,176.8142409825661,6.690804305551865,160.57930333324475,113.33999136108412,23.21738225205309,-55.698183650460315,4.099449798831486,-0.5641066934246349,0.12661458163286235,-55.13407695703568,3.972835217198624,55.277028335171444,54.87554907685957,27.11736972439477,53.85807855277048,-4.099449798831486,1.3088140484776227,-0.07284774485694376,52.54926450429286,-4.026602053974543,52.70330847340806,55.277028335171444,16.42623799854917,9.46470739670147,False,False,False,False,two_way_residual;speed_difference;direction_difference
PAIR000059,cross_night,False,20251209|00000e2|1083,20251209,00000e2,1083,61018.87456671296,117.19716804920762,21.002572058584548,11.62742498712702,167.87802706157777,20251214|00000gA|260,20251214,00000gA,260,61023.48359408565,53.61876334636927,27.183099803231713,30.10412711645883,177.6921856631161,4.609027372687706,110.61665694450494,116.82300217975906,21.07759731417253,-59.354531303860895,6.180527744647165,-0.34930791225136054,0.07502525558798173,-59.00522339160953,6.105502489059183,59.32026254272357,54.65777577431852,27.14585163991045,56.55624378574888,-6.180527744647165,0.9242547126838707,-0.03724816332126209,55.631989073065014,-6.143279581325903,55.97015358420916,59.32026254272357,18.476702129331812,9.814158601538338,False,False,False,False,two_way_residual;speed_difference;direction_difference
PAIR000060,cross_night,False,20251209|00000e2|1083,20251209,00000e2,1083,61018.87456671296,117.19716804920762,21.002572058584548,11.62742498712702,167.87802706157777,20251215|00000hz|246,20251215,00000hz,246,61024.47964878472,53.40413560584203,27.190217469251714,29.387494016757117,176.8142409825661,5.6050820717573515,134.52196972217644,116.7421413728339,21.093810986241422,-59.5549001083841,6.187645410667166,-0.42479667794668846,0.09123892765687483,-59.130103430437416,6.096406483010291,59.44354719984598,54.63678162116476,27.12919078695482,56.7435453741815,-6.187645410667166,1.0964317327737176,-0.06102668229689476,55.647113641407785,-6.126618728370271,55.98336104292569,59.44354719984598,17.760069029630095,8.936213920988337,False,False,False,False,two_way_residual;speed_difference;direction_difference
PAIR000061,cross_night,False,20251209|00000e2|1083,20251209,00000e2,1083,61018.87456671296,117.19716804920762,21.002572058584548,11.62742498712702,167.87802706157777,20251216|00000jr|232,20251216,00000jr,232,61025.473747986114,53.19472327722889,27.19698029259082,28.95554219637295,176.96202806814262,6.599181273151771,158.3803505556425,116.66143931534297,21.109992826927897,-59.750399990335815,6.194408234006271,-0.5001372408315073,0.10742076834334766,-59.25026274950431,6.086987465662924,59.5621108784136,54.624943269493755,27.12946718317469,56.92636410283516,-6.194408234006271,1.2720955319267684,-0.06751310941612876,55.65426857090839,-6.126895124590143,55.99050324859144,59.5621108784136,17.32811720924593,9.084001006564847,False,False,False,False,two_way_residual;speed_difference;direction_difference
PAIR000062,cross_night,False,20251214|00000gA|260,20251214,00000gA,260,61023.48359408565,53.61876334636927,27.183099803231713,30.10412711645883,177.6921856631161,20251215|00000hz|246,20251215,00000hz,246,61024.47964878472,53.40413560584203,27.190217469251714,29.387494016757117,176.8142409825661,0.9960546990696457,23.905312777671497,53.39422286796306,27.19114948597556,-0.19092235599773738,0.007117666020000968,-0.19974024349722874,0.008049682743850041,0.008817887499491361,-0.0009320167238490735,0.008867005984390693,53.62318375538442,27.17937268359251,0.19091017414759315,-0.007117666020000968,0.1948421032300655,-0.010844785659203432,-0.003931929082472363,0.0037271196392024645,0.0054177012758660536,0.008867005984390693,0.7166330997017134,0.8779446805500015,True,True,True,True,
PAIR000063,cross_night,False,20251214|00000gA|260,20251214,00000gA,260,61023.48359408565,53.61876334636927,27.183099803231713,30.10412711645883,177.6921856631161,20251216|00000jr|232,20251216,00000jr,232,61025.473747986114,53.19472327722889,27.19698029259082,28.95554219637295,176.96202806814262,1.9901539004640654,47.76369361113757,53.170123217137835,27.199183365234013,-0.37720533626661157,0.013880489359106463,-0.39908834830752316,0.016083562002302536,0.021883012040911587,-0.002203072643196073,0.021993629647101918,53.626043130148794,27.176619967199606,0.37715839537187235,-0.013880489359106463,0.3836333296263347,-0.020360325391212478,-0.006474934254462328,0.006479836032106015,0.009160406574087693,0.021993629647101918,1.1485849200858809,0.7301575949734911,False,True,True,True,
