night,product,provenance_path,provenance_basename,provenance_size_bytes,provenance_mtime_utc,source_row,source_file,trk_sub,linkage_id,n_tracklets,n_obs,fit_ok,is_good,rms_arcsec,med_arcsec,max_arcsec,a_au,ecc,inc_deg,raan_deg,argp_deg,nu_deg,best_v1_kms,lin_rms_arcsec,lin_speed_arcsec_per_day,lin_dir_deg,tracklet_ids,image_names,objids,mjds,ras_deg,decs_deg,groups,exp_pairs,review_member_rows,unique_detection_n,first_mjd,median_mjd,last_mjd,median_ra_deg,median_dec_deg,median_mag_aper4,median_mag_psf,median_x_px,median_y_px,time_span_hours,speed_arcsec_per_hour,final_paper_status,initial_human_selected,posthoc_retained,ecliptic_lon_j2000_deg,ecliptic_lat_j2000_deg,solar_elongation_deg,astronomical_dusk_mjd,astronomical_dawn_mjd,hours_after_astronomical_dusk,hours_before_astronomical_dawn,nearest_astronomical_twilight,nearest_twilight_abs_hours,nearest_twilight_signed_hours,jpl_object_name,jpl_ra,jpl_dec,separation_arcsec,jpl_visual_magnitude,jpl_ra_rate_arcsec_per_hour,jpl_dec_rate_arcsec_per_hour,jpl_speed_arcsec_per_hour,jpl_direction_deg,candidate_speed_arcsec_per_hour,candidate_direction_deg,speed_difference_arcsec_per_hour,direction_difference_deg,estimated_error_ra_arcsec,estimated_error_dec_arcsec,joint_score,strict_candidate_association,plausible_candidate_association,jpl_query_state,identification_authority_state
20251209,unknown_catalog,/processed1/20251209/L4/20251209_unknown_links.fits,20251209_unknown_links.fits,43200,2026-06-19T23:01:31.771083+00:00,64,OBJ_MP_0969_0457.fits.gz;OBJ_MP_0969_0484.fits.gz;OBJ_MP_0969_0511.fits.gz,00000e2,1083,2,3,True,True,0.3318143578503113,0.0,0.5747193264775802,1.3373163364400535,0.0279038976873606,23.429182014787433,0.8532958350575427,86.96105806502538,0.0182366757440274,26.484860782554488,0.2820621332583253,279.05819969104846,167.87802706157777,20251209014300010004;20251209014301020012,OBJ_MP_0969_0457.fits.gz;OBJ_MP_0969_0484.fits.gz;OBJ_MP_0969_0511.fits.gz,3285;3143;3054,61018.84675942;61018.87474032;61018.90086105,117.19939510;117.19716805;117.19500204,21.00195765;21.00257206;21.00283463,142;142;142,0->1;0->1;1->2,3,3,61018.846585810184,61018.87456671296,61018.90068744213,117.19716804920762,21.002572058584548,17.909584045410156,17.841562271118164,4434.304633005997,1361.8999590656515,1.2984391667414457,11.62742498712702,retained_after_posthoc_audit,True,True,115.26326216876171,-0.0835838382350894,124.49878667691026,61018.43111544797,61018.90537201037,10.642830359749496,0.7393271377659403,dawn,0.7393271377659403,-0.7393271377659403,,,,,,,,,,,,,,,,,,,no_candidate_within_search_radius,unverified_requires_mpc_submission_reconciliation
20251214,unknown_catalog,/processed1/20251214/L4/20251214_unknown_links.fits,20251214_unknown_links.fits,31680,2026-06-19T23:50:27.884906+00:00,27,OBJ_MP_1351_0029.fits.gz;OBJ_MP_1351_0059.fits.gz;OBJ_MP_1351_0089.fits.gz,00000gA,260,2,3,True,True,0.1247234435562645,0.0,0.2160273411343992,1.9173619243435316,0.1133651017644098,28.428627949454462,7.489145100730212,65.17253520284697,0.0142170709832704,24.10390768306589,0.1156659688405822,722.499050795012,177.6921856631161,20251214001500010031;20251214001501020062,OBJ_MP_1351_0029.fits.gz;OBJ_MP_1351_0059.fits.gz;OBJ_MP_1351_0089.fits.gz,28829;31235;31908,61023.45326747;61023.48376770;61023.51386998,53.62564755;53.61876335;53.61198598,27.18278573;27.18309980;27.18327520,14;14;14,0->1;0->1;1->2,3,3,61023.453093854165,61023.48359408565,61023.51369636574,53.61876334636927,27.183099803231713,18.644132614135746,18.75204086303711,6096.666363347524,8428.564322351856,1.4544602778623812,30.10412711645883,retained_after_posthoc_audit,True,True,57.83227526128056,7.716567417230397,170.81827269625262,61023.4318693523,61023.9078108041,1.2413936003576964,10.181201242783573,dusk,1.2413936003576964,1.2413936003576964,,,,,,,,,,,,,,,,,,,no_candidate_within_search_radius,unverified_requires_mpc_submission_reconciliation
20251215,unknown_catalog,/processed1/20251215/L4/20251215_unknown_links.fits,20251215_unknown_links.fits,63360,2026-06-20T00:03:40.532759+00:00,36,OBJ_MP_1351_0044.fits.gz;OBJ_MP_1351_0074.fits.gz;OBJ_MP_1351_0104.fits.gz,00000hz,246,2,3,True,True,0.1011951939292949,0.0,0.1752752173673243,3.0224889059532156,0.3564979494153702,53.403376664125624,38.31819742875276,214.19416085758775,-179.99702774439868,11.799840963391452,0.073846704600314,705.2998564021708,176.8142409825661,20251215001500010023;20251215001501020052,OBJ_MP_1351_0044.fits.gz;OBJ_MP_1351_0074.fits.gz;OBJ_MP_1351_0104.fits.gz,24949;27138;25684,61024.44928488;61024.47982240;61024.51170332,53.41090022;53.40413561;53.39717273,27.18987992;27.19021747;27.19055959,14;14;14,0->1;0->1;1->2,3,3,61024.44911127315,61024.47964878472,61024.511529710646,53.40413560584203,27.190217469251714,18.682588577270508,18.726255416870117,6116.0719099392145,7841.796556638531,1.4980424999375828,29.387494016757117,retained_after_posthoc_audit,True,True,57.64687550353936,7.769060030999155,170.70788790252143,61024.432084209446,61024.90825729019,1.1415498065762222,10.28660413128091,dusk,1.1415498065762222,1.1415498065762222,,,,,,,,,,,,,,,,,,,no_candidate_within_search_radius,unverified_requires_mpc_submission_reconciliation
20251216,unknown_catalog,/processed1/20251216/L4/20251216_unknown_links.fits,20251216_unknown_links.fits,54720,2026-06-20T00:34:23.893528+00:00,22,OBJ_MP_1351_0070.fits.gz;OBJ_MP_1351_0100.fits.gz;OBJ_MP_1351_0130.fits.gz,00000jr,232,2,3,True,True,0.3743722574675839,0.0,0.6484317708781123,1.3821784746844106,0.059455765997205,26.006710239021807,4.008068769870906,73.92820046203937,0.0217836683629318,26.88826947206082,0.3805318535732704,694.9330127129508,176.96202806814262,20251216001500010020;20251216001501020039,OBJ_MP_1351_0070.fits.gz;OBJ_MP_1351_0100.fits.gz;OBJ_MP_1351_0130.fits.gz,23766;24098;25026,61025.44208306;61025.47392160;61025.50573777,53.20137741;53.19472328;53.18758166,27.19670294;27.19698029;27.19735417,14;14;14,0->1;0->1;1->2,3,3,61025.441909444446,61025.473747986114,61025.50556415509,53.19472327722889,27.19698029259082,18.529150009155273,18.636703491210938,6141.024970123843,7235.932782909634,1.5277130555477925,28.95554219637295,retained_after_posthoc_audit,True,True,57.46599106275195,7.820323347929113,170.5948533707241,61025.432319744585,61025.908688949974,0.9942777967080474,10.438583132636268,dusk,0.9942777967080474,0.9942777967080474,570002 (2006 BL119),03:32:38,"+27 11'27""",118.8,20.7,-20.23,-16.34,26.004778407054346,218.92820283178705,28.95554219637295,176.96202806814262,2.9507637893186036,41.96617476364443,86.58,86.58,24.172834959474983,False,False,candidate_rows_within_search_radius,unverified_requires_mpc_submission_reconciliation
20251217,unknown_catalog,/processed1/20251217/L4/20251217_unknown_links.fits,20251217_unknown_links.fits,28800,2026-06-20T01:00:13.596855+00:00,36,OBJ_MP_1102_0391.fits.gz;OBJ_MP_1102_0417.fits.gz;OBJ_MP_1102_0443.fits.gz,00000lw,1025,2,3,True,True,0.0400353389507636,0.0,0.0693432411609638,6.841635294163771,0.4007280685090779,24.516459372553655,1.0902647368962923,104.1997840002834,0.0038947862040118,17.409171423035946,0.0281324241672484,387.4626133616316,169.93013290790705,20251217011400010044;20251217011401020074,OBJ_MP_1102_0391.fits.gz;OBJ_MP_1102_0417.fits.gz;OBJ_MP_1102_0443.fits.gz,41674;37309;32814,61026.83360110;61026.85941522;61026.88903921,113.03709291;113.03411360;113.03069854,23.25407077;23.25453971;23.25511329,113;113;113,0->1;0->1;1->2,3,3,61026.833427488426,61026.8592416088,61026.88886560185,113.03411359713505,23.254539705342445,17.090545654296875,17.120338439941406,1838.0355082430835,8129.724190456071,1.330514722270891,16.14427555673465,retained_after_posthoc_audit,True,True,111.08208220947829,1.4848551192422923,129.06822544476572,61026.43257568767,61026.90910516389,10.239982107072136,1.1967253221664578,dawn,1.1967253221664578,-1.1967253221664578,,,,,,,,,,,,,,,,,,,no_candidate_within_search_radius,unverified_requires_mpc_submission_reconciliation
20251217,unknown_catalog,/processed1/20251217/L4/20251217_unknown_links.fits,20251217_unknown_links.fits,28800,2026-06-20T01:00:13.596855+00:00,40,OBJ_MP_0967_0400.fits.gz;OBJ_MP_0967_0426.fits.gz;OBJ_MP_0967_0452.fits.gz,00000lA,1134,2,3,True,True,0.0202328142620187,0.0,0.0350442622819207,7.345237949725065,0.4418152243569265,22.695446320278247,12.716283449626207,94.07228376153232,0.0039513950654238,17.66265513988924,0.0126898665717524,377.5073165324643,162.59738688765185,20251217012300010032;20251217012301020119,OBJ_MP_0967_0400.fits.gz;OBJ_MP_0967_0426.fits.gz;OBJ_MP_0967_0452.fits.gz,35807;32042;31442,61026.84284227;61026.86864993;61026.89827897,113.59922709;113.59644256;113.59325103,21.83534397;21.83614610;21.83708230,122;122;122,0->1;0->1;1->2,3,3,61026.84266865741,61026.86847631945,61026.8981053588,113.59644256066416,21.83614609699659,15.135032653808594,15.141853332519531,6226.6423035964035,7372.393233261098,1.3304808333632536,15.729471522186012,retained_after_posthoc_audit,True,True,111.81835404192722,0.1659541999434145,128.38378746879098,61026.43257568767,61026.90910516389,10.461615162610542,0.975092266628053,dawn,0.975092266628053,-0.975092266628053,,,,,,,,,,,,,,,,,,,no_candidate_within_search_radius,unverified_requires_mpc_submission_reconciliation
20251217,unknown_catalog,/processed1/20251217/L4/20251217_unknown_links.fits,20251217_unknown_links.fits,28800,2026-06-20T01:00:13.596855+00:00,46,OBJ_MP_0968_0406.fits.gz;OBJ_MP_0968_0432.fits.gz;OBJ_MP_0968_0458.fits.gz,00000lG,1187,2,3,True,True,0.2664640543911831,0.0030735851265057,0.4615190461099436,4.257390951852552,0.0369688745718806,22.941818070625235,2.031681712787879,105.22350216607632,0.0033506652511421,14.979042275753445,0.2086076580296351,455.16636692839865,170.04837323268444,20251217012900010384;20251217012901021175,OBJ_MP_0968_0406.fits.gz;OBJ_MP_0968_0432.fits.gz;OBJ_MP_0968_0458.fits.gz,17585;16734;15336,61026.84930097;61026.87508358;61026.90473161,115.29324232;115.28993521;115.28585066,21.07390034;21.07444946;21.07511086,128;128;128,0->1;0->1;1->2,3,3,61026.849127361114,61026.87490996528,61026.90455799769,115.2899352072843,21.074449463385697,18.061111450195312,18.130634307861328,5226.477229436221,4042.3218997253343,1.3303352777729742,18.965265288683277,retained_after_posthoc_audit,True,True,113.49831657865629,-0.3259156448879329,126.71717711776564,61026.43257568767,61026.90910516389,10.616022662550677,0.8206847666879185,dawn,0.8206847666879185,-0.8206847666879185,(2016 CB302),07:41:01,"+21 05'13""",122.5,22.2,-23.09,2.57,23.232584875557865,173.64891448494424,18.965265288683277,170.04837323268444,4.267319586874589,3.600541252259802,73.95,73.95,24.59536832591094,False,False,candidate_rows_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260103,unknown_catalog,/processed1/20260103/L4/20260103_unknown_links.fits,20260103_unknown_links.fits,11520,2026-06-20T01:48:56.459856+00:00,0,OBJ_MP_0924_0044.fits.gz;OBJ_MP_0924_0072.fits.gz;OBJ_MP_0924_0100.fits.gz,00000wD,40,2,3,True,True,0.0977284079001928,0.0,0.1692705678259497,2.0533893048444805,0.9966988221316084,85.38897870094726,190.0886111809522,358.24342238284225,-179.99981632241443,0.8451540019378634,0.0787694484070617,220.94781981169825,26.845772003274213,20260103001300010043;20260103001301020063,OBJ_MP_0924_0044.fits.gz;OBJ_MP_0924_0072.fits.gz;OBJ_MP_0924_0100.fits.gz,6606;6296;5045,61043.42551942;61043.45255389;61043.47937410,357.68005503;357.68155272;357.68300941,-3.44619792;-3.44549263;-3.44470516,12;12;12,0->1;0->1;1->2,3,3,61043.42534581019,61043.45238027778,61043.47920048611,357.6815527189068,-3.4454926330490303,16.820270538330078,16.8738956451416,6162.34472803771,6258.859175645872,1.2925122220767662,9.20615915882076,retained_after_posthoc_audit,True,True,356.50134691656444,-2.2397618004210527,115.38703685677044,61043.43963751026,61043.913407182234,0.305826420430094,11.064645706966983,dusk,0.305826420430094,0.305826420430094,32866 (1993 FW16),23:50:47,"-03 29'35""",176.7,20.3,40.41,20.52,45.321501519698124,26.921237047367768,9.20615915882076,26.845772003274213,36.115342360877364,0.07546504409356203,64.27,64.27,39.68620850384393,False,False,candidate_rows_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260112,unknown_catalog,/processed1/20260112/L4/20260112_unknown_links.fits,20260112_unknown_links.fits,17280,2026-06-20T02:00:43.942200+00:00,5,OBJ_MP_1495_0205.fits.gz;OBJ_MP_1495_0233.fits.gz;OBJ_MP_1495_0261.fits.gz,00000C3,119,2,3,True,True,0.4057093558910917,0.0,0.7027092175094145,1.8856468858593944,0.3105814298542642,26.18671523391024,6.16431699212625,99.58585145206116,0.0207233104095496,29.905663443753543,0.4123731340221814,258.96733380681127,30.105441088632485,20260112001800010008;20260112001801020049,OBJ_MP_1495_0205.fits.gz;OBJ_MP_1495_0233.fits.gz;OBJ_MP_1495_0261.fits.gz,28981;29888;30014,61052.52990711;61052.55715766;61052.58435337,84.07241400;84.07461822;84.07657279,35.44024527;35.44144992;35.44220967,17;17;17,0->1;0->1;1->2,3,3,61052.52973349537,61052.55698405093,61052.584179756945,84.07461822014037,35.44144992382593,16.206707000732422,18.2840576171875,8300.848341728826,2429.9716665169544,1.3067102777422406,10.790305575283805,retained_after_posthoc_audit,True,True,85.07119409901958,12.10393101878028,153.2179855846275,61052.4449895613,61052.913249216,2.687867751054,8.550363961723633,dusk,2.687867751054,2.687867751054,,,,,,,,,,,,,,,,,,,no_candidate_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260205,unknown_catalog,/processed1/20260205/L4/20260205_unknown_links.fits,20260205_unknown_links.fits,14400,2026-06-20T02:25:02.957054+00:00,4,OBJ_MP_0966_0053.fits.gz;OBJ_MP_0966_0081.fits.gz;OBJ_MP_0966_0108.fits.gz,00000LG,51,2,3,True,True,0.1560683279567118,0.0030735851265057,0.270300799199857,6.619960619464066,0.3806609690793234,22.745519369776567,5.8213415666719515,109.68041545895844,0.0054999543980132,17.28401799323114,0.1253134408302665,372.1943260317043,168.22910548796708,20260205002300010066;20260205002301020193,OBJ_MP_0966_0053.fits.gz;OBJ_MP_0966_0081.fits.gz;OBJ_MP_0966_0108.fits.gz,30147;33483;32965,61076.46467992;61076.49172001;61076.54353274,110.19998847;110.19698307;110.19134554,22.43478141;22.43542065;22.43645755,22;22;22,0->1;0->1;1->2,3,3,61076.46450630787,61076.491546400466,61076.543359131945,110.19698307267842,22.43542064785421,17.668039321899414,17.684589385986328,4700.824623103116,5709.921127050674,1.8924677777686156,15.50809691798768,retained_after_posthoc_audit,True,True,108.61551369643924,0.2915066335224465,134.3667011084217,61076.46192900926,61076.90396895405,0.7108173889573663,9.898141285870224,dusk,0.7108173889573663,0.7108173889573663,,,,,,,,,,,,,,,,,,,no_candidate_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260205,unknown_catalog,/processed1/20260205/L4/20260205_unknown_links.fits,20260205_unknown_links.fits,14400,2026-06-20T02:25:02.957054+00:00,7,OBJ_MP_0965_0057.fits.gz;OBJ_MP_0965_0085.fits.gz;OBJ_MP_0965_0112.fits.gz,00000LJ,67,2,3,True,True,0.0609056053090783,0.0,0.1054916028610604,6.667924511466893,0.38511601508415,24.505435779819944,0.9124756009261984,111.49732559917686,0.0055099321334321,17.311881125900015,0.0345995361373089,336.8449346228966,175.39274876715606,20260205002700010009;20260205002701020152,OBJ_MP_0965_0057.fits.gz;OBJ_MP_0965_0085.fits.gz;OBJ_MP_0965_0112.fits.gz,23724;23723;23701,61076.46882567;61076.49586828;61076.54769441,106.66000749;106.65722675;106.65195188,23.99929340;23.99948400;23.99988377,26;26;26,0->1;0->1;1->2,3,3,61076.46865206018,61076.49569466435,61076.54752079861,106.65722675287068,23.99948399749754,17.293243408203125,17.316482543945312,8548.395585059765,3829.0377449100215,1.8928497222368603,14.035205609287358,retained_after_posthoc_audit,True,True,105.19137481819956,1.4340348875502156,137.73528557020725,61076.46192900926,61076.90396895405,0.8103757221833803,9.79858295264421,dusk,0.8103757221833803,0.8103757221833803,,,,,,,,,,,,,,,,,,,no_candidate_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260206,unknown_catalog,/processed1/20260206/L4/20260206_unknown_links.fits,20260206_unknown_links.fits,14400,2026-06-20T02:26:03.902880+00:00,7,OBJ_MP_0965_0014.fits.gz;OBJ_MP_0965_0040.fits.gz;OBJ_MP_0965_0066.fits.gz,00000LX,102,2,3,True,True,0.0539703811213046,0.0,0.0934794422059558,9.733894994068525,0.5787914294140409,22.820360807055295,8.551773482522368,105.89663868302456,0.0038050549183905,18.482621340835408,0.0407655268300223,302.85869847434503,166.3064920225102,20260206001400010135;20260206001401020280,OBJ_MP_0965_0014.fits.gz;OBJ_MP_0965_0040.fits.gz;OBJ_MP_0965_0066.fits.gz,50842;55601;53262,61077.50704201;61077.53254557;61077.55805729,108.20381288;108.20155773;108.19927960,23.10009664;23.10058281;23.10111262,13;13;13,0->1;0->1;1->2,3,3,61077.50686840278,61077.53237195602,61077.55788368056,108.20155773148494,23.100582814487257,17.341073989868164,17.29049301147461,5716.7689097315915,8233.76815371067,1.224366666690912,12.619112436431044,retained_after_posthoc_audit,True,True,106.7043462675703,0.7102548269013038,136.31915417790032,61077.46267136606,61077.903315800875,1.672814158955589,8.902652276563458,dusk,1.672814158955589,1.672814158955589,478725 (2012 UF59),07:12:41,"+23 06'16""",96.14,22.0,-25.19,0.8476,25.20425610407893,178.07282306322585,12.619112436431044,166.3064920225102,12.585143667647886,11.766331040715642,40.27,40.27,20.265658384208283,False,False,candidate_rows_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260207,unknown_catalog,/processed1/20260207/L4/20260207_unknown_links.fits,20260207_unknown_links.fits,31680,2026-06-20T02:27:25.270318+00:00,6,OBJ_MP_0966_0019.fits.gz;OBJ_MP_0966_0046.fits.gz;OBJ_MP_0966_0073.fits.gz,00000Ma,120,2,3,True,True,0.0553245322771037,0.0,0.095824900808928,1.4729235476793987,0.1174015820957225,23.456043903696475,0.2618312179256547,130.41418554505776,0.0185055452568812,27.613793848627367,0.0757904117420454,354.1796753027618,169.1849835193691,20260207001900010049;20260207001901020106,OBJ_MP_0966_0019.fits.gz;OBJ_MP_0966_0046.fits.gz;OBJ_MP_0966_0073.fits.gz,28257;31167;31843,61078.46232536;61078.48868134;61078.51498019,109.98968302;109.98697489;109.98417643,22.47368965;22.47417236;22.47466169,18;18;18,0->1;0->1;1->2,3,3,61078.46215174768,61078.48850773148,61078.51480657407,109.98697488892373,22.474172361799177,17.854162216186523,17.806550979614258,4826.693227186248,5133.268707716922,1.2637158333091063,14.757486470948407,retained_after_posthoc_audit,True,True,108.41795348766394,0.3033730619158468,134.6762608556286,61078.46341515197,61078.902643203306,0.6022219084552489,9.939251323754434,dusk,0.6022219084552489,0.6022219084552489,,,,,,,,,,,,,,,,,,,no_candidate_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260207,unknown_catalog,/processed1/20260207/L4/20260207_unknown_links.fits,20260207_unknown_links.fits,31680,2026-06-20T02:27:25.270318+00:00,9,OBJ_MP_0965_0026.fits.gz;OBJ_MP_0965_0053.fits.gz;OBJ_MP_0965_0080.fits.gz,00000Md,159,2,3,True,True,0.0731874769030917,0.0,0.1267644284739287,6.446222146185185,0.3639685532382719,24.65252156667701,0.0362845367647806,112.5692093141458,0.0036453434862272,17.17921697193899,0.0556756578870875,318.74504541121644,176.46237653982163,20260207002600010006;20260207002601020173,OBJ_MP_0965_0026.fits.gz;OBJ_MP_0965_0053.fits.gz;OBJ_MP_0965_0080.fits.gz,20624;22991;22649,61078.46979877;61078.49611389;61078.52238088,106.46522419;106.46264397;106.46013727,24.01053397;24.01068704;24.01082123,25;25;25,0->1;0->1;1->2,3,3,61078.46962516203,61078.495940277775,61078.52220726852,106.46264396716452,24.01068704351809,17.225772857666016,17.250507354736328,8598.306608950712,3307.275215507138,1.2619705557008274,13.281043558800684,retained_after_posthoc_audit,True,True,105.0134439708591,1.4250073596291954,138.0259633254236,61078.46341515197,61078.902643203306,0.7806030194624327,9.76087021274725,dusk,0.7806030194624327,0.7806030194624327,191350 (2003 QF48),07:05:55,"+24 00'25""",52.73,20.4,-23.34,-4.412,23.75334384881421,190.70441140784206,13.281043558800684,176.46237653982163,10.472300290013527,14.242034868020426,40.74,40.74,11.860174531299,False,False,candidate_rows_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260207,unknown_catalog,/processed1/20260207/L4/20260207_unknown_links.fits,20260207_unknown_links.fits,31680,2026-06-20T02:27:25.270318+00:00,11,OBJ_MP_0965_0026.fits.gz;OBJ_MP_0965_0053.fits.gz;OBJ_MP_0965_0080.fits.gz,00000Mf,168,2,3,True,True,0.0547523914377059,0.0,0.0948339238060059,2.5880525364381706,0.1885790701463507,22.99673534505769,2.066586603773733,118.65269017353484,0.0092831883115477,22.40771158605216,0.0503228720585865,426.48738435176665,167.92245989572692,20260207002600010040;20260207002601020232,OBJ_MP_0965_0026.fits.gz;OBJ_MP_0965_0053.fits.gz;OBJ_MP_0965_0080.fits.gz,37160;41555;41018,61078.46979877;61078.49611389;61078.52238088,107.35841963;107.35511379;107.35182569,22.51204009;22.51272153;22.51334347,25;25;25,0->1;0->1;1->2,3,3,61078.46962516203,61078.495940277775,61078.52220726852,107.35511379199956,22.512721533864344,18.520288467407227,18.38776206970215,3904.258332786751,5815.71459190325,1.2619705557008274,17.77030768132361,retained_after_posthoc_audit,True,True,106.00124808969244,0.0319865881869832,137.10091315646778,61078.46341515197,61078.902643203306,0.7806030194624327,9.76087021274725,dusk,0.7806030194624327,0.7806030194624327,187225 (2005 SG141),07:09:31,"+22 32'47""",144.8,20.7,-20.96,4.84,21.511559683109915,166.9973977336386,17.77030768132361,167.92245989572692,3.741252001786304,0.9250621620883237,37.4,37.4,29.020499634486907,False,False,candidate_rows_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260207,unknown_catalog,/processed1/20260207/L4/20260207_unknown_links.fits,20260207_unknown_links.fits,31680,2026-06-20T02:27:25.270318+00:00,12,OBJ_MP_0965_0026.fits.gz;OBJ_MP_0965_0053.fits.gz;OBJ_MP_0965_0080.fits.gz,00000Mg,174,2,3,True,True,0.385813499762813,0.0,0.6682485838351551,9.96554628318948,0.5885825142034339,23.648188726952167,3.1150140181549544,110.68532649162472,0.0039340614790109,18.539843975236217,0.3086310292243722,281.2710999830769,171.6439795602148,20260207002600010066;20260207002601020270,OBJ_MP_0965_0026.fits.gz;OBJ_MP_0965_0053.fits.gz;OBJ_MP_0965_0080.fits.gz,42251;47236;46691,61078.46979877;61078.49611389;61078.52238088,107.65578266;107.65337257;107.65135740,23.29318237;23.29345198;23.29377942,25;25;25,0->1;0->1;1->2,3,3,61078.46962516203,61078.495940277775,61078.52220726852,107.65337256758237,23.293451981900247,18.62116241455078,18.506471633911133,6331.656312347677,6686.060080357974,1.2619705557008274,11.719629165961535,retained_after_posthoc_audit,True,True,106.1806116366449,0.8399721630090632,136.89089904207464,61078.46341515197,61078.902643203306,0.7806030194624327,9.76087021274725,dusk,0.7806030194624327,0.7806030194624327,204833 (2007 PY34),07:10:40,"+23 20'07""",158.8,21.5,-26.37,2.682,26.506037500916655,174.19261700337026,11.719629165961535,171.6439795602148,14.78640833495512,2.5486374431554566,50.68,50.68,32.61015215220828,False,False,candidate_rows_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260207,unknown_catalog,/processed1/20260207/L4/20260207_unknown_links.fits,20260207_unknown_links.fits,31680,2026-06-20T02:27:25.270318+00:00,13,OBJ_MP_0965_0026.fits.gz;OBJ_MP_0965_0053.fits.gz;OBJ_MP_0965_0080.fits.gz,00000Mh,177,2,3,True,True,0.0220214027073746,0.0,0.0381421883431077,3.264889250602931,0.3567928862095458,23.409110882854076,2.1918573892001696,118.91242144322668,0.0099183607587462,23.940887484248567,0.0263893696526509,293.3103270417572,168.22889236999907,20260207002600010121;20260207002601020369,OBJ_MP_0965_0026.fits.gz;OBJ_MP_0965_0053.fits.gz;OBJ_MP_0965_0080.fits.gz,49690;55550;54976,61078.46979877;61078.49611389;61078.52238088,108.12191326;108.11963388;108.11735303,23.11741200;23.11786471;23.11828596,25;25;25,0->1;0->1;1->2,3,3,61078.46962516203,61078.495940277775,61078.52220726852,108.11963388021974,23.11786471091092,17.063215255737305,17.0413761138916,5780.5359325454065,8020.144490875114,1.2619705557008274,12.221263626739884,retained_after_posthoc_audit,True,True,106.62742966772876,0.7180607546826135,136.44994166201508,61078.46341515197,61078.902643203306,0.7806030194624327,9.76087021274725,dusk,0.7806030194624327,0.7806030194624327,,,,,,,,,,,,,,,,,,,no_candidate_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260207,unknown_catalog,/processed1/20260207/L4/20260207_unknown_links.fits,20260207_unknown_links.fits,31680,2026-06-20T02:27:25.270318+00:00,14,OBJ_MP_0965_0026.fits.gz;OBJ_MP_0965_0053.fits.gz;OBJ_MP_0965_0080.fits.gz,00000Mi,178,2,3,True,True,0.0366689569038882,0.0030735851265057,0.063438082219813,5.117795338945294,0.5115084081995961,23.679473011647612,1.3351760739326477,117.40710541173227,0.0080594857033793,23.159458115106425,0.0339329050028179,258.7688595811352,172.07930478058896,20260207002600010129;20260207002601020374,OBJ_MP_0965_0026.fits.gz;OBJ_MP_0965_0053.fits.gz;OBJ_MP_0965_0080.fits.gz,50649;56677;56073,61078.46979877;61078.49611389;61078.52238088,108.17746136;108.17542078;108.17339106,23.11398585;23.11426623;23.11450668,25;25;25,0->1;0->1;1->2,3,3,61078.46962516203,61078.495940277775,61078.52220726852,108.17542077887472,23.1142662286814,15.188132286071776,15.186419486999512,5769.143749534806,8180.175157140114,1.2619705557008274,10.782035815880633,retained_after_posthoc_audit,True,True,106.6787915074554,0.7208471224476026,136.39851109164098,61078.46341515197,61078.902643203306,0.7806030194624327,9.76087021274725,dusk,0.7806030194624327,0.7806030194624327,,,,,,,,,,,,,,,,,,,no_candidate_within_search_radius,unverified_requires_mpc_submission_reconciliation
20260208,unknown_catalog,/processed1/20260208/L4/20260208_unknown_links.fits,20260208_unknown_links.fits,48960,2026-06-20T02:29:54.752448+00:00,16,OBJ_MP_0966_0024.fits.gz;OBJ_MP_0966_0051.fits.gz;OBJ_MP_0966_0078.fits.gz,00000NM,232,2,3,True,True,0.0947508745530115,0.0,0.164113328787401,6.126693160724735,0.3307972358944953,22.90833527410629,4.69437385972704,111.13173827975218,0.0036044827531147,16.969034439282357,0.077260601259218,351.1547670549097,169.02965138731022,20260208002400010034;20260208002401020099,OBJ_MP_0966_0024.fits.gz;OBJ_MP_0966_0051.fits.gz;OBJ_MP_0966_0078.fits.gz,28152;27760;31596,61079.46924964;61079.49553269;61079.52188634,109.88753374;109.88478144;109.88207818,22.49259495;22.49312019;22.49357205,23;23;23,0->1;0->1;1->2,3,3,61079.469076030095,61079.49535907408,61079.52171273148,109.88478143533406,22.493120187796645,17.697330474853516,17.686120986938477,4888.9521440469725,4846.052527282662,1.2632808333146386,14.631448627287904,retained_after_posthoc_audit,True,True,108.32183049483456,0.3093386930676686,134.82886826721295,61079.46416027349,61079.90195141856,0.7487712140427902,9.758216267684476,dusk,0.7487712140427902,0.7487712140427902,843259 (2016 EL11),07:19:26,"+22 29'43""",83.11,21.5,-21.35,13.65,25.340580103857135,147.40741852740075,14.631448627287904,169.02965138731022,10.709131476569231,21.622232859909474,37.15,37.15,17.596518626821982,False,False,candidate_rows_within_search_radius,unverified_requires_mpc_submission_reconciliation
