night,trk_sub,linkage_id,detection_index,source_tracklet_ids,link_tracklet_ids,image_name,catalog_name,catalog_path,source_objID,review_mjd,review_RA_Win,review_DEC_Win,review_RA_PSF,review_DEC_PSF,groups,exp_pairs,n_obs,n_tracklets,rms_arcsec,med_arcsec,max_arcsec,a_au,ecc,inc_deg,raan_deg,argp_deg,nu_deg,best_v1_kms,lin_rms_arcsec,lin_speed_arcsec_per_day,lin_dir_deg,objID,FILTER,MJD,DATEOBS,A,AErr,B,BErr,PA,PAErr,AB,E,Radius_Kron,X_Win,XErr_Win,Y_Win,YErr_Win,RA_Win,RAErr_Win,DEC_Win,DECErr_Win,Flag,Flag_ISO,Flag_ISO_Num,FWHM,Flux_Kron,FluxErr_Kron,Mag_Kron,MagErr_Kron,Class_ANN,Flux_Aper1,FluxErr_Aper1,Mag_Aper1,MagErr_Aper1,Flux_Aper2,FluxErr_Aper2,Mag_Aper2,MagErr_Aper2,Flux_Aper3,FluxErr_Aper3,Mag_Aper3,MagErr_Aper3,Flux_Aper4,FluxErr_Aper4,Mag_Aper4,MagErr_Aper4,Flux_Aper5,FluxErr_Aper5,Mag_Aper5,MagErr_Aper5,Flux_Aper6,FluxErr_Aper6,Mag_Aper6,MagErr_Aper6,Flux_Aper7,FluxErr_Aper7,Mag_Aper7,MagErr_Aper7,Flux_Aper8,FluxErr_Aper8,Mag_Aper8,MagErr_Aper8,Flux_Aper9,FluxErr_Aper9,Mag_Aper9,MagErr_Aper9,Flux_Aper10,FluxErr_Aper10,Mag_Aper10,MagErr_Aper10,Flux_Aper11,FluxErr_Aper11,Mag_Aper11,MagErr_Aper11,Flux_Aper12,FluxErr_Aper12,Mag_Aper12,MagErr_Aper12,Flux_Aper13,FluxErr_Aper13,Mag_Aper13,MagErr_Aper13,Flux_Aper14,FluxErr_Aper14,Mag_Aper14,MagErr_Aper14,Flux_Aper15,FluxErr_Aper15,Mag_Aper15,MagErr_Aper15,Flux_Aper16,FluxErr_Aper16,Mag_Aper16,MagErr_Aper16,Flux_Aper17,FluxErr_Aper17,Mag_Aper17,MagErr_Aper17,Flux_Aper18,FluxErr_Aper18,Mag_Aper18,MagErr_Aper18,Flux_Aper19,FluxErr_Aper19,Mag_Aper19,MagErr_Aper19,Flux_Aper20,FluxErr_Aper20,Mag_Aper20,MagErr_Aper20,Type,R20,R50,R90,X_PSF,Y_PSF,RA_PSF,DEC_PSF,Chi2_PSF,Flux_PSF,FluxErr_PSF,Mag_PSF,MagErr_PSF,detection_key,link_member_row_id,final_paper_status
20251217,00000lw,1025,0,20251217011400010044,20251217011400010044;20251217011401020074,OBJ_MP_1102_0391.fits.gz,OBJ_MP_1102_0391_cat.fits.gz,/processed1/20251217/L2/OBJ_MP_1102_0391_cat.fits.gz,41674,61026.833427488426,113.03709290690854,23.254070771038243,113.03709136104496,23.25407066667862,113,0->1,3,2,0.0400353389507636,0.0,0.0693432411609638,6.841635294163771,0.4007280685090779,24.516459372553655,1.0902647368962923,104.1997840002834,0.0038947862040118,17.409171423035946,0.0281324241672484,387.4626133616316,169.93013290790705,41674,w,61026.833427488426,2025-12-17T20:00:08.135,1.665336,0.06770721,1.573371,0.06135818,-72.47,-68.25,1.059,0.056,5.67,1838.0355082430835,0.043243160825,8133.50376654954,0.043126350298,113.03709290690854,3.009812267862344e-05,23.254070771038243,2.776222424216712e-05,0,0,0,2.978143,207.5765,8.180147,16.707054643165925,0.0427865500405831,0.957,203.9758,7.763647,16.72605323791504,0.041324857622385,172.0687,4.717132,16.91074562072754,0.0297646224498748,155.6395,4.566393,17.019699096679688,0.0318550020456314,147.5113,5.046337,17.077938079833984,0.0371428616344928,145.0161,5.737642,17.096460342407227,0.0429577566683292,142.9155,6.502276,17.112300872802734,0.0493981279432773,142.5885,7.320926,17.114788055419922,0.0557449832558631,144.0017,8.161769,17.104080200195312,0.061537679284811,140.2445,9.018216,17.13278579711914,0.0698166713118553,137.8941,9.886773,17.151134490966797,0.0778454169631004,136.689,10.76589,17.16066551208496,0.0855147466063499,140.1389,11.65383,17.133602142333984,0.0902888998389244,141.2443,12.54733,17.125072479248047,0.0964505150914192,134.8177,13.44465,17.17563247680664,0.1082746759057045,133.2356,14.35313,17.18844985961914,0.1169635951519012,135.2262,15.26932,17.172348022460938,0.1225979477167129,135.8463,16.18557,17.167381286621094,0.1293613463640213,136.7678,17.10267,17.1600399017334,0.135770171880722,133.4664,18.0207,17.186569213867188,0.1465967148542404,133.7507,18.94407,17.18425941467285,0.1537805944681167,1,0.933,1.759,3.926,1838.0352,8133.4993,113.0370914,23.2540707,1.912e-11,141.8615,3.405075,17.120338439941406,0.0260607302188873,/processed1/20251217/L2/OBJ_MP_1102_0391_cat.fits.gz::41674,51,retained_after_posthoc_audit
20251217,00000lw,1025,1,20251217011400010044;20251217011401020074,20251217011400010044;20251217011401020074,OBJ_MP_1102_0417.fits.gz,OBJ_MP_1102_0417_cat.fits.gz,/processed1/20251217/L2/OBJ_MP_1102_0417_cat.fits.gz,37309,61026.8592416088,113.03411359713505,23.254539705342445,113.03411705220148,23.254543529835782,113,0->1;1->2,3,2,0.0400353389507636,0.0,0.0693432411609638,6.841635294163771,0.4007280685090779,24.516459372553655,1.0902647368962923,104.1997840002834,0.0038947862040118,17.409171423035946,0.0281324241672484,387.4626133616316,169.93013290790705,37309,w,61026.8592416088,2025-12-17T20:37:18.475,1.643445,0.07638038,1.562894,0.06782696,-1.87,0.34,1.052,0.049,5.61,1837.563257142103,0.059997421059,8129.724190456071,0.059976879757,113.03411359713505,4.185870783146584e-05,23.254539705342445,3.852006625493232e-05,0,0,0,3.375126,223.1963,10.26265,16.628282743183856,0.0499225939187782,0.951,214.9647,10.09638,16.669082641601562,0.0509944483637809,170.1318,5.852953,16.923036575317383,0.0373520068824291,154.3484,5.372055,17.028743743896484,0.0377887487411499,145.808,5.77386,17.090545654296875,0.0429941229522228,139.5305,6.479555,17.13832664489746,0.0504197105765342,134.2126,7.310453,17.180517196655273,0.0591391809284687,129.4841,8.208225,17.219459533691406,0.0688267052173614,126.2462,9.137253,17.2469539642334,0.0785817429423332,119.7153,10.09666,17.30462646484375,0.0915698260068893,118.7255,11.06751,17.313640594482422,0.101211592555046,115.9995,12.0541,17.33885955810547,0.112824372947216,108.8359,13.04589,17.408069610595703,0.1301444768905639,101.7677,14.05547,17.480976104736328,0.149954617023468,98.5148,15.06383,17.516246795654297,0.1660191863775253,101.2176,16.08581,17.486860275268555,0.1725484877824783,108.3072,17.10688,17.41335678100586,0.1714895516633987,117.3296,18.13142,17.326480865478516,0.1677831709384918,116.0077,19.15734,17.338783264160156,0.1792968958616256,112.44,20.1963,17.372697830200195,0.1950182318687439,122.3896,21.22812,17.280637741088867,0.1883177608251571,1,1.007,1.979,4.11,1837.5752,8129.7341,113.0341171,23.2545435,1.635e-11,142.2037,4.174134,17.11772346496582,0.0318698398768901,/processed1/20251217/L2/OBJ_MP_1102_0417_cat.fits.gz::37309,52,retained_after_posthoc_audit
20251217,00000lw,1025,2,20251217011401020074,20251217011400010044;20251217011401020074,OBJ_MP_1102_0443.fits.gz,OBJ_MP_1102_0443_cat.fits.gz,/processed1/20251217/L2/OBJ_MP_1102_0443_cat.fits.gz,32814,61026.88886560185,113.03069854371157,23.25511329096849,113.0306923309886,23.255115220608456,113,1->2,3,2,0.0400353389507636,0.0,0.0693432411609638,6.841635294163771,0.4007280685090779,24.516459372553655,1.0902647368962923,104.1997840002834,0.0038947862040118,17.409171423035946,0.0281324241672484,387.4626133616316,169.93013290790705,32814,w,61026.88886560185,2025-12-17T21:19:57.988,1.488045,0.09347301,1.423777,0.08818439,-25.25,-33.18,1.047,0.045,5.09,1839.5759574012443,0.071056809615,8129.630806319094,0.07070137424,113.03069854371157,4.935547816842245e-05,23.25511329096849,4.562290785159462e-05,0,0,0,3.970721,205.7486,13.48117,16.71665785375597,0.0711401900000794,0.978,209.1973,12.30455,16.698610305786133,0.0638607442378997,163.2292,7.461529,16.968006134033203,0.0496311485767364,142.9305,7.050744,17.112186431884766,0.0535592138767242,124.6789,7.676018,17.260517120361328,0.0668447688221931,107.9874,8.687573,17.416568756103516,0.0873473733663559,97.21564,9.867452,17.530658721923828,0.1102029383182525,90.42046,11.12041,17.609333038330078,0.1335298120975494,84.06747,12.41621,17.688430786132812,0.1603560894727707,74.28888,13.74715,17.822689056396484,0.2009153515100479,71.13319,15.1023,17.86981964111328,0.2305129170417785,74.85938,16.46876,17.81438446044922,0.2388575226068496,68.59804,17.85828,17.90921974182129,0.2826520800590515,65.87154,19.2403,17.95325469970703,0.3171306848526001,70.98369,20.64134,17.872102737426758,0.3157211244106293,69.90123,22.04308,17.8887882232666,0.3423826694488525,65.9099,23.45667,17.95262336730957,0.3864025771617889,53.30545,24.88084,18.18307113647461,0.5067779421806335,39.42311,26.29717,18.51062393188477,0.7242398262023926,32.0424,27.71685,18.735687255859375,0.9391677975654602,25.21262,29.14901,18.995954513549805,1.2552497386932373,1,0.944,1.702,3.184,1839.582,8129.613,113.0306923,23.2551152,3.104e-11,133.5043,5.390052,17.186262130737305,0.0438350886106491,/processed1/20251217/L2/OBJ_MP_1102_0443_cat.fits.gz::32814,53,retained_after_posthoc_audit
20251217,00000lA,1134,0,20251217012300010032,20251217012300010032;20251217012301020119,OBJ_MP_0967_0400.fits.gz,OBJ_MP_0967_0400_cat.fits.gz,/processed1/20251217/L2/OBJ_MP_0967_0400_cat.fits.gz,35807,61026.84266865741,113.59922708816796,21.83534396865852,113.5992257617276,21.8353421790675,122,0->1,3,2,0.0202328142620187,0.0,0.0350442622819207,7.345237949725065,0.4418152243569265,22.695446320278247,12.716283449626207,94.07228376153232,0.0039513950654238,17.66265513988924,0.0126898665717524,377.5073165324643,162.59738688765185,35807,w,61026.84266865741,2025-12-17T20:13:26.572,2.342055,0.02826738,2.283669,0.02698514,89.51,84.91,1.025,0.025,8.09,6225.998558526839,0.013897412455,7373.168662931835,0.01357522462,113.59922708816796,9.412892012505836e-06,21.83534396865852,8.939740094859872e-06,0,0,0,3.727673,1177.942,11.1624,14.822190321395514,0.0102886445716875,0.907,1019.001,17.37883,14.97956371307373,0.018516993150115,999.2999,8.391529,15.000761032104492,0.0091173704713583,971.1057,7.035849,15.03183364868164,0.0078663695603609,954.5549,7.047037,15.050498008728027,0.0080154873430728,946.7997,7.539264,15.059354782104492,0.008645599707961,938.5408,8.225706,15.068866729736328,0.0095157790929079,937.2401,9.013438,15.070372581481934,0.0104415258392691,935.2385,9.86943,15.072693824768066,0.0114576090127229,939.8392,10.76599,15.06736660003662,0.0124372551217675,942.4531,11.69191,15.064350128173828,0.0134694492444396,940.6309,12.64016,15.066452026367188,0.0145900808274745,938.6678,13.60684,15.068720817565918,0.0157387293875217,938.4506,14.58333,15.068970680236816,0.0168721117079257,943.616,15.5741,15.063011169433594,0.0179197490215301,942.9687,16.57634,15.063756942749023,0.0190860386937856,937.7258,17.58366,15.069809913635254,0.0203590616583824,944.6855,18.59117,15.06178092956543,0.0213670134544372,948.2036,19.60798,15.057745933532717,0.0224520321935415,947.9711,20.63317,15.058012008666992,0.0236317068338394,945.9515,21.65778,15.060328483581545,0.0248581822961568,1,1.198,2.255,5.053,6225.993,7373.1648,113.5992258,21.8353422,3.727e-13,940.9664,6.156865,15.066064834594728,0.0071041123010218,/processed1/20251217/L2/OBJ_MP_0967_0400_cat.fits.gz::35807,54,retained_after_posthoc_audit
20251217,00000lA,1134,1,20251217012300010032;20251217012301020119,20251217012300010032;20251217012301020119,OBJ_MP_0967_0426.fits.gz,OBJ_MP_0967_0426_cat.fits.gz,/processed1/20251217/L2/OBJ_MP_0967_0426_cat.fits.gz,32042,61026.86847631945,113.59644256066416,21.83614609699659,113.59644336928504,21.836145047433767,122,0->1;1->2,3,2,0.0202328142620187,0.0,0.0350442622819207,7.345237949725065,0.4418152243569265,22.695446320278247,12.716283449626207,94.07228376153232,0.0039513950654238,17.66265513988924,0.0126898665717524,377.5073165324643,162.59738688765185,32042,w,61026.86847631945,2025-12-17T20:50:36.354,2.339652,0.03723792,2.158355,0.03186997,86.09,73.21,1.084,0.077,8.17,6226.6423035964035,0.017802877464,7371.620689052712,0.01763236846,113.59644256066416,1.2226112986013504e-05,21.83614609699659,1.1453035678954391e-05,0,0,0,3.609713,1065.897,14.19289,14.930712001297328,0.0144570619325537,0.566,988.3314,17.00604,15.01274299621582,0.0186820700764656,906.6477,8.98407,15.106403350830078,0.0107586774975061,869.8069,7.918233,15.151442527770996,0.0098839318379759,859.1971,8.236399,15.164767265319824,0.0104080373421311,852.7327,9.026121,15.172967910766602,0.0114924479275941,842.0897,10.02768,15.186604499816896,0.0129290418699383,842.5829,11.14215,15.185968399047852,0.014357560314238,840.6849,12.31493,15.188417434692385,0.0159046072512865,838.2906,13.53304,15.191513061523438,0.0175277106463909,839.9392,14.77431,15.189380645751951,0.0190978180617094,837.0799,16.04719,15.193082809448242,0.0208140388131141,843.7762,17.33009,15.18443202972412,0.0222996436059474,843.594,18.63152,15.18466567993164,0.0239794459193944,841.271,19.94181,15.187660217285156,0.0257367119193077,843.1375,21.27011,15.185253143310549,0.0273902285844087,833.4965,22.58993,15.19774055480957,0.0294262804090976,832.4146,23.93371,15.199151039123535,0.0312172509729862,841.7068,25.26802,15.187097549438477,0.0325937829911708,836.9964,26.61144,15.193190574645996,0.034519862383604,842.1284,27.97433,15.186553955078123,0.0360666364431381,1,1.179,2.267,5.12,6226.639,7371.623,113.5964434,21.836145,5.443e-13,852.1311,6.860189,15.173734664916992,0.0087408572435379,/processed1/20251217/L2/OBJ_MP_0967_0426_cat.fits.gz::32042,55,retained_after_posthoc_audit
20251217,00000lA,1134,2,20251217012301020119,20251217012300010032;20251217012301020119,OBJ_MP_0967_0452.fits.gz,OBJ_MP_0967_0452_cat.fits.gz,/processed1/20251217/L2/OBJ_MP_0967_0452_cat.fits.gz,31442,61026.8981053588,113.59325103302945,21.837082298726617,113.59325131266614,21.837080940232973,122,1->2,3,2,0.0202328142620187,0.0,0.0350442622819207,7.345237949725065,0.4418152243569265,22.695446320278247,12.716283449626207,94.07228376153232,0.0039513950654238,17.66265513988924,0.0126898665717524,377.5073165324643,162.59738688765185,31442,w,61026.8981053588,2025-12-17T21:33:16.303,2.394503,0.03784763,2.190708,0.03404499,-82.6,-79.84,1.093,0.085,8.85,6231.294044983991,0.019080932943,7372.393233261098,0.018708988829,113.59325103302945,1.2973674060390294e-05,21.837082298726617,1.2276655514398271e-05,0,0,0,3.948198,1073.941,15.15021,14.92254910141974,0.0153166131466029,0.158,954.5099,18.58935,15.050549507141112,0.0211450140923261,928.8621,9.809208,15.080121994018556,0.0114658698439598,903.1182,8.4237,15.110637664794922,0.010127043351531,883.053,8.62594,15.135032653808594,0.0106058130040764,873.1379,9.396661,15.147293090820312,0.0116846309974789,866.6115,10.41289,15.155439376831056,0.0130458120256662,867.54,11.55808,15.15427589416504,0.014465064741671,872.5487,12.77288,15.148025512695312,0.0158936493098735,877.9549,14.03602,15.141319274902344,0.0173578597605228,886.3472,15.32877,15.130990982055664,0.0187770724296569,883.8608,16.64582,15.134039878845217,0.0204477570950984,887.2822,17.97208,15.129844665527344,0.0219918061047792,894.1154,19.31381,15.121516227722168,0.0234530121088027,895.1703,20.66994,15.120235443115234,0.0250702090561389,895.2767,22.03646,15.12010669708252,0.026724450290203,896.9553,23.41315,15.11807346343994,0.0283408854156732,898.24,24.79035,15.1165189743042,0.0299650244414806,917.8365,26.18616,15.093087196350098,0.030976390466094,926.6514,27.57953,15.082708358764648,0.0323143042623996,919.2518,28.98571,15.091413497924805,0.034235268831253,0,1.26,2.346,5.387,6231.2898,7372.394,113.5932513,21.8370809,4.975e-13,877.5238,7.327242,15.141853332519531,0.0090657966211438,/processed1/20251217/L2/OBJ_MP_0967_0452_cat.fits.gz::31442,56,retained_after_posthoc_audit
20251217,00000lG,1187,0,20251217012900010384,20251217012900010384;20251217012901021175,OBJ_MP_0968_0406.fits.gz,OBJ_MP_0968_0406_cat.fits.gz,/processed1/20251217/L2/OBJ_MP_0968_0406_cat.fits.gz,17585,61026.849127361114,115.29324231592786,21.073900343001423,115.29323690717254,21.0738923805885,128,0->1,3,2,0.2664640543911831,0.0030735851265057,0.4615190461099436,4.257390951852552,0.0369688745718806,22.941818070625235,2.031681712787879,105.22350216607632,0.0033506652511421,14.979042275753445,0.2086076580296351,455.16636692839865,170.04837323268444,17585,w,61026.849127361114,2025-12-17T20:22:44.604,1.46543,0.1453122,1.294458,0.1262954,51.69,50.95,1.132,0.117,4.82,5226.353047284124,0.15355978908,4045.5282765734887,0.15344948513,115.29324231592786,0.0001066533874194,21.073900343001423,9.960097823125123e-05,0,0,0,4.962514,96.2993,8.549702,17.5409421946165,0.0963944768428414,0.836,50.00265,6.38693,18.252517700195312,0.1386830657720565,56.62361,4.461185,18.11750602722168,0.0855415314435958,57.61695,4.553666,18.098623275756836,0.0858094617724418,59.64248,5.157133,18.061111450195312,0.0938808396458625,61.40818,5.947087,18.02943420410156,0.1051483377814292,58.39263,6.806871,18.084104537963867,0.1265650540590286,54.51245,7.706447,18.158761978149418,0.1534909754991531,54.25687,8.631523,18.163864135742188,0.1727257221937179,57.73571,9.56756,18.09638786315918,0.1799206584692001,58.71209,10.51575,18.078182220458984,0.1944630742073059,62.60125,11.4743,18.008541107177734,0.1990066170692443,69.31005,12.43804,17.89801025390625,0.1948409378528595,69.50291,13.408,17.89499282836914,0.2094523459672927,71.63544,14.38908,17.862180709838867,0.2180867791175842,74.76906,15.36944,17.81569480895996,0.2231827229261398,79.77904,16.35422,17.745277404785156,0.2225693762302398,82.59336,17.34305,17.707637786865234,0.2279841303825378,90.20662,18.33717,17.61190414428711,0.2207080274820327,92.09461,19.33878,17.589414596557617,0.2279918044805526,99.74866,20.32893,17.502731323242188,0.2212746739387512,1,1.198,2.126,4.108,5226.3284,4045.5123,115.2932369,21.0738924,8.599e-11,55.94305,3.882819,18.130634307861328,0.0753573104739189,/processed1/20251217/L2/OBJ_MP_0968_0406_cat.fits.gz::17585,57,retained_after_posthoc_audit
20251217,00000lG,1187,1,20251217012900010384;20251217012901021175,20251217012900010384;20251217012901021175,OBJ_MP_0968_0432.fits.gz,OBJ_MP_0968_0432_cat.fits.gz,/processed1/20251217/L2/OBJ_MP_0968_0432_cat.fits.gz,16734,61026.87490996528,115.2899352072843,21.074449463385697,115.28987488420512,21.07445968327816,128,0->1;1->2,3,2,0.2664640543911831,0.0030735851265057,0.4615190461099436,4.257390951852552,0.0369688745718806,22.941818070625235,2.031681712787879,105.22350216607632,0.0033506652511421,14.979042275753445,0.2086076580296351,455.16636692839865,170.04837323268444,16734,w,61026.87490996528,2025-12-17T20:59:52.221,1.388908,0.1796852,0.99397,0.1262603,-34.33,-31.52,1.399,0.285,6.67,5226.477229436221,0.23566743976,4042.3218997253343,0.23559142316,115.2899352072843,0.0001637512963128,21.074449463385697,0.0001528697047596,0,0,0,3.601565,81.78328,11.16439,17.718338744665758,0.1482159589840416,0.699,67.20364,8.360122,17.9315185546875,0.1350654065608978,53.13752,5.679107,18.18649673461914,0.116038754582405,54.52585,5.770346,18.15849494934082,0.1149009838700294,58.31797,6.531175,18.085494995117188,0.1215943172574043,55.42484,7.526427,18.14073944091797,0.1474377512931823,51.98606,8.627103,18.210281372070312,0.1801782399415969,54.73046,9.78352,18.15442657470703,0.1940842717885971,63.93945,10.95962,17.985576629638672,0.186101958155632,73.11188,12.15528,17.840030670166016,0.1805099844932556,71.53703,13.36419,17.863672256469727,0.2028318494558334,74.36831,14.58987,17.821529388427734,0.2130040228366851,78.65308,15.81843,17.760711669921875,0.2183593660593032,78.35987,17.06192,17.764766693115234,0.2364059537649154,77.54946,18.29996,17.776052474975586,0.2562097012996673,71.37829,19.54838,17.866085052490234,0.2973507046699524,72.91497,20.8103,17.842958450317383,0.3098746538162231,71.85124,22.06916,17.85891342163086,0.3334845900535583,61.72384,23.32917,18.023868560791016,0.4103652536869049,51.37569,24.61275,18.223106384277344,0.5201478600502014,54.19407,25.88674,18.16512107849121,0.5186207294464111,1,1.134,2.549,4.844,5226.5109,4042.1469,115.2898749,21.0744597,1.173e-10,55.24752,5.096555,18.14421844482422,0.1001585870981216,/processed1/20251217/L2/OBJ_MP_0968_0432_cat.fits.gz::16734,58,retained_after_posthoc_audit
20251217,00000lG,1187,2,20251217012901021175,20251217012900010384;20251217012901021175,OBJ_MP_0968_0458.fits.gz,OBJ_MP_0968_0458_cat.fits.gz,/processed1/20251217/L2/OBJ_MP_0968_0458_cat.fits.gz,15336,61026.90455799769,115.28585065878023,21.07511086097495,115.28577495048702,21.07515790656657,128,1->2,3,2,0.2664640543911831,0.0030735851265057,0.4615190461099436,4.257390951852552,0.0369688745718806,22.941818070625235,2.031681712787879,105.22350216607632,0.0033506652511421,14.979042275753445,0.2086076580296351,455.16636692839865,170.04837323268444,15336,w,61026.90455799769,2025-12-17T21:42:33.811,1.248957,0.1987748,0.9187083,0.1453726,-86.91,-89.35,1.36,0.264,6.7,5230.493214054885,0.25038149265,4040.8190898459975,0.24978759931,115.28585065878023,0.0001736383465811,21.07511086097495,0.0001624333015755,0,0,0,6.379257,83.88592,14.94067,17.690777351989635,0.1933772186531152,0.38,44.69646,10.87025,18.374317169189453,0.2640527188777923,59.05155,7.566426,18.071922302246097,0.1391181498765945,61.36255,7.68504,18.03024101257324,0.135977491736412,60.8444,8.723155,18.039447784423828,0.1556600928306579,61.20272,10.10125,18.03307342529297,0.1791962385177612,60.39921,11.62238,18.047422409057617,0.2089238762855529,65.65985,13.21979,17.956750869750977,0.2185994684696197,66.48337,14.83803,17.943218231201172,0.2423190623521804,66.76537,16.49101,17.938621520996094,0.2681763172149658,69.4977,18.14532,17.89507293701172,0.2834774851799011,70.56583,19.82402,17.878515243530273,0.3050153255462646,62.83871,21.52347,18.004432678222656,0.371885597705841,60.31722,23.22439,18.04889678955078,0.418049156665802,53.67963,24.92633,18.17547607421875,0.5041654109954834,61.89462,26.62672,18.0208683013916,0.467077761888504,76.02132,28.3567,17.79766273498535,0.4049902260303497,91.76759,30.08158,17.593276977539062,0.355906218290329,92.01602,31.82725,17.590341567993164,0.3755432963371277,109.7455,33.57187,17.399032592773438,0.3321338295936584,104.5164,35.30457,17.452037811279297,0.3667504489421844,0,1.359,2.266,4.079,5230.642,4040.6006,115.285775,21.0751579,8.046e-11,59.72695,7.540684,18.059574127197266,0.1370770335197448,/processed1/20251217/L2/OBJ_MP_0968_0458_cat.fits.gz::15336,59,retained_after_posthoc_audit
20260103,00000wD,40,0,20260103001300010043,20260103001300010043;20260103001301020063,OBJ_MP_0924_0044.fits.gz,OBJ_MP_0924_0044_cat.fits.gz,/processed1/20260103/L2/OBJ_MP_0924_0044_cat.fits.gz,6606,61043.42534581019,357.6800550341952,-3.4461979204455555,357.6800494865885,-3.4462013201197657,12,0->1,3,2,0.0977284079001928,0.0,0.1692705678259497,2.0533893048444805,0.9966988221316084,85.38897870094726,190.0886111809522,358.24342238284225,-179.99981632241443,0.8451540019378634,0.0787694484070617,220.94781981169825,26.845772003274213,6606,w,61043.42534581019,2026-01-03T10:12:29.878,1.702138,0.084598,1.529319,0.07493404,-0.14,-0.25,1.113,0.102,5.65,6160.680414943339,0.062976816659,6248.228251058203,0.063282714501,357.6800550341952,4.096403642961377e-05,-3.4461979204455555,4.069143062812586e-05,0,0,0,3.911641,248.3576,12.92213,16.51230615057026,0.0564911967630911,0.795,203.9949,10.22586,16.7259521484375,0.054425798356533,186.4803,6.79453,16.82341766357422,0.0395595096051692,190.0966,7.002671,16.802562713623047,0.0399957261979579,187.0215,8.15641,16.820270538330078,0.0473512969911098,179.4474,9.591144,16.865156173706055,0.0580306574702262,175.3228,11.13308,16.890403747558594,0.0689447149634361,166.8548,12.7226,16.94415283203125,0.0827868431806564,161.2021,14.33761,16.9815731048584,0.0965673625469207,157.4403,15.97551,17.00720977783203,0.1101699098944664,171.1335,17.62429,16.916662216186523,0.1118151918053627,167.4515,19.28651,16.940277099609375,0.1250514984130859,168.6534,20.94997,16.932512283325195,0.134869173169136,171.6655,22.62864,16.913291931152344,0.1431198269128799,165.7146,24.30639,16.951597213745117,0.1592516303062439,174.4565,25.99726,16.895782470703125,0.1617948412895202,180.1433,27.69625,16.86095428466797,0.1669272035360336,174.8605,29.39152,16.89327049255371,0.1824965327978134,155.1381,31.11329,17.023202896118164,0.2177467793226242,138.0456,32.81872,17.14994239807129,0.258120983839035,123.2716,34.52766,17.272842407226562,0.3041083514690399,1,1.067,1.929,3.536,6160.6699,6248.2109,357.6800495,-3.4462013,2.5e-12,178.0089,5.477479,16.8738956451416,0.0334089919924736,/processed1/20260103/L2/OBJ_MP_0924_0044_cat.fits.gz::6606,60,retained_after_posthoc_audit
20260103,00000wD,40,1,20260103001300010043;20260103001301020063,20260103001300010043;20260103001301020063,OBJ_MP_0924_0072.fits.gz,OBJ_MP_0924_0072_cat.fits.gz,/processed1/20260103/L2/OBJ_MP_0924_0072_cat.fits.gz,6296,61043.45238027778,357.6815527189068,-3.4454926330490303,357.6815452773158,-3.445498307556751,12,0->1;1->2,3,2,0.0977284079001928,0.0,0.1692705678259497,2.0533893048444805,0.9966988221316084,85.38897870094726,190.0886111809522,358.24342238284225,-179.99981632241443,0.8451540019378634,0.0787694484070617,220.94781981169825,26.845772003274213,6296,w,61043.45238027778,2026-01-03T10:51:25.656,1.523339,0.08667253,1.397123,0.08152171,-31.33,-33.56,1.091,0.083,5.43,6162.34472803771,0.063770715885,6258.859175645872,0.063882509704,357.6815527189068,4.135141364258743e-05,-3.4454926330490303,4.1205676617472875e-05,0,0,0,3.217555,225.9109,14.34429,16.61515701283777,0.068939172867735,0.979,213.4094,11.33859,16.676965713500977,0.057685948908329,187.0011,7.525266,16.820388793945312,0.0436919964849948,171.1772,7.739012,16.916385650634766,0.0490867123007774,163.0069,8.948621,16.969486236572266,0.059603851288557,155.1339,10.47351,17.02323341369629,0.0733009949326515,156.3593,12.11669,17.014690399169922,0.0841365009546279,157.4334,13.82731,17.00725746154785,0.0953597649931907,152.8652,15.57174,17.039226531982422,0.1105994060635566,146.1108,17.34184,17.088294982910156,0.1288656741380691,134.8993,19.11361,17.174976348876953,0.1538358032703399,113.8816,20.90604,17.35886573791504,0.1993160992860794,107.437,22.7153,17.422115325927734,0.2295561730861663,107.3662,24.51978,17.42283058166504,0.247955173254013,113.7571,26.33339,17.36005401611328,0.2513347566127777,110.1054,28.16621,17.395479202270508,0.2777436077594757,103.3567,29.99396,17.464153289794922,0.3150790631771087,95.27701,31.83744,17.55253028869629,0.3628059029579162,100.2439,33.6957,17.49735450744629,0.3649562895298004,119.8436,35.5433,17.303462982177734,0.3220084011554718,112.3481,37.44525,17.373584747314453,0.3618721961975097,1,0.949,1.703,3.35,6162.3272,6258.8359,357.6815453,-3.4454983,1.686e-12,176.1445,6.154605,16.885326385498047,0.0379363484680652,/processed1/20260103/L2/OBJ_MP_0924_0072_cat.fits.gz::6296,61,retained_after_posthoc_audit
