dra_bin_center_arcsec,ddec_bin_center_arcsec,matched_n
-0.9299999999999999,-0.27,8
-0.9299999999999999,-0.25,9
-0.9299999999999999,-0.22999999999999998,5
-0.9299999999999999,-0.20999999999999996,4
-0.9299999999999999,-0.18999999999999995,7
-0.9299999999999999,-0.16999999999999998,5
-0.9299999999999999,-0.15000000000000002,9
-0.9299999999999999,-0.13,6
-0.9299999999999999,-0.10999999999999999,7
-0.9299999999999999,-0.08999999999999997,8
-0.9299999999999999,-0.06999999999999995,5
-0.9299999999999999,-0.04999999999999999,5
-0.9299999999999999,-0.030000000000000027,6
-0.9299999999999999,-0.010000000000000009,7
-0.9299999999999999,0.010000000000000009,6
-0.9299999999999999,0.030000000000000027,8
-0.9299999999999999,0.050000000000000044,9
-0.9299999999999999,0.07000000000000006,9
-0.9299999999999999,0.09000000000000008,5
-0.9299999999999999,0.1100000000000001,4
-0.9299999999999999,0.13000000000000012,6
-0.9299999999999999,0.15000000000000002,5
-0.9299999999999999,0.16999999999999993,5
-0.9299999999999999,0.18999999999999995,6
-0.9299999999999999,0.20999999999999996,6
-0.9299999999999999,0.22999999999999998,8
-0.9299999999999999,0.25,5
-0.9299999999999999,0.27,11
-0.9299999999999999,0.29000000000000004,5
-0.9299999999999999,0.31000000000000005,1
-0.9299999999999999,0.33000000000000007,5
-0.9299999999999999,0.3500000000000001,4
-0.9299999999999999,0.3700000000000001,0
-0.9299999999999999,0.3900000000000001,1
-0.9299999999999999,0.41000000000000003,0
-0.9299999999999999,0.42999999999999994,0
-0.9299999999999999,0.44999999999999996,0
-0.9299999999999999,0.47,0
-0.9299999999999999,0.49,0
-0.9299999999999999,0.51,0
-0.9299999999999999,0.53,0
-0.9299999999999999,0.55,0
-0.9299999999999999,0.5700000000000001,0
-0.9299999999999999,0.5900000000000001,0
-0.9299999999999999,0.6100000000000001,0
-0.9299999999999999,0.6300000000000001,0
-0.9299999999999999,0.6500000000000001,0
-0.9299999999999999,0.67,0
-0.9299999999999999,0.69,0
-0.9299999999999999,0.71,0
-0.9299999999999999,0.73,0
-0.9299999999999999,0.75,0
-0.9299999999999999,0.77,0
-0.9299999999999999,0.79,0
-0.9299999999999999,0.81,0
-0.9299999999999999,0.8300000000000001,0
-0.9299999999999999,0.8500000000000001,0
-0.9299999999999999,0.8700000000000001,0
-0.9299999999999999,0.8900000000000001,0
-0.9299999999999999,0.91,0
-0.9299999999999999,0.9299999999999999,0
-0.9299999999999999,0.95,0
-0.9299999999999999,0.97,0
-0.9299999999999999,0.99,0
-0.91,-0.99,0
-0.91,-0.97,0
-0.91,-0.95,0
-0.91,-0.9299999999999999,0
-0.91,-0.91,0
-0.91,-0.89,0
-0.91,-0.87,0
-0.91,-0.85,0
-0.91,-0.8300000000000001,0
-0.91,-0.81,0
-0.91,-0.79,0
-0.91,-0.77,0
-0.91,-0.75,0
-0.91,-0.73,0
-0.91,-0.71,0
-0.91,-0.69,0
-0.91,-0.6699999999999999,0
-0.91,-0.6499999999999999,0
-0.91,-0.63,0
-0.91,-0.61,0
-0.91,-0.5900000000000001,0
-0.91,-0.5700000000000001,0
-0.91,-0.55,0
-0.91,-0.53,0
-0.91,-0.51,0
-0.91,-0.49,0
-0.91,-0.47,0
-0.91,-0.44999999999999996,0
-0.91,-0.43,0
-0.91,-0.41000000000000003,6
-0.91,-0.39,5
-0.91,-0.37,5
-0.91,-0.35,4
-0.91,-0.32999999999999996,6
-0.91,-0.30999999999999994,1
-0.91,-0.29,3
-0.91,-0.27,5
-0.91,-0.25,7
-0.91,-0.22999999999999998,7
-0.91,-0.20999999999999996,6
-0.91,-0.18999999999999995,6
-0.91,-0.16999999999999998,9
-0.91,-0.15000000000000002,9
-0.91,-0.13,7
-0.91,-0.10999999999999999,8
-0.91,-0.08999999999999997,11
-0.91,-0.06999999999999995,4
-0.91,-0.04999999999999999,6
-0.91,-0.030000000000000027,4
-0.91,-0.010000000000000009,8
-0.91,0.010000000000000009,5
-0.91,0.030000000000000027,7
-0.91,0.050000000000000044,5
-0.91,0.07000000000000006,6
-0.91,0.09000000000000008,6
-0.91,0.1100000000000001,3
-0.91,0.13000000000000012,7
-0.91,0.15000000000000002,5
-0.91,0.16999999999999993,8
-0.91,0.18999999999999995,2
-0.91,0.20999999999999996,10
-0.91,0.22999999999999998,7
-0.91,0.25,8
-0.91,0.27,4
-0.91,0.29000000000000004,7
-0.91,0.31000000000000005,10
-0.91,0.33000000000000007,4
-0.91,0.3500000000000001,4
-0.91,0.3700000000000001,4
-0.91,0.3900000000000001,3
-0.91,0.41000000000000003,2
-0.91,0.42999999999999994,0
-0.91,0.44999999999999996,0
-0.91,0.47,0
-0.91,0.49,0
-0.91,0.51,0
-0.91,0.53,0
-0.91,0.55,0
-0.91,0.5700000000000001,0
-0.91,0.5900000000000001,0
-0.91,0.6100000000000001,0
-0.91,0.6300000000000001,0
-0.91,0.6500000000000001,0
-0.91,0.67,0
-0.91,0.69,0
-0.91,0.71,0
-0.91,0.73,0
-0.91,0.75,0
-0.91,0.77,0
-0.91,0.79,0
-0.91,0.81,0
-0.91,0.8300000000000001,0
-0.91,0.8500000000000001,0
-0.91,0.8700000000000001,0
-0.91,0.8900000000000001,0
-0.91,0.91,0
-0.91,0.9299999999999999,0
-0.91,0.95,0
-0.91,0.97,0
-0.91,0.99,0
-0.89,-0.99,0
-0.89,-0.97,0
-0.89,-0.95,0
-0.89,-0.9299999999999999,0
-0.89,-0.91,0
-0.89,-0.89,0
-0.89,-0.87,0
-0.89,-0.85,0
-0.89,-0.8300000000000001,0
-0.89,-0.81,0
-0.89,-0.79,0
-0.89,-0.77,0
-0.89,-0.75,0
-0.89,-0.73,0
-0.89,-0.71,0
-0.89,-0.69,0
-0.89,-0.6699999999999999,0
-0.89,-0.6499999999999999,0
-0.89,-0.63,0
-0.89,-0.61,0
-0.89,-0.5900000000000001,0
-0.89,-0.5700000000000001,0
-0.89,-0.55,0
-0.89,-0.53,0
-0.89,-0.51,0
-0.89,-0.49,0
-0.89,-0.47,1
-0.89,-0.44999999999999996,1
-0.89,-0.43,7
-0.89,-0.41000000000000003,5
-0.89,-0.39,5
-0.89,-0.37,6
-0.89,-0.35,11
-0.89,-0.32999999999999996,9
-0.89,-0.30999999999999994,5
-0.89,-0.29,7
-0.89,-0.27,6
-0.89,-0.25,3
-0.89,-0.22999999999999998,5
-0.89,-0.20999999999999996,10
-0.89,-0.18999999999999995,6
-0.89,-0.16999999999999998,6
-0.89,-0.15000000000000002,7
-0.89,-0.13,9
-0.89,-0.10999999999999999,8
-0.89,-0.08999999999999997,13
-0.89,-0.06999999999999995,9
-0.89,-0.04999999999999999,11
-0.89,-0.030000000000000027,6
-0.89,-0.010000000000000009,6
-0.89,0.010000000000000009,9
-0.89,0.030000000000000027,4
-0.89,0.050000000000000044,7
-0.89,0.07000000000000006,11
-0.89,0.09000000000000008,10
-0.89,0.1100000000000001,10
-0.89,0.13000000000000012,5
-0.89,0.15000000000000002,8
-0.89,0.16999999999999993,3
-0.89,0.18999999999999995,2
-0.89,0.20999999999999996,13
-0.89,0.22999999999999998,4
-0.89,0.25,12
-0.89,0.27,5
-0.89,0.29000000000000004,5
-0.89,0.31000000000000005,4
-0.89,0.33000000000000007,2
-0.89,0.3500000000000001,9
-0.89,0.3700000000000001,6
-0.89,0.3900000000000001,6
-0.89,0.41000000000000003,4
-0.89,0.42999999999999994,5
-0.89,0.44999999999999996,1
-0.89,0.47,3
-0.89,0.49,0
-0.89,0.51,0
-0.89,0.53,0
-0.89,0.55,0
-0.89,0.5700000000000001,0
-0.89,0.5900000000000001,0
-0.89,0.6100000000000001,0
-0.89,0.6300000000000001,0
-0.89,0.6500000000000001,0
-0.89,0.67,0
-0.89,0.69,0
-0.89,0.71,0
-0.89,0.73,0
-0.89,0.75,0
-0.89,0.77,0
-0.89,0.79,0
-0.89,0.81,0
-0.89,0.8300000000000001,0
-0.89,0.8500000000000001,0
-0.89,0.8700000000000001,0
-0.89,0.8900000000000001,0
-0.89,0.91,0
-0.89,0.9299999999999999,0
-0.89,0.95,0
-0.89,0.97,0
-0.89,0.99,0
-0.87,-0.99,0
-0.87,-0.97,0
-0.87,-0.95,0
-0.87,-0.9299999999999999,0
-0.87,-0.91,0
-0.87,-0.89,0
-0.87,-0.87,0
-0.87,-0.85,0
-0.87,-0.8300000000000001,0
-0.87,-0.81,0
-0.87,-0.79,0
-0.87,-0.77,0
-0.87,-0.75,0
-0.87,-0.73,0
-0.87,-0.71,0
-0.87,-0.69,0
-0.87,-0.6699999999999999,0
-0.87,-0.6499999999999999,0
-0.87,-0.63,0
-0.87,-0.61,0
-0.87,-0.5900000000000001,0
-0.87,-0.5700000000000001,0
-0.87,-0.55,0
-0.87,-0.53,0
-0.87,-0.51,0
-0.87,-0.49,1
-0.87,-0.47,4
-0.87,-0.44999999999999996,3
-0.87,-0.43,8
-0.87,-0.41000000000000003,3
-0.87,-0.39,5
-0.87,-0.37,4
-0.87,-0.35,5
-0.87,-0.32999999999999996,6
-0.87,-0.30999999999999994,8
-0.87,-0.29,4
-0.87,-0.27,7
-0.87,-0.25,15
-0.87,-0.22999999999999998,8
-0.87,-0.20999999999999996,7
-0.87,-0.18999999999999995,7
-0.87,-0.16999999999999998,6
-0.87,-0.15000000000000002,12
-0.87,-0.13,7
-0.87,-0.10999999999999999,4
-0.87,-0.08999999999999997,4
-0.87,-0.06999999999999995,2
-0.87,-0.04999999999999999,10
-0.87,-0.030000000000000027,12
-0.87,-0.010000000000000009,7
-0.87,0.010000000000000009,11
-0.87,0.030000000000000027,8
-0.87,0.050000000000000044,4
-0.87,0.07000000000000006,5
-0.87,0.09000000000000008,12
-0.87,0.1100000000000001,8
-0.87,0.13000000000000012,7
-0.87,0.15000000000000002,8
-0.87,0.16999999999999993,11
-0.87,0.18999999999999995,5
-0.87,0.20999999999999996,6
-0.87,0.22999999999999998,10
-0.87,0.25,5
-0.87,0.27,5
-0.87,0.29000000000000004,6
-0.87,0.31000000000000005,4
-0.87,0.33000000000000007,9
-0.87,0.3500000000000001,8
-0.87,0.3700000000000001,7
-0.87,0.3900000000000001,5
-0.87,0.41000000000000003,2
-0.87,0.42999999999999994,8
-0.87,0.44999999999999996,5
-0.87,0.47,9
-0.87,0.49,4
-0.87,0.51,0
-0.87,0.53,0
-0.87,0.55,0
-0.87,0.5700000000000001,0
-0.87,0.5900000000000001,0
-0.87,0.6100000000000001,0
-0.87,0.6300000000000001,0
-0.87,0.6500000000000001,0
-0.87,0.67,0
-0.87,0.69,0
-0.87,0.71,0
-0.87,0.73,0
-0.87,0.75,0
-0.87,0.77,0
-0.87,0.79,0
-0.87,0.81,0
-0.87,0.8300000000000001,0
-0.87,0.8500000000000001,0
-0.87,0.8700000000000001,0
-0.87,0.8900000000000001,0
-0.87,0.91,0
-0.87,0.9299999999999999,0
-0.87,0.95,0
-0.87,0.97,0
-0.87,0.99,0
-0.85,-0.99,0
-0.85,-0.97,0
-0.85,-0.95,0
-0.85,-0.9299999999999999,0
-0.85,-0.91,0
-0.85,-0.89,0
-0.85,-0.87,0
-0.85,-0.85,0
-0.85,-0.8300000000000001,0
-0.85,-0.81,0
-0.85,-0.79,0
-0.85,-0.77,0
-0.85,-0.75,0
-0.85,-0.73,0
-0.85,-0.71,0
-0.85,-0.69,0
-0.85,-0.6699999999999999,0
-0.85,-0.6499999999999999,0
-0.85,-0.63,0
-0.85,-0.61,0
-0.85,-0.5900000000000001,0
-0.85,-0.5700000000000001,0
-0.85,-0.55,0
-0.85,-0.53,1
-0.85,-0.51,5
-0.85,-0.49,6
-0.85,-0.47,5
-0.85,-0.44999999999999996,5
-0.85,-0.43,8
-0.85,-0.41000000000000003,5
-0.85,-0.39,4
-0.85,-0.37,9
-0.85,-0.35,3
-0.85,-0.32999999999999996,6
-0.85,-0.30999999999999994,5
-0.85,-0.29,9
-0.85,-0.27,10
-0.85,-0.25,7
-0.85,-0.22999999999999998,14
-0.85,-0.20999999999999996,8
-0.85,-0.18999999999999995,10
-0.85,-0.16999999999999998,10
-0.85,-0.15000000000000002,6
-0.85,-0.13,15
-0.85,-0.10999999999999999,13
-0.85,-0.08999999999999997,9
-0.85,-0.06999999999999995,8
-0.85,-0.04999999999999999,15
-0.85,-0.030000000000000027,9
-0.85,-0.010000000000000009,9
-0.85,0.010000000000000009,10
-0.85,0.030000000000000027,9
-0.85,0.050000000000000044,5
-0.85,0.07000000000000006,9
-0.85,0.09000000000000008,11
-0.85,0.1100000000000001,9
-0.85,0.13000000000000012,7
-0.85,0.15000000000000002,7
-0.85,0.16999999999999993,6
-0.85,0.18999999999999995,14
-0.85,0.20999999999999996,5
-0.85,0.22999999999999998,8
-0.85,0.25,6
-0.85,0.27,5
-0.85,0.29000000000000004,6
-0.85,0.31000000000000005,7
-0.85,0.33000000000000007,6
-0.85,0.3500000000000001,8
-0.85,0.3700000000000001,6
-0.85,0.3900000000000001,12
-0.85,0.41000000000000003,3
-0.85,0.42999999999999994,6
-0.85,0.44999999999999996,8
-0.85,0.47,2
-0.85,0.49,3
-0.85,0.51,4
-0.85,0.53,2
-0.85,0.55,0
-0.85,0.5700000000000001,0
-0.85,0.5900000000000001,0
-0.85,0.6100000000000001,0
-0.85,0.6300000000000001,0
-0.85,0.6500000000000001,0
-0.85,0.67,0
-0.85,0.69,0
-0.85,0.71,0
-0.85,0.73,0
-0.85,0.75,0
-0.85,0.77,0
-0.85,0.79,0
-0.85,0.81,0
-0.85,0.8300000000000001,0
-0.85,0.8500000000000001,0
-0.85,0.8700000000000001,0
-0.85,0.8900000000000001,0
-0.85,0.91,0
-0.85,0.9299999999999999,0
-0.85,0.95,0
-0.85,0.97,0
-0.85,0.99,0
-0.8300000000000001,-0.99,0
-0.8300000000000001,-0.97,0
-0.8300000000000001,-0.95,0
-0.8300000000000001,-0.9299999999999999,0
-0.8300000000000001,-0.91,0
-0.8300000000000001,-0.89,0
-0.8300000000000001,-0.87,0
-0.8300000000000001,-0.85,0
-0.8300000000000001,-0.8300000000000001,0
-0.8300000000000001,-0.81,0
-0.8300000000000001,-0.79,0
-0.8300000000000001,-0.77,0
-0.8300000000000001,-0.75,0
-0.8300000000000001,-0.73,0
-0.8300000000000001,-0.71,0
-0.8300000000000001,-0.69,0
-0.8300000000000001,-0.6699999999999999,0
-0.8300000000000001,-0.6499999999999999,0
-0.8300000000000001,-0.63,0
-0.8300000000000001,-0.61,0
-0.8300000000000001,-0.5900000000000001,0
-0.8300000000000001,-0.5700000000000001,0
-0.8300000000000001,-0.55,4
-0.8300000000000001,-0.53,3
-0.8300000000000001,-0.51,8
-0.8300000000000001,-0.49,3
-0.8300000000000001,-0.47,7
-0.8300000000000001,-0.44999999999999996,6
-0.8300000000000001,-0.43,5
-0.8300000000000001,-0.41000000000000003,6
-0.8300000000000001,-0.39,18
-0.8300000000000001,-0.37,8
-0.8300000000000001,-0.35,6
-0.8300000000000001,-0.32999999999999996,10
-0.8300000000000001,-0.30999999999999994,7
-0.8300000000000001,-0.29,9
-0.8300000000000001,-0.27,9
-0.8300000000000001,-0.25,13
-0.8300000000000001,-0.22999999999999998,11
-0.8300000000000001,-0.20999999999999996,5
-0.8300000000000001,-0.18999999999999995,5
-0.8300000000000001,-0.16999999999999998,10
-0.8300000000000001,-0.15000000000000002,13
-0.8300000000000001,-0.13,9
-0.8300000000000001,-0.10999999999999999,10
-0.8300000000000001,-0.08999999999999997,12
-0.8300000000000001,-0.06999999999999995,8
-0.8300000000000001,-0.04999999999999999,7
-0.8300000000000001,-0.030000000000000027,9
-0.8300000000000001,-0.010000000000000009,7
-0.8300000000000001,0.010000000000000009,12
-0.8300000000000001,0.030000000000000027,13
-0.8300000000000001,0.050000000000000044,9
-0.8300000000000001,0.07000000000000006,10
-0.8300000000000001,0.09000000000000008,9
-0.8300000000000001,0.1100000000000001,4
-0.8300000000000001,0.13000000000000012,10
-0.8300000000000001,0.15000000000000002,9
-0.8300000000000001,0.16999999999999993,5
-0.8300000000000001,0.18999999999999995,7
-0.8300000000000001,0.20999999999999996,4
-0.8300000000000001,0.22999999999999998,5
-0.8300000000000001,0.25,10
-0.8300000000000001,0.27,12
-0.8300000000000001,0.29000000000000004,6
-0.8300000000000001,0.31000000000000005,5
-0.8300000000000001,0.33000000000000007,13
-0.8300000000000001,0.3500000000000001,4
-0.8300000000000001,0.3700000000000001,4
-0.8300000000000001,0.3900000000000001,7
-0.8300000000000001,0.41000000000000003,5
-0.8300000000000001,0.42999999999999994,7
-0.8300000000000001,0.44999999999999996,2
-0.8300000000000001,0.47,7
-0.8300000000000001,0.49,7
-0.8300000000000001,0.51,5
-0.8300000000000001,0.53,8
-0.8300000000000001,0.55,1
-0.8300000000000001,0.5700000000000001,0
-0.8300000000000001,0.5900000000000001,0
-0.8300000000000001,0.6100000000000001,0
-0.8300000000000001,0.6300000000000001,0
-0.8300000000000001,0.6500000000000001,0
-0.8300000000000001,0.67,0
-0.8300000000000001,0.69,0
-0.8300000000000001,0.71,0
-0.8300000000000001,0.73,0
-0.8300000000000001,0.75,0
-0.8300000000000001,0.77,0
-0.8300000000000001,0.79,0
-0.8300000000000001,0.81,0
-0.8300000000000001,0.8300000000000001,0
-0.8300000000000001,0.8500000000000001,0
-0.8300000000000001,0.8700000000000001,0
-0.8300000000000001,0.8900000000000001,0
-0.8300000000000001,0.91,0
-0.8300000000000001,0.9299999999999999,0
-0.8300000000000001,0.95,0
-0.8300000000000001,0.97,0
-0.8300000000000001,0.99,0
-0.81,-0.99,0
-0.81,-0.97,0
-0.81,-0.95,0
-0.81,-0.9299999999999999,0
-0.81,-0.91,0
-0.81,-0.89,0
-0.81,-0.87,0
-0.81,-0.85,0
-0.81,-0.8300000000000001,0
-0.81,-0.81,0
-0.81,-0.79,0
-0.81,-0.77,0
-0.81,-0.75,0
-0.81,-0.73,0
-0.81,-0.71,0
-0.81,-0.69,0
-0.81,-0.6699999999999999,0
-0.81,-0.6499999999999999,0
