healpix_nside,healpix_ordering,pixel,ra_deg,dec_deg,matched_detection_n
64,RING,13492,73.125,26.61009781073391,115
64,RING,13493,74.53125,26.61009781073391,96
64,RING,13494,75.9375,26.61009781073391,109
64,RING,13495,77.34375,26.61009781073391,91
64,RING,13496,78.75,26.61009781073391,127
64,RING,13497,80.15625,26.61009781073391,126
64,RING,13498,81.56249999999999,26.61009781073391,81
64,RING,13499,82.96875,26.61009781073391,95
64,RING,13500,84.37499999999999,26.61009781073391,82
64,RING,13501,85.78124999999999,26.61009781073391,81
64,RING,13502,87.18749999999999,26.61009781073391,56
64,RING,13503,88.59375,26.61009781073391,57
64,RING,13504,90.0,26.61009781073391,64
64,RING,13505,91.40625,26.61009781073391,55
64,RING,13506,92.8125,26.61009781073391,36
64,RING,13507,94.21875,26.61009781073391,71
64,RING,13508,95.625,26.61009781073391,80
64,RING,13509,97.03124999999999,26.61009781073391,68
64,RING,13510,98.4375,26.61009781073391,171
64,RING,13511,99.84374999999999,26.61009781073391,52
64,RING,13512,101.24999999999999,26.61009781073391,69
64,RING,13513,102.65624999999999,26.61009781073391,86
64,RING,13514,104.0625,26.61009781073391,74
64,RING,13515,105.46875,26.61009781073391,122
64,RING,13516,106.875,26.61009781073391,98
64,RING,13517,108.28125,26.61009781073391,86
64,RING,13518,109.6875,26.61009781073391,96
64,RING,13519,111.09375,26.61009781073391,76
64,RING,13520,112.49999999999999,26.61009781073391,82
64,RING,13521,113.90625,26.61009781073391,76
64,RING,13522,115.31249999999997,26.61009781073391,102
64,RING,13523,116.71875000000001,26.61009781073391,118
64,RING,13524,118.125,26.61009781073391,123
64,RING,13525,119.53125,26.61009781073391,61
64,RING,13526,120.9375,26.61009781073391,85
64,RING,13527,122.34374999999999,26.61009781073391,98
64,RING,13528,123.74999999999999,26.61009781073391,93
64,RING,13529,125.15624999999999,26.61009781073391,113
64,RING,13530,126.5625,26.61009781073391,105
64,RING,13531,127.96874999999997,26.61009781073391,93
64,RING,13532,129.375,26.61009781073391,91
64,RING,13533,130.78124999999997,26.61009781073391,78
64,RING,13534,132.1875,26.61009781073391,71
64,RING,13535,133.59375,26.61009781073391,107
64,RING,13536,135.0,26.61009781073391,48
64,RING,13537,136.40625,26.61009781073391,60
64,RING,13538,137.8125,26.61009781073391,88
64,RING,13539,139.21875,26.61009781073391,117
64,RING,13540,140.62499999999997,26.61009781073391,111
64,RING,13541,142.03125,26.61009781073391,102
64,RING,13542,143.43749999999997,26.61009781073391,60
64,RING,13543,144.84375,26.61009781073391,39
64,RING,13544,146.25,26.61009781073391,39
64,RING,13545,147.65625,26.61009781073391,47
64,RING,13546,149.0625,26.61009781073391,50
64,RING,13547,150.46875,26.61009781073391,30
64,RING,13548,151.875,26.61009781073391,44
64,RING,13549,153.28124999999997,26.61009781073391,30
64,RING,13550,154.6875,26.61009781073391,10
64,RING,13551,156.09374999999997,26.61009781073391,45
64,RING,13552,157.5,26.61009781073391,66
64,RING,13553,158.90624999999997,26.61009781073391,27
64,RING,13554,160.3125,26.61009781073391,27
64,RING,13555,161.71875,26.61009781073391,34
64,RING,13556,163.12499999999997,26.61009781073391,3
64,RING,13708,17.578124999999996,25.944479772370002,9
64,RING,13709,18.984375,25.944479772370002,16
64,RING,13710,20.390624999999996,25.944479772370002,9
64,RING,13711,21.796874999999996,25.944479772370002,14
64,RING,13712,23.203125,25.944479772370002,18
64,RING,13713,24.609375,25.944479772370002,42
64,RING,13714,26.015625,25.944479772370002,35
64,RING,13715,27.421875,25.944479772370002,29
64,RING,13716,28.828124999999993,25.944479772370002,41
64,RING,13717,30.234375,25.944479772370002,31
64,RING,13718,31.640625,25.944479772370002,48
64,RING,13719,33.046875,25.944479772370002,48
64,RING,13720,34.453125,25.944479772370002,48
64,RING,13721,35.85937499999999,25.944479772370002,35
64,RING,13722,37.265625,25.944479772370002,62
64,RING,13723,38.671875,25.944479772370002,117
64,RING,13724,40.078125,25.944479772370002,108
64,RING,13725,41.484375,25.944479772370002,57
64,RING,13726,42.89062499999999,25.944479772370002,83
64,RING,13727,44.296875,25.944479772370002,42
64,RING,13728,45.703125,25.944479772370002,49
64,RING,13729,47.109375,25.944479772370002,82
64,RING,13730,48.51562499999999,25.944479772370002,78
64,RING,13731,49.92187499999999,25.944479772370002,79
64,RING,13732,51.32812499999999,25.944479772370002,92
64,RING,13733,52.734375,25.944479772370002,79
64,RING,13734,54.140625,25.944479772370002,66
64,RING,13735,55.546875,25.944479772370002,99
64,RING,13736,56.953125,25.944479772370002,99
64,RING,13737,58.35937500000001,25.944479772370002,124
64,RING,13738,59.765625,25.944479772370002,145
64,RING,13739,61.17187499999999,25.944479772370002,95
64,RING,13740,62.57812499999999,25.944479772370002,63
64,RING,13741,63.984374999999986,25.944479772370002,39
64,RING,13742,65.39062499999999,25.944479772370002,70
64,RING,13743,66.796875,25.944479772370002,89
64,RING,13744,68.203125,25.944479772370002,69
64,RING,13745,69.609375,25.944479772370002,116
64,RING,13746,71.015625,25.944479772370002,74
64,RING,13747,72.421875,25.944479772370002,96
64,RING,13748,73.828125,25.944479772370002,110
64,RING,13749,75.234375,25.944479772370002,131
64,RING,13750,76.64062499999999,25.944479772370002,114
64,RING,13751,78.04687499999999,25.944479772370002,142
64,RING,13752,79.45312499999999,25.944479772370002,127
64,RING,13753,80.859375,25.944479772370002,127
64,RING,13754,82.265625,25.944479772370002,107
64,RING,13755,83.671875,25.944479772370002,111
64,RING,13756,85.078125,25.944479772370002,89
64,RING,13757,86.484375,25.944479772370002,89
64,RING,13758,87.890625,25.944479772370002,54
64,RING,13759,89.29687499999999,25.944479772370002,84
64,RING,13760,90.703125,25.944479772370002,86
64,RING,13761,92.10937499999999,25.944479772370002,55
64,RING,13762,93.51562499999999,25.944479772370002,66
64,RING,13763,94.92187499999999,25.944479772370002,85
64,RING,13764,96.328125,25.944479772370002,143
64,RING,13765,97.734375,25.944479772370002,97
64,RING,13766,99.140625,25.944479772370002,79
64,RING,13767,100.546875,25.944479772370002,106
64,RING,13768,101.953125,25.944479772370002,115
64,RING,13769,103.359375,25.944479772370002,116
64,RING,13770,104.76562499999999,25.944479772370002,137
64,RING,13771,106.171875,25.944479772370002,125
64,RING,13772,107.57812499999999,25.944479772370002,64
64,RING,13773,108.98437499999999,25.944479772370002,84
64,RING,13774,110.39062499999999,25.944479772370002,106
64,RING,13775,111.796875,25.944479772370002,76
64,RING,13776,113.203125,25.944479772370002,67
64,RING,13777,114.60937499999999,25.944479772370002,101
64,RING,13778,116.01562499999999,25.944479772370002,148
64,RING,13779,117.42187499999999,25.944479772370002,127
64,RING,13780,118.828125,25.944479772370002,140
64,RING,13781,120.23437499999997,25.944479772370002,104
64,RING,13782,121.640625,25.944479772370002,115
64,RING,13783,123.04687499999996,25.944479772370002,109
64,RING,13784,124.45312500000001,25.944479772370002,178
64,RING,13785,125.859375,25.944479772370002,143
64,RING,13786,127.265625,25.944479772370002,117
64,RING,13787,128.671875,25.944479772370002,120
64,RING,13788,130.078125,25.944479772370002,62
64,RING,13789,131.484375,25.944479772370002,97
64,RING,13790,132.89062499999997,25.944479772370002,65
64,RING,13791,134.296875,25.944479772370002,102
64,RING,13792,135.70312499999997,25.944479772370002,118
64,RING,13793,137.109375,25.944479772370002,77
64,RING,13794,138.51562499999997,25.944479772370002,115
64,RING,13795,139.921875,25.944479772370002,107
64,RING,13796,141.328125,25.944479772370002,98
64,RING,13797,142.734375,25.944479772370002,88
64,RING,13798,144.140625,25.944479772370002,127
64,RING,13799,145.546875,25.944479772370002,24
64,RING,13800,146.953125,25.944479772370002,26
64,RING,13801,148.35937499999997,25.944479772370002,25
64,RING,13802,149.765625,25.944479772370002,48
64,RING,13803,151.17187499999997,25.944479772370002,39
64,RING,13804,152.578125,25.944479772370002,33
64,RING,13805,153.984375,25.944479772370002,39
64,RING,13806,155.39062499999997,25.944479772370002,38
64,RING,13807,156.796875,25.944479772370002,44
64,RING,13808,158.203125,25.944479772370002,63
64,RING,13809,159.609375,25.944479772370002,47
64,RING,13810,161.01562499999997,25.944479772370002,42
64,RING,13811,162.421875,25.944479772370002,26
64,RING,13812,163.82812499999997,25.944479772370002,24
64,RING,13962,14.062499999999998,25.282603043311994,2
64,RING,13963,15.468749999999998,25.282603043311994,12
64,RING,13964,16.875,25.282603043311994,20
64,RING,13965,18.28125,25.282603043311994,11
64,RING,13966,19.6875,25.282603043311994,6
64,RING,13967,21.093749999999996,25.282603043311994,9
64,RING,13968,22.5,25.282603043311994,37
64,RING,13969,23.90625,25.282603043311994,7
64,RING,13970,25.312499999999996,25.282603043311994,34
64,RING,13971,26.71875,25.282603043311994,23
64,RING,13972,28.124999999999996,25.282603043311994,19
64,RING,13973,29.53125,25.282603043311994,49
64,RING,13974,30.937499999999996,25.282603043311994,28
64,RING,13975,32.34375,25.282603043311994,47
64,RING,13976,33.75,25.282603043311994,32
64,RING,13977,35.15624999999999,25.282603043311994,107
64,RING,13978,36.5625,25.282603043311994,29
64,RING,13979,37.96875,25.282603043311994,76
64,RING,13980,39.375,25.282603043311994,133
64,RING,13981,40.78124999999999,25.282603043311994,82
64,RING,13982,42.18749999999999,25.282603043311994,103
64,RING,13983,43.59374999999999,25.282603043311994,82
64,RING,13984,45.0,25.282603043311994,138
64,RING,13985,46.40625,25.282603043311994,119
64,RING,13986,47.8125,25.282603043311994,106
64,RING,13987,49.21875,25.282603043311994,72
64,RING,13988,50.62499999999999,25.282603043311994,105
64,RING,13989,52.03125,25.282603043311994,63
64,RING,13990,53.4375,25.282603043311994,89
64,RING,13991,54.84375,25.282603043311994,72
64,RING,13992,56.24999999999999,25.282603043311994,109
64,RING,13993,57.656249999999986,25.282603043311994,109
64,RING,13994,59.0625,25.282603043311994,161
64,RING,13995,60.46875,25.282603043311994,186
64,RING,13996,61.87499999999999,25.282603043311994,75
64,RING,13997,63.28125,25.282603043311994,79
64,RING,13998,64.6875,25.282603043311994,84
64,RING,13999,66.09375,25.282603043311994,84
64,RING,14000,67.5,25.282603043311994,78
64,RING,14001,68.90625,25.282603043311994,138
64,RING,14002,70.31249999999999,25.282603043311994,174
64,RING,14003,71.71874999999999,25.282603043311994,214
64,RING,14004,73.125,25.282603043311994,148
64,RING,14005,74.53125,25.282603043311994,131
64,RING,14006,75.9375,25.282603043311994,106
64,RING,14007,77.34375,25.282603043311994,116
64,RING,14008,78.75,25.282603043311994,130
64,RING,14009,80.15625,25.282603043311994,156
64,RING,14010,81.56249999999999,25.282603043311994,117
64,RING,14011,82.96875,25.282603043311994,118
64,RING,14012,84.37499999999999,25.282603043311994,74
64,RING,14013,85.78124999999999,25.282603043311994,89
64,RING,14014,87.18749999999999,25.282603043311994,42
64,RING,14015,88.59375,25.282603043311994,71
64,RING,14016,90.0,25.282603043311994,61
64,RING,14017,91.40625,25.282603043311994,56
64,RING,14018,92.8125,25.282603043311994,54
64,RING,14019,94.21875,25.282603043311994,48
64,RING,14020,95.625,25.282603043311994,68
64,RING,14021,97.03124999999999,25.282603043311994,125
64,RING,14022,98.4375,25.282603043311994,156
64,RING,14023,99.84374999999999,25.282603043311994,92
64,RING,14024,101.24999999999999,25.282603043311994,87
64,RING,14025,102.65624999999999,25.282603043311994,92
64,RING,14026,104.0625,25.282603043311994,136
64,RING,14027,105.46875,25.282603043311994,109
64,RING,14028,106.875,25.282603043311994,168
64,RING,14029,108.28125,25.282603043311994,117
64,RING,14030,109.6875,25.282603043311994,57
64,RING,14031,111.09375,25.282603043311994,51
64,RING,14032,112.49999999999999,25.282603043311994,76
64,RING,14033,113.90625,25.282603043311994,98
64,RING,14034,115.31249999999997,25.282603043311994,183
64,RING,14035,116.71875000000001,25.282603043311994,125
64,RING,14036,118.125,25.282603043311994,114
64,RING,14037,119.53125,25.282603043311994,111
64,RING,14038,120.9375,25.282603043311994,131
64,RING,14039,122.34374999999999,25.282603043311994,128
64,RING,14040,123.74999999999999,25.282603043311994,127
64,RING,14041,125.15624999999999,25.282603043311994,146
64,RING,14042,126.5625,25.282603043311994,124
64,RING,14043,127.96874999999997,25.282603043311994,103
64,RING,14044,129.375,25.282603043311994,129
64,RING,14045,130.78124999999997,25.282603043311994,35
64,RING,14046,132.1875,25.282603043311994,82
64,RING,14047,133.59375,25.282603043311994,88
64,RING,14048,135.0,25.282603043311994,83
64,RING,14049,136.40625,25.282603043311994,105
64,RING,14050,137.8125,25.282603043311994,88
64,RING,14051,139.21875,25.282603043311994,80
64,RING,14052,140.62499999999997,25.282603043311994,98
64,RING,14053,142.03125,25.282603043311994,77
64,RING,14054,143.43749999999997,25.282603043311994,116
64,RING,14055,144.84375,25.282603043311994,105
64,RING,14056,146.25,25.282603043311994,78
64,RING,14057,147.65625,25.282603043311994,33
64,RING,14058,149.0625,25.282603043311994,75
64,RING,14059,150.46875,25.282603043311994,40
64,RING,14060,151.875,25.282603043311994,25
64,RING,14061,153.28124999999997,25.282603043311994,44
64,RING,14062,154.6875,25.282603043311994,26
64,RING,14063,156.09374999999997,25.282603043311994,27
64,RING,14064,157.5,25.282603043311994,36
64,RING,14065,158.90624999999997,25.282603043311994,18
64,RING,14066,160.3125,25.282603043311994,44
64,RING,14067,161.71875,25.282603043311994,41
64,RING,14068,163.12499999999997,25.282603043311994,27
64,RING,14069,164.53125,25.282603043311994,28
64,RING,14070,165.9375,25.282603043311994,9
64,RING,14071,167.34375,25.282603043311994,3
64,RING,14216,11.953125,24.62431835216408,4
64,RING,14217,13.359375,24.62431835216408,3
64,RING,14218,14.765625,24.62431835216408,4
64,RING,14219,16.171875,24.62431835216408,13
64,RING,14220,17.578124999999996,24.62431835216408,19
64,RING,14221,18.984375,24.62431835216408,10
64,RING,14222,20.390624999999996,24.62431835216408,10
64,RING,14223,21.796874999999996,24.62431835216408,18
64,RING,14224,23.203125,24.62431835216408,23
64,RING,14225,24.609375,24.62431835216408,46
64,RING,14226,26.015625,24.62431835216408,44
64,RING,14227,27.421875,24.62431835216408,31
64,RING,14228,28.828124999999993,24.62431835216408,24
64,RING,14229,30.234375,24.62431835216408,40
64,RING,14230,31.640625,24.62431835216408,56
64,RING,14231,33.046875,24.62431835216408,34
64,RING,14232,34.453125,24.62431835216408,69
64,RING,14233,35.85937499999999,24.62431835216408,38
64,RING,14234,37.265625,24.62431835216408,115
64,RING,14235,38.671875,24.62431835216408,66
64,RING,14236,40.078125,24.62431835216408,103
64,RING,14237,41.484375,24.62431835216408,114
64,RING,14238,42.89062499999999,24.62431835216408,70
64,RING,14239,44.296875,24.62431835216408,139
64,RING,14240,45.703125,24.62431835216408,124
64,RING,14241,47.109375,24.62431835216408,91
64,RING,14242,48.51562499999999,24.62431835216408,71
64,RING,14243,49.92187499999999,24.62431835216408,114
64,RING,14244,51.32812499999999,24.62431835216408,56
64,RING,14245,52.734375,24.62431835216408,133
64,RING,14246,54.140625,24.62431835216408,117
64,RING,14247,55.546875,24.62431835216408,124
64,RING,14248,56.953125,24.62431835216408,85
64,RING,14249,58.35937500000001,24.62431835216408,152
64,RING,14250,59.765625,24.62431835216408,223
64,RING,14251,61.17187499999999,24.62431835216408,91
64,RING,14252,62.57812499999999,24.62431835216408,99
64,RING,14253,63.984374999999986,24.62431835216408,110
64,RING,14254,65.39062499999999,24.62431835216408,91
64,RING,14255,66.796875,24.62431835216408,159
64,RING,14256,68.203125,24.62431835216408,109
64,RING,14257,69.609375,24.62431835216408,133
64,RING,14258,71.015625,24.62431835216408,221
64,RING,14259,72.421875,24.62431835216408,134
64,RING,14260,73.828125,24.62431835216408,160
64,RING,14261,75.234375,24.62431835216408,129
64,RING,14262,76.64062499999999,24.62431835216408,86
64,RING,14263,78.04687499999999,24.62431835216408,101
64,RING,14264,79.45312499999999,24.62431835216408,65
64,RING,14265,80.859375,24.62431835216408,60
64,RING,14266,82.265625,24.62431835216408,131
64,RING,14267,83.671875,24.62431835216408,100
64,RING,14268,85.078125,24.62431835216408,74
64,RING,14269,86.484375,24.62431835216408,28
64,RING,14270,87.890625,24.62431835216408,47
64,RING,14271,89.29687499999999,24.62431835216408,54
64,RING,14272,90.703125,24.62431835216408,61
64,RING,14273,92.10937499999999,24.62431835216408,51
64,RING,14274,93.51562499999999,24.62431835216408,59
64,RING,14275,94.92187499999999,24.62431835216408,63
64,RING,14276,96.328125,24.62431835216408,85
64,RING,14277,97.734375,24.62431835216408,95
64,RING,14278,99.140625,24.62431835216408,106
64,RING,14279,100.546875,24.62431835216408,92
64,RING,14280,101.953125,24.62431835216408,159
64,RING,14281,103.359375,24.62431835216408,142
64,RING,14282,104.76562499999999,24.62431835216408,100
64,RING,14283,106.171875,24.62431835216408,108
64,RING,14284,107.57812499999999,24.62431835216408,141
64,RING,14285,108.98437499999999,24.62431835216408,109
64,RING,14286,110.39062499999999,24.62431835216408,101
64,RING,14287,111.796875,24.62431835216408,106
64,RING,14288,113.203125,24.62431835216408,126
64,RING,14289,114.60937499999999,24.62431835216408,111
64,RING,14290,116.01562499999999,24.62431835216408,185
64,RING,14291,117.42187499999999,24.62431835216408,177
64,RING,14292,118.828125,24.62431835216408,135
64,RING,14293,120.23437499999997,24.62431835216408,81
64,RING,14294,121.640625,24.62431835216408,137
64,RING,14295,123.04687499999996,24.62431835216408,96
64,RING,14296,124.45312500000001,24.62431835216408,133
64,RING,14297,125.859375,24.62431835216408,124
64,RING,14298,127.265625,24.62431835216408,138
64,RING,14299,128.671875,24.62431835216408,79
64,RING,14300,130.078125,24.62431835216408,127
64,RING,14301,131.484375,24.62431835216408,70
64,RING,14302,132.89062499999997,24.62431835216408,86
64,RING,14303,134.296875,24.62431835216408,98
64,RING,14304,135.70312499999997,24.62431835216408,106
64,RING,14305,137.109375,24.62431835216408,101
64,RING,14306,138.51562499999997,24.62431835216408,112
64,RING,14307,139.921875,24.62431835216408,103
64,RING,14308,141.328125,24.62431835216408,76
64,RING,14309,142.734375,24.62431835216408,115
64,RING,14310,144.140625,24.62431835216408,81
64,RING,14311,145.546875,24.62431835216408,52
64,RING,14312,146.953125,24.62431835216408,64
64,RING,14313,148.35937499999997,24.62431835216408,46
64,RING,14314,149.765625,24.62431835216408,22
64,RING,14315,151.17187499999997,24.62431835216408,59
64,RING,14316,152.578125,24.62431835216408,36
64,RING,14317,153.984375,24.62431835216408,39
64,RING,14318,155.39062499999997,24.62431835216408,32
64,RING,14319,156.796875,24.62431835216408,50
64,RING,14320,158.203125,24.62431835216408,22
64,RING,14321,159.609375,24.62431835216408,48
64,RING,14322,161.01562499999997,24.62431835216408,36
64,RING,14323,162.421875,24.62431835216408,47
64,RING,14324,163.82812499999997,24.62431835216408,38
64,RING,14325,165.234375,24.62431835216408,54
64,RING,14326,166.64062499999997,24.62431835216408,37
64,RING,14327,168.046875,24.62431835216408,4
64,RING,14328,169.453125,24.62431835216408,5
64,RING,14472,11.25,23.96948231775967,4
64,RING,14473,12.656249999999998,23.96948231775967,16
64,RING,14474,14.062499999999998,23.96948231775967,18
64,RING,14475,15.468749999999998,23.96948231775967,30
64,RING,14476,16.875,23.96948231775967,6
64,RING,14477,18.28125,23.96948231775967,26
64,RING,14478,19.6875,23.96948231775967,6
64,RING,14479,21.093749999999996,23.96948231775967,21
64,RING,14480,22.5,23.96948231775967,17
64,RING,14481,23.90625,23.96948231775967,19
64,RING,14482,25.312499999999996,23.96948231775967,51
64,RING,14483,26.71875,23.96948231775967,47
64,RING,14484,28.124999999999996,23.96948231775967,38
64,RING,14485,29.53125,23.96948231775967,84
64,RING,14486,30.937499999999996,23.96948231775967,95
64,RING,14487,32.34375,23.96948231775967,36
64,RING,14488,33.75,23.96948231775967,94
64,RING,14489,35.15624999999999,23.96948231775967,40
64,RING,14490,36.5625,23.96948231775967,83
64,RING,14491,37.96875,23.96948231775967,100
64,RING,14492,39.375,23.96948231775967,137
64,RING,14493,40.78124999999999,23.96948231775967,108
64,RING,14494,42.18749999999999,23.96948231775967,76
64,RING,14495,43.59374999999999,23.96948231775967,112
64,RING,14496,45.0,23.96948231775967,134
64,RING,14497,46.40625,23.96948231775967,76
64,RING,14498,47.8125,23.96948231775967,47
64,RING,14499,49.21875,23.96948231775967,81
64,RING,14500,50.62499999999999,23.96948231775967,64
64,RING,14501,52.03125,23.96948231775967,135
64,RING,14502,53.4375,23.96948231775967,120
64,RING,14503,54.84375,23.96948231775967,125
64,RING,14504,56.24999999999999,23.96948231775967,94
64,RING,14505,57.656249999999986,23.96948231775967,113
64,RING,14506,59.0625,23.96948231775967,75
64,RING,14507,60.46875,23.96948231775967,118
64,RING,14508,61.87499999999999,23.96948231775967,126
64,RING,14509,63.28125,23.96948231775967,105
64,RING,14510,64.6875,23.96948231775967,97
64,RING,14511,66.09375,23.96948231775967,105
64,RING,14512,67.5,23.96948231775967,148
64,RING,14513,68.90625,23.96948231775967,121
64,RING,14514,70.31249999999999,23.96948231775967,157
64,RING,14515,71.71874999999999,23.96948231775967,164
64,RING,14516,73.125,23.96948231775967,121
64,RING,14517,74.53125,23.96948231775967,117
64,RING,14518,75.9375,23.96948231775967,43
64,RING,14519,77.34375,23.96948231775967,63
64,RING,14520,78.75,23.96948231775967,71
64,RING,14521,80.15625,23.96948231775967,37
64,RING,14522,81.56249999999999,23.96948231775967,63
64,RING,14523,82.96875,23.96948231775967,98
64,RING,14524,84.37499999999999,23.96948231775967,97
64,RING,14525,85.78124999999999,23.96948231775967,49
64,RING,14526,87.18749999999999,23.96948231775967,51
64,RING,14527,88.59375,23.96948231775967,47
64,RING,14528,90.0,23.96948231775967,61
64,RING,14529,91.40625,23.96948231775967,40
64,RING,14530,92.8125,23.96948231775967,57
64,RING,14531,94.21875,23.96948231775967,77
64,RING,14532,95.625,23.96948231775967,88
64,RING,14533,97.03124999999999,23.96948231775967,39
64,RING,14534,98.4375,23.96948231775967,74
64,RING,14535,99.84374999999999,23.96948231775967,88
64,RING,14536,101.24999999999999,23.96948231775967,154
64,RING,14537,102.65624999999999,23.96948231775967,169
64,RING,14538,104.0625,23.96948231775967,115
64,RING,14539,105.46875,23.96948231775967,94
64,RING,14540,106.875,23.96948231775967,95
64,RING,14541,108.28125,23.96948231775967,93
64,RING,14542,109.6875,23.96948231775967,85
64,RING,14543,111.09375,23.96948231775967,118
64,RING,14544,112.49999999999999,23.96948231775967,114
64,RING,14545,113.90625,23.96948231775967,52
64,RING,14546,115.31249999999997,23.96948231775967,94
64,RING,14547,116.71875000000001,23.96948231775967,179
64,RING,14548,118.125,23.96948231775967,185
64,RING,14549,119.53125,23.96948231775967,177
64,RING,14550,120.9375,23.96948231775967,90
64,RING,14551,122.34374999999999,23.96948231775967,121
64,RING,14552,123.74999999999999,23.96948231775967,112
64,RING,14553,125.15624999999999,23.96948231775967,145
64,RING,14554,126.5625,23.96948231775967,104
64,RING,14555,127.96874999999997,23.96948231775967,110
64,RING,14556,129.375,23.96948231775967,166
64,RING,14557,130.78124999999997,23.96948231775967,79
64,RING,14558,132.1875,23.96948231775967,102
64,RING,14559,133.59375,23.96948231775967,95
64,RING,14560,135.0,23.96948231775967,130
64,RING,14561,136.40625,23.96948231775967,102
64,RING,14562,137.8125,23.96948231775967,121
64,RING,14563,139.21875,23.96948231775967,122
64,RING,14564,140.62499999999997,23.96948231775967,140
64,RING,14565,142.03125,23.96948231775967,100
64,RING,14566,143.43749999999997,23.96948231775967,50
64,RING,14567,144.84375,23.96948231775967,77
64,RING,14568,146.25,23.96948231775967,43
64,RING,14569,147.65625,23.96948231775967,36
64,RING,14570,149.0625,23.96948231775967,33
64,RING,14571,150.46875,23.96948231775967,79
64,RING,14572,151.875,23.96948231775967,90
64,RING,14573,153.28124999999997,23.96948231775967,41
64,RING,14574,154.6875,23.96948231775967,53
64,RING,14575,156.09374999999997,23.96948231775967,57
64,RING,14576,157.5,23.96948231775967,36
64,RING,14577,158.90624999999997,23.96948231775967,37
64,RING,14578,160.3125,23.96948231775967,16
64,RING,14579,161.71875,23.96948231775967,89
64,RING,14580,163.12499999999997,23.96948231775967,69
64,RING,14581,164.53125,23.96948231775967,62
64,RING,14582,165.9375,23.96948231775967,66
64,RING,14583,167.34375,23.96948231775967,19
64,RING,14584,168.74999999999997,23.96948231775967,39
64,RING,14585,170.15625,23.96948231775967,5
64,RING,14726,9.140625,23.31795706533424,2
64,RING,14727,10.546874999999998,23.31795706533424,2
64,RING,14728,11.953125,23.31795706533424,10
64,RING,14729,13.359375,23.31795706533424,14
64,RING,14730,14.765625,23.31795706533424,15
64,RING,14731,16.171875,23.31795706533424,15
64,RING,14732,17.578124999999996,23.31795706533424,13
64,RING,14733,18.984375,23.31795706533424,21
64,RING,14734,20.390624999999996,23.31795706533424,17
64,RING,14735,21.796874999999996,23.31795706533424,33
64,RING,14736,23.203125,23.31795706533424,32
64,RING,14737,24.609375,23.31795706533424,24
64,RING,14738,26.015625,23.31795706533424,33
64,RING,14739,27.421875,23.31795706533424,95
64,RING,14740,28.828124999999993,23.31795706533424,49
64,RING,14741,30.234375,23.31795706533424,39
64,RING,14742,31.640625,23.31795706533424,65
64,RING,14743,33.046875,23.31795706533424,31
64,RING,14744,34.453125,23.31795706533424,54
64,RING,14745,35.85937499999999,23.31795706533424,63
64,RING,14746,37.265625,23.31795706533424,92
64,RING,14747,38.671875,23.31795706533424,121
64,RING,14748,40.078125,23.31795706533424,77
64,RING,14749,41.484375,23.31795706533424,147
64,RING,14750,42.89062499999999,23.31795706533424,65
64,RING,14751,44.296875,23.31795706533424,81
64,RING,14752,45.703125,23.31795706533424,73
64,RING,14753,47.109375,23.31795706533424,72
64,RING,14754,48.51562499999999,23.31795706533424,85
64,RING,14755,49.92187499999999,23.31795706533424,86
64,RING,14756,51.32812499999999,23.31795706533424,85
64,RING,14757,52.734375,23.31795706533424,137
64,RING,14758,54.140625,23.31795706533424,109
64,RING,14759,55.546875,23.31795706533424,72
64,RING,14760,56.953125,23.31795706533424,111
64,RING,14761,58.35937500000001,23.31795706533424,100
64,RING,14762,59.765625,23.31795706533424,119
64,RING,14763,61.17187499999999,23.31795706533424,151
64,RING,14764,62.57812499999999,23.31795706533424,197
64,RING,14765,63.984374999999986,23.31795706533424,140
64,RING,14766,65.39062499999999,23.31795706533424,177
64,RING,14767,66.796875,23.31795706533424,129
64,RING,14768,68.203125,23.31795706533424,173
64,RING,14769,69.609375,23.31795706533424,81
64,RING,14770,71.015625,23.31795706533424,89
64,RING,14771,72.421875,23.31795706533424,121
64,RING,14772,73.828125,23.31795706533424,109
64,RING,14773,75.234375,23.31795706533424,77
64,RING,14774,76.64062499999999,23.31795706533424,65
64,RING,14775,78.04687499999999,23.31795706533424,73
64,RING,14776,79.45312499999999,23.31795706533424,42
64,RING,14777,80.859375,23.31795706533424,73
64,RING,14778,82.265625,23.31795706533424,83
64,RING,14779,83.671875,23.31795706533424,45
64,RING,14780,85.078125,23.31795706533424,62
64,RING,14781,86.484375,23.31795706533424,38
64,RING,14782,87.890625,23.31795706533424,65
64,RING,14783,89.29687499999999,23.31795706533424,65
64,RING,14784,90.703125,23.31795706533424,58
64,RING,14785,92.10937499999999,23.31795706533424,66
64,RING,14786,93.51562499999999,23.31795706533424,64
64,RING,14787,94.92187499999999,23.31795706533424,41
64,RING,14788,96.328125,23.31795706533424,93
64,RING,14789,97.734375,23.31795706533424,67
64,RING,14790,99.140625,23.31795706533424,77
64,RING,14791,100.546875,23.31795706533424,126
64,RING,14792,101.953125,23.31795706533424,106
64,RING,14793,103.359375,23.31795706533424,77
64,RING,14794,104.76562499999999,23.31795706533424,148
64,RING,14795,106.171875,23.31795706533424,36
64,RING,14796,107.57812499999999,23.31795706533424,90
64,RING,14797,108.98437499999999,23.31795706533424,41
64,RING,14798,110.39062499999999,23.31795706533424,121
64,RING,14799,111.796875,23.31795706533424,122
64,RING,14800,113.203125,23.31795706533424,95
