night,pair_id,field_id,cycle_id,repeat,mode,planned_start_utc,actual_start_utc,time_residual_s,abs_time_residual_s,match_rule,input_manifest_hash
20260420,20260420:1260:0002,1260,2,2,normal,2026-04-20T14:11:35Z,2026-04-20T14:41:00.900000Z,1765.9,1765.9,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0723:0002,0723,2,2,normal,2026-04-20T14:12:55Z,2026-04-20T14:42:37.443000Z,1782.443,1782.443,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0590:0002,0590,2,2,normal,2026-04-20T14:14:15Z,2026-04-20T14:43:53.786000Z,1778.786,1778.786,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0992:0002,0992,2,2,normal,2026-04-20T14:15:35Z,2026-04-20T14:45:23.314000Z,1788.314,1788.314,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1127:0002,1127,2,2,normal,2026-04-20T14:16:55Z,2026-04-20T14:46:37.222000Z,1782.222,1782.222,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0858:0002,0858,2,2,normal,2026-04-20T14:18:15Z,2026-04-20T14:48:01.275000Z,1786.275,1786.275,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1261:0002,1261,2,2,normal,2026-04-20T14:19:35Z,2026-04-20T14:49:29.999000Z,1794.999,1794.999,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0724:0002,0724,2,2,normal,2026-04-20T14:20:55Z,2026-04-20T14:51:06.860000Z,1811.86,1811.86,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1395:0002,1395,2,2,normal,2026-04-20T14:22:15Z,2026-04-20T14:52:47.723000Z,1832.723,1832.723,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0591:0002,0591,2,2,normal,2026-04-20T14:23:35Z,2026-04-20T14:54:33.594000Z,1858.594,1858.594,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0993:0002,0993,2,2,normal,2026-04-20T14:24:55Z,2026-04-20T14:56:04.149000Z,1869.149,1869.149,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0855:0003,0855,2,3,normal,2026-04-20T14:26:55Z,2026-04-20T14:57:35.483000Z,1840.483,1840.483,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0721:0003,0721,2,3,normal,2026-04-20T14:28:15Z,2026-04-20T14:58:51.155000Z,1836.155,1836.155,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0588:0003,0588,2,3,normal,2026-04-20T14:29:35Z,2026-04-20T15:00:07.514000Z,1832.514,1832.514,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0990:0003,0990,2,3,normal,2026-04-20T14:30:55Z,2026-04-20T15:01:37.219000Z,1842.219,1842.219,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1125:0003,1125,2,3,normal,2026-04-20T14:32:15Z,2026-04-20T15:02:51.146000Z,1836.146,1836.146,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0856:0003,0856,2,3,normal,2026-04-20T14:33:35Z,2026-04-20T15:04:14.926000Z,1839.926,1839.926,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0722:0003,0722,2,3,normal,2026-04-20T14:34:55Z,2026-04-20T15:05:30.546000Z,1835.546,1835.546,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0589:0003,0589,2,3,normal,2026-04-20T14:36:15Z,2026-04-20T15:06:46.046000Z,1831.046,1831.046,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0991:0003,0991,2,3,normal,2026-04-20T14:37:35Z,2026-04-20T15:08:15.676000Z,1840.676,1840.676,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1126:0003,1126,2,3,normal,2026-04-20T14:38:55Z,2026-04-20T15:09:30.032000Z,1835.032,1835.032,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0857:0003,0857,2,3,normal,2026-04-20T14:40:15Z,2026-04-20T15:10:54.174000Z,1839.174,1839.174,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1260:0003,1260,2,3,normal,2026-04-20T14:41:35Z,2026-04-20T15:12:23.733000Z,1848.733,1848.733,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0723:0003,0723,2,3,normal,2026-04-20T14:42:55Z,2026-04-20T15:14:00.273000Z,1865.273,1865.273,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0590:0003,0590,2,3,normal,2026-04-20T14:44:15Z,2026-04-20T15:15:16.753000Z,1861.753,1861.753,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0992:0003,0992,2,3,normal,2026-04-20T14:45:35Z,2026-04-20T15:16:46.365000Z,1871.365,1871.365,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1127:0003,1127,2,3,normal,2026-04-20T14:46:55Z,2026-04-20T15:18:00.732000Z,1865.732,1865.732,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0858:0003,0858,2,3,normal,2026-04-20T14:48:15Z,2026-04-20T15:19:24.760000Z,1869.76,1869.76,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1261:0003,1261,2,3,normal,2026-04-20T14:49:35Z,2026-04-20T15:20:53.291000Z,1878.291,1878.291,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0724:0003,0724,2,3,normal,2026-04-20T14:50:55Z,2026-04-20T15:22:30.373000Z,1895.373,1895.373,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1395:0003,1395,2,3,normal,2026-04-20T14:52:15Z,2026-04-20T15:24:10.853000Z,1915.853,1915.853,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0591:0003,0591,2,3,normal,2026-04-20T14:53:35Z,2026-04-20T15:25:56.287000Z,1941.287,1941.287,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0993:0003,0993,2,3,normal,2026-04-20T14:54:55Z,2026-04-20T15:27:26.896000Z,1951.896,1951.896,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1528:0001,1528,3,1,normal,2026-04-20T14:56:15Z,2026-04-20T15:29:01.410000Z,1966.41,1966.41,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1262:0001,1262,3,1,normal,2026-04-20T14:57:35Z,2026-04-20T15:30:25.327000Z,1970.327,1970.327,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1396:0001,1396,3,1,normal,2026-04-20T14:58:55Z,2026-04-20T15:31:38.866000Z,1963.866,1963.866,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1660:0001,1660,3,1,normal,2026-04-20T15:00:15Z,2026-04-20T15:33:01.474000Z,1966.474,1966.474,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1529:0001,1529,3,1,normal,2026-04-20T15:01:35Z,2026-04-20T15:34:16.868000Z,1961.868,1961.868,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1129:0001,1129,3,1,normal,2026-04-20T15:02:55Z,2026-04-20T15:35:47.303000Z,1972.303,1972.303,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1263:0001,1263,3,1,normal,2026-04-20T15:04:15Z,2026-04-20T15:37:02.388000Z,1967.388,1967.388,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1790:0001,1790,3,1,normal,2026-04-20T15:05:35Z,2026-04-20T15:38:37.599000Z,1982.599,1982.599,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1397:0001,1397,3,1,normal,2026-04-20T15:06:55Z,2026-04-20T15:40:08.484000Z,1993.484,1993.484,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1661:0001,1661,3,1,normal,2026-04-20T15:08:15Z,2026-04-20T15:41:31.174000Z,1996.174,1996.174,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1530:0001,1530,3,1,normal,2026-04-20T15:09:35Z,2026-04-20T15:42:46.888000Z,1991.888,1991.888,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1130:0001,1130,3,1,normal,2026-04-20T15:10:55Z,2026-04-20T15:44:16.011000Z,2001.011,2001.011,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1264:0001,1264,3,1,normal,2026-04-20T15:12:15Z,2026-04-20T15:45:29.417000Z,1994.417,1994.417,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1791:0001,1791,3,1,normal,2026-04-20T15:13:35Z,2026-04-20T15:47:03.893000Z,2008.893,2008.893,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1398:0001,1398,3,1,normal,2026-04-20T15:14:55Z,2026-04-20T15:48:33.944000Z,2018.944,2018.944,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1662:0001,1662,3,1,normal,2026-04-20T15:16:15Z,2026-04-20T15:49:58.013000Z,2023.013,2023.013,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1531:0001,1531,3,1,normal,2026-04-20T15:17:35Z,2026-04-20T15:51:14.445000Z,2019.445,2019.445,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1131:0001,1131,3,1,normal,2026-04-20T15:18:55Z,2026-04-20T15:52:44.027000Z,2029.027,2029.027,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1265:0001,1265,3,1,normal,2026-04-20T15:20:15Z,2026-04-20T15:53:57.855000Z,2022.855,2022.855,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1792:0001,1792,3,1,normal,2026-04-20T15:21:35Z,2026-04-20T15:55:32.826000Z,2037.826,2037.826,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1399:0001,1399,3,1,normal,2026-04-20T15:22:55Z,2026-04-20T15:57:03.407000Z,2048.407,2048.407,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1663:0001,1663,3,1,normal,2026-04-20T15:24:15Z,2026-04-20T15:58:27.514000Z,2052.514,2052.514,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1528:0002,1528,3,2,normal,2026-04-20T15:26:15Z,2026-04-20T16:00:57.398000Z,2082.398,2082.398,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1262:0002,1262,3,2,normal,2026-04-20T15:27:35Z,2026-04-20T16:02:20.946000Z,2085.946,2085.946,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1396:0002,1396,3,2,normal,2026-04-20T15:28:55Z,2026-04-20T16:03:35.820000Z,2080.82,2080.82,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1660:0002,1660,3,2,normal,2026-04-20T15:30:15Z,2026-04-20T16:04:58.953000Z,2083.953,2083.953,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1529:0002,1529,3,2,normal,2026-04-20T15:31:35Z,2026-04-20T16:06:14.563000Z,2079.563,2079.563,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1129:0002,1129,3,2,normal,2026-04-20T15:32:55Z,2026-04-20T16:07:44.646000Z,2089.646,2089.646,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1263:0002,1263,3,2,normal,2026-04-20T15:34:15Z,2026-04-20T16:08:58.346000Z,2083.346,2083.346,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1790:0002,1790,3,2,normal,2026-04-20T15:35:35Z,2026-04-20T16:10:32.915000Z,2097.915,2097.915,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1397:0002,1397,3,2,normal,2026-04-20T15:36:55Z,2026-04-20T16:12:04.287000Z,2109.287,2109.287,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1661:0002,1661,3,2,normal,2026-04-20T15:38:15Z,2026-04-20T16:13:26.946000Z,2111.946,2111.946,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1530:0002,1530,3,2,normal,2026-04-20T15:39:35Z,2026-04-20T16:14:43.288000Z,2108.288,2108.288,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1130:0002,1130,3,2,normal,2026-04-20T15:40:55Z,2026-04-20T16:16:12.797000Z,2117.797,2117.797,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1264:0002,1264,3,2,normal,2026-04-20T15:42:15Z,2026-04-20T16:17:26.590000Z,2111.59,2111.59,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1791:0002,1791,3,2,normal,2026-04-20T15:43:35Z,2026-04-20T16:19:01.274000Z,2126.274,2126.274,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1398:0002,1398,3,2,normal,2026-04-20T15:44:55Z,2026-04-20T16:20:32.506000Z,2137.506,2137.506,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1662:0002,1662,3,2,normal,2026-04-20T15:46:15Z,2026-04-20T16:21:56.137000Z,2141.137,2141.137,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1531:0002,1531,3,2,normal,2026-04-20T15:47:35Z,2026-04-20T16:23:12.029000Z,2137.029,2137.029,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1131:0002,1131,3,2,normal,2026-04-20T15:48:55Z,2026-04-20T16:24:42.100000Z,2147.1,2147.1,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1265:0002,1265,3,2,normal,2026-04-20T15:50:15Z,2026-04-20T16:25:55.592000Z,2140.592,2140.592,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1792:0002,1792,3,2,normal,2026-04-20T15:51:35Z,2026-04-20T16:27:30.388000Z,2155.388,2155.388,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1399:0002,1399,3,2,normal,2026-04-20T15:52:55Z,2026-04-20T16:29:00.887000Z,2165.887,2165.887,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1663:0002,1663,3,2,normal,2026-04-20T15:54:15Z,2026-04-20T16:30:25.271000Z,2170.271,2170.271,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1528:0003,1528,3,3,normal,2026-04-20T15:56:15Z,2026-04-20T16:31:54.727000Z,2139.727,2139.727,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1262:0003,1262,3,3,normal,2026-04-20T15:57:35Z,2026-04-20T16:33:18.293000Z,2143.293,2143.293,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1396:0003,1396,3,3,normal,2026-04-20T15:58:55Z,2026-04-20T16:34:33.335000Z,2138.335,2138.335,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1660:0003,1660,3,3,normal,2026-04-20T16:00:15Z,2026-04-20T16:35:56.189000Z,2141.189,2141.189,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1529:0003,1529,3,3,normal,2026-04-20T16:01:35Z,2026-04-20T16:37:12.165000Z,2137.165,2137.165,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1129:0003,1129,3,3,normal,2026-04-20T16:02:55Z,2026-04-20T16:38:43.225000Z,2148.225,2148.225,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1263:0003,1263,3,3,normal,2026-04-20T16:04:15Z,2026-04-20T16:39:56.683000Z,2141.683,2141.683,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1790:0003,1790,3,3,normal,2026-04-20T16:05:35Z,2026-04-20T16:41:31.520000Z,2156.52,2156.52,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1397:0003,1397,3,3,normal,2026-04-20T16:06:55Z,2026-04-20T16:43:02.364000Z,2167.364,2167.364,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1661:0003,1661,3,3,normal,2026-04-20T16:08:15Z,2026-04-20T16:44:25.634000Z,2170.634,2170.634,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1530:0003,1530,3,3,normal,2026-04-20T16:09:35Z,2026-04-20T16:45:41.743000Z,2166.743,2166.743,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1130:0003,1130,3,3,normal,2026-04-20T16:10:55Z,2026-04-20T16:47:12.801000Z,2177.801,2177.801,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1264:0003,1264,3,3,normal,2026-04-20T16:12:15Z,2026-04-20T16:48:26.299000Z,2171.299,2171.299,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1791:0003,1791,3,3,normal,2026-04-20T16:13:35Z,2026-04-20T16:50:00.946000Z,2185.946,2185.946,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1398:0003,1398,3,3,normal,2026-04-20T16:14:55Z,2026-04-20T16:51:31.841000Z,2196.841,2196.841,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1662:0003,1662,3,3,normal,2026-04-20T16:16:15Z,2026-04-20T16:52:54.995000Z,2199.995,2199.995,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1531:0003,1531,3,3,normal,2026-04-20T16:17:35Z,2026-04-20T16:54:10.938000Z,2195.938,2195.938,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1131:0003,1131,3,3,normal,2026-04-20T16:18:55Z,2026-04-20T16:55:41.133000Z,2206.133,2206.133,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1265:0003,1265,3,3,normal,2026-04-20T16:20:15Z,2026-04-20T16:56:54.938000Z,2199.938,2199.938,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1792:0003,1792,3,3,normal,2026-04-20T16:21:35Z,2026-04-20T16:58:29.944000Z,2214.944,2214.944,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1399:0003,1399,3,3,normal,2026-04-20T16:22:55Z,2026-04-20T16:59:59.974000Z,2224.974,2224.974,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1663:0003,1663,3,3,normal,2026-04-20T16:24:15Z,2026-04-20T17:01:23.982000Z,2228.982,2228.982,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1408:0001,1408,4,1,normal,2026-04-20T16:26:55Z,2026-04-20T17:04:43.114000Z,2268.114,2268.114,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1541:0001,1541,4,1,normal,2026-04-20T16:29:35Z,2026-04-20T17:07:21.546000Z,2266.546,2266.546,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1275:0001,1275,4,1,normal,2026-04-20T16:30:55Z,2026-04-20T17:08:45.223000Z,2270.223,2270.223,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1409:0001,1409,4,1,normal,2026-04-20T16:33:35Z,2026-04-20T17:11:51.182000Z,2296.182,2296.182,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1542:0001,1542,4,1,normal,2026-04-20T16:36:15Z,2026-04-20T17:14:28.330000Z,2293.33,2293.33,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1276:0001,1276,4,1,normal,2026-04-20T16:37:35Z,2026-04-20T17:15:52.108000Z,2297.108,2297.108,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1410:0001,1410,4,1,normal,2026-04-20T16:40:15Z,2026-04-20T17:18:55.248000Z,2320.248,2320.248,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
