night,pair_id,field_id,cycle_id,repeat,mode,match_status,match_rule,planned_start_utc,actual_start_utc,actual_time_source,computed_time_residual_s,raw_file_name,raw_sequence_id,l2_file_name,input_manifest_hash
20260420,20260420:0991:0001,0991,2,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T13:37:35Z,2026-04-20T14:05:27.444000Z,l2_obs_time_utc,1672.444,OBJ_MP_0991_0134.fits,0134,OBJ_MP_0991_0134_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1126:0001,1126,2,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T13:38:55Z,2026-04-20T14:06:41.972000Z,l2_obs_time_utc,1666.972,OBJ_MP_1126_0135.fits,0135,OBJ_MP_1126_0135_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0857:0001,0857,2,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T13:40:15Z,2026-04-20T14:08:06.147000Z,l2_obs_time_utc,1671.147,OBJ_MP_0857_0136.fits,0136,OBJ_MP_0857_0136_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1260:0001,1260,2,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T13:41:35Z,2026-04-20T14:09:34.983000Z,l2_obs_time_utc,1679.983,OBJ_MP_1260_0137.fits,0137,OBJ_MP_1260_0137_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0723:0001,0723,2,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T13:42:55Z,2026-04-20T14:11:11.999000Z,l2_obs_time_utc,1696.999,OBJ_MP_0723_0138.fits,0138,OBJ_MP_0723_0138_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0590:0001,0590,2,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T13:44:15Z,2026-04-20T14:12:28.102000Z,l2_obs_time_utc,1693.102,OBJ_MP_0590_0139.fits,0139,OBJ_MP_0590_0139_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0992:0001,0992,2,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T13:45:35Z,2026-04-20T14:13:56.890000Z,l2_obs_time_utc,1701.89,OBJ_MP_0992_0140.fits,0140,OBJ_MP_0992_0140_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1127:0001,1127,2,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T13:46:55Z,2026-04-20T14:15:14.586000Z,l2_obs_time_utc,1699.586,OBJ_MP_1127_0141.fits,0141,OBJ_MP_1127_0141_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0858:0001,0858,2,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T13:48:15Z,2026-04-20T14:16:38.646000Z,l2_obs_time_utc,1703.646,OBJ_MP_0858_0142.fits,0142,OBJ_MP_0858_0142_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1261:0001,1261,2,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T13:49:35Z,2026-04-20T14:18:08.230000Z,l2_obs_time_utc,1713.23,OBJ_MP_1261_0143.fits,0143,OBJ_MP_1261_0143_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0724:0001,0724,2,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T13:50:55Z,2026-04-20T14:19:45Z,l2_obs_time_utc,1730.0,OBJ_MP_0724_0144.fits,0144,OBJ_MP_0724_0144_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1395:0001,1395,2,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T13:52:15Z,2026-04-20T14:21:25.602000Z,l2_obs_time_utc,1750.602,OBJ_MP_1395_0145.fits,0145,OBJ_MP_1395_0145_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0591:0001,0591,2,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T13:53:35Z,2026-04-20T14:23:11.430000Z,l2_obs_time_utc,1776.43,OBJ_MP_0591_0146.fits,0146,OBJ_MP_0591_0146_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0993:0001,0993,2,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T13:54:55Z,2026-04-20T14:24:40.985000Z,l2_obs_time_utc,1785.985,OBJ_MP_0993_0147.fits,0147,OBJ_MP_0993_0147_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0855:0002,0855,2,2,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T13:56:55Z,2026-04-20T14:26:10.689000Z,l2_obs_time_utc,1755.689,OBJ_MP_0855_0148.fits,0148,OBJ_MP_0855_0148_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0721:0002,0721,2,2,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T13:58:15Z,2026-04-20T14:27:26.991000Z,l2_obs_time_utc,1751.991,OBJ_MP_0721_0149.fits,0149,OBJ_MP_0721_0149_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0588:0002,0588,2,2,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T13:59:35Z,2026-04-20T14:28:44.160000Z,l2_obs_time_utc,1749.16,OBJ_MP_0588_0150.fits,0150,OBJ_MP_0588_0150_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0990:0002,0990,2,2,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:00:55Z,2026-04-20T14:30:12.603000Z,l2_obs_time_utc,1757.603,OBJ_MP_0990_0151.fits,0151,OBJ_MP_0990_0151_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1125:0002,1125,2,2,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:02:15Z,2026-04-20T14:31:27.765000Z,l2_obs_time_utc,1752.765,OBJ_MP_1125_0152.fits,0152,OBJ_MP_1125_0152_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0856:0002,0856,2,2,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:03:35Z,2026-04-20T14:32:51.683000Z,l2_obs_time_utc,1756.683,OBJ_MP_0856_0153.fits,0153,OBJ_MP_0856_0153_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0722:0002,0722,2,2,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:04:55Z,2026-04-20T14:34:06.144000Z,l2_obs_time_utc,1751.144,OBJ_MP_0722_0154.fits,0154,OBJ_MP_0722_0154_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0589:0002,0589,2,2,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:06:15Z,2026-04-20T14:35:21.908000Z,l2_obs_time_utc,1746.908,OBJ_MP_0589_0155.fits,0155,OBJ_MP_0589_0155_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0991:0002,0991,2,2,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:07:35Z,2026-04-20T14:36:52.095000Z,l2_obs_time_utc,1757.095,OBJ_MP_0991_0156.fits,0156,OBJ_MP_0991_0156_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1126:0002,1126,2,2,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:08:55Z,2026-04-20T14:38:07.058000Z,l2_obs_time_utc,1752.058,OBJ_MP_1126_0157.fits,0157,OBJ_MP_1126_0157_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0857:0002,0857,2,2,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:10:15Z,2026-04-20T14:39:31.158000Z,l2_obs_time_utc,1756.158,OBJ_MP_0857_0158.fits,0158,OBJ_MP_0857_0158_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1260:0002,1260,2,2,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:11:35Z,2026-04-20T14:41:00.900000Z,l2_obs_time_utc,1765.9,OBJ_MP_1260_0159.fits,0159,OBJ_MP_1260_0159_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0723:0002,0723,2,2,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:12:55Z,2026-04-20T14:42:37.443000Z,l2_obs_time_utc,1782.443,OBJ_MP_0723_0160.fits,0160,OBJ_MP_0723_0160_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0590:0002,0590,2,2,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:14:15Z,2026-04-20T14:43:53.786000Z,l2_obs_time_utc,1778.786,OBJ_MP_0590_0161.fits,0161,OBJ_MP_0590_0161_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0992:0002,0992,2,2,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:15:35Z,2026-04-20T14:45:23.314000Z,l2_obs_time_utc,1788.314,OBJ_MP_0992_0162.fits,0162,OBJ_MP_0992_0162_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1127:0002,1127,2,2,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:16:55Z,2026-04-20T14:46:37.222000Z,l2_obs_time_utc,1782.222,OBJ_MP_1127_0163.fits,0163,OBJ_MP_1127_0163_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0858:0002,0858,2,2,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:18:15Z,2026-04-20T14:48:01.275000Z,l2_obs_time_utc,1786.275,OBJ_MP_0858_0164.fits,0164,OBJ_MP_0858_0164_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1261:0002,1261,2,2,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:19:35Z,2026-04-20T14:49:29.999000Z,l2_obs_time_utc,1794.999,OBJ_MP_1261_0165.fits,0165,OBJ_MP_1261_0165_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0724:0002,0724,2,2,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:20:55Z,2026-04-20T14:51:06.860000Z,l2_obs_time_utc,1811.86,OBJ_MP_0724_0166.fits,0166,OBJ_MP_0724_0166_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1395:0002,1395,2,2,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:22:15Z,2026-04-20T14:52:47.723000Z,l2_obs_time_utc,1832.723,OBJ_MP_1395_0167.fits,0167,OBJ_MP_1395_0167_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0591:0002,0591,2,2,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:23:35Z,2026-04-20T14:54:33.594000Z,l2_obs_time_utc,1858.594,OBJ_MP_0591_0168.fits,0168,OBJ_MP_0591_0168_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0993:0002,0993,2,2,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:24:55Z,2026-04-20T14:56:04.149000Z,l2_obs_time_utc,1869.149,OBJ_MP_0993_0169.fits,0169,OBJ_MP_0993_0169_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0855:0003,0855,2,3,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:26:55Z,2026-04-20T14:57:35.483000Z,l2_obs_time_utc,1840.483,OBJ_MP_0855_0170.fits,0170,OBJ_MP_0855_0170_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0721:0003,0721,2,3,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:28:15Z,2026-04-20T14:58:51.155000Z,l2_obs_time_utc,1836.155,OBJ_MP_0721_0171.fits,0171,OBJ_MP_0721_0171_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0588:0003,0588,2,3,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:29:35Z,2026-04-20T15:00:07.514000Z,l2_obs_time_utc,1832.514,OBJ_MP_0588_0172.fits,0172,OBJ_MP_0588_0172_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0990:0003,0990,2,3,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:30:55Z,2026-04-20T15:01:37.219000Z,l2_obs_time_utc,1842.219,OBJ_MP_0990_0173.fits,0173,OBJ_MP_0990_0173_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1125:0003,1125,2,3,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:32:15Z,2026-04-20T15:02:51.146000Z,l2_obs_time_utc,1836.146,OBJ_MP_1125_0174.fits,0174,OBJ_MP_1125_0174_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0856:0003,0856,2,3,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:33:35Z,2026-04-20T15:04:14.926000Z,l2_obs_time_utc,1839.926,OBJ_MP_0856_0175.fits,0175,OBJ_MP_0856_0175_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0722:0003,0722,2,3,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:34:55Z,2026-04-20T15:05:30.546000Z,l2_obs_time_utc,1835.546,OBJ_MP_0722_0176.fits,0176,OBJ_MP_0722_0176_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0589:0003,0589,2,3,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:36:15Z,2026-04-20T15:06:46.046000Z,l2_obs_time_utc,1831.046,OBJ_MP_0589_0177.fits,0177,OBJ_MP_0589_0177_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0991:0003,0991,2,3,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:37:35Z,2026-04-20T15:08:15.676000Z,l2_obs_time_utc,1840.676,OBJ_MP_0991_0178.fits,0178,OBJ_MP_0991_0178_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1126:0003,1126,2,3,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:38:55Z,2026-04-20T15:09:30.032000Z,l2_obs_time_utc,1835.032,OBJ_MP_1126_0179.fits,0179,OBJ_MP_1126_0179_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0857:0003,0857,2,3,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:40:15Z,2026-04-20T15:10:54.174000Z,l2_obs_time_utc,1839.174,OBJ_MP_0857_0180.fits,0180,OBJ_MP_0857_0180_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1260:0003,1260,2,3,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:41:35Z,2026-04-20T15:12:23.733000Z,l2_obs_time_utc,1848.733,OBJ_MP_1260_0181.fits,0181,OBJ_MP_1260_0181_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0723:0003,0723,2,3,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:42:55Z,2026-04-20T15:14:00.273000Z,l2_obs_time_utc,1865.273,OBJ_MP_0723_0182.fits,0182,OBJ_MP_0723_0182_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0590:0003,0590,2,3,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:44:15Z,2026-04-20T15:15:16.753000Z,l2_obs_time_utc,1861.753,OBJ_MP_0590_0183.fits,0183,OBJ_MP_0590_0183_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0992:0003,0992,2,3,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:45:35Z,2026-04-20T15:16:46.365000Z,l2_obs_time_utc,1871.365,OBJ_MP_0992_0184.fits,0184,OBJ_MP_0992_0184_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1127:0003,1127,2,3,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:46:55Z,2026-04-20T15:18:00.732000Z,l2_obs_time_utc,1865.732,OBJ_MP_1127_0185.fits,0185,OBJ_MP_1127_0185_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0858:0003,0858,2,3,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:48:15Z,2026-04-20T15:19:24.760000Z,l2_obs_time_utc,1869.76,OBJ_MP_0858_0186.fits,0186,OBJ_MP_0858_0186_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1261:0003,1261,2,3,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:49:35Z,2026-04-20T15:20:53.291000Z,l2_obs_time_utc,1878.291,OBJ_MP_1261_0187.fits,0187,OBJ_MP_1261_0187_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0724:0003,0724,2,3,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:50:55Z,2026-04-20T15:22:30.373000Z,l2_obs_time_utc,1895.373,OBJ_MP_0724_0188.fits,0188,OBJ_MP_0724_0188_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1395:0003,1395,2,3,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:52:15Z,2026-04-20T15:24:10.853000Z,l2_obs_time_utc,1915.853,OBJ_MP_1395_0189.fits,0189,OBJ_MP_1395_0189_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0591:0003,0591,2,3,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:53:35Z,2026-04-20T15:25:56.287000Z,l2_obs_time_utc,1941.287,OBJ_MP_0591_0190.fits,0190,OBJ_MP_0591_0190_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:0993:0003,0993,2,3,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:54:55Z,2026-04-20T15:27:26.896000Z,l2_obs_time_utc,1951.896,OBJ_MP_0993_0191.fits,0191,OBJ_MP_0993_0191_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1528:0001,1528,3,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:56:15Z,2026-04-20T15:29:01.410000Z,l2_obs_time_utc,1966.41,OBJ_MP_1528_0192.fits,0192,OBJ_MP_1528_0192_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1262:0001,1262,3,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:57:35Z,2026-04-20T15:30:25.327000Z,l2_obs_time_utc,1970.327,OBJ_MP_1262_0193.fits,0193,OBJ_MP_1262_0193_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1396:0001,1396,3,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T14:58:55Z,2026-04-20T15:31:38.866000Z,l2_obs_time_utc,1963.866,OBJ_MP_1396_0194.fits,0194,OBJ_MP_1396_0194_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1660:0001,1660,3,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T15:00:15Z,2026-04-20T15:33:01.474000Z,l2_obs_time_utc,1966.474,OBJ_MP_1660_0195.fits,0195,OBJ_MP_1660_0195_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1529:0001,1529,3,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T15:01:35Z,2026-04-20T15:34:16.868000Z,l2_obs_time_utc,1961.868,OBJ_MP_1529_0196.fits,0196,OBJ_MP_1529_0196_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1129:0001,1129,3,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T15:02:55Z,2026-04-20T15:35:47.303000Z,l2_obs_time_utc,1972.303,OBJ_MP_1129_0197.fits,0197,OBJ_MP_1129_0197_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1263:0001,1263,3,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T15:04:15Z,2026-04-20T15:37:02.388000Z,l2_obs_time_utc,1967.388,OBJ_MP_1263_0198.fits,0198,OBJ_MP_1263_0198_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1790:0001,1790,3,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T15:05:35Z,2026-04-20T15:38:37.599000Z,l2_obs_time_utc,1982.599,OBJ_MP_1790_0199.fits,0199,OBJ_MP_1790_0199_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1397:0001,1397,3,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T15:06:55Z,2026-04-20T15:40:08.484000Z,l2_obs_time_utc,1993.484,OBJ_MP_1397_0200.fits,0200,OBJ_MP_1397_0200_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1661:0001,1661,3,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T15:08:15Z,2026-04-20T15:41:31.174000Z,l2_obs_time_utc,1996.174,OBJ_MP_1661_0201.fits,0201,OBJ_MP_1661_0201_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1530:0001,1530,3,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T15:09:35Z,2026-04-20T15:42:46.888000Z,l2_obs_time_utc,1991.888,OBJ_MP_1530_0202.fits,0202,OBJ_MP_1530_0202_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1130:0001,1130,3,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T15:10:55Z,2026-04-20T15:44:16.011000Z,l2_obs_time_utc,2001.011,OBJ_MP_1130_0203.fits,0203,OBJ_MP_1130_0203_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1264:0001,1264,3,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T15:12:15Z,2026-04-20T15:45:29.417000Z,l2_obs_time_utc,1994.417,OBJ_MP_1264_0204.fits,0204,OBJ_MP_1264_0204_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1791:0001,1791,3,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T15:13:35Z,2026-04-20T15:47:03.893000Z,l2_obs_time_utc,2008.893,OBJ_MP_1791_0205.fits,0205,OBJ_MP_1791_0205_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1398:0001,1398,3,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T15:14:55Z,2026-04-20T15:48:33.944000Z,l2_obs_time_utc,2018.944,OBJ_MP_1398_0206.fits,0206,OBJ_MP_1398_0206_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1662:0001,1662,3,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T15:16:15Z,2026-04-20T15:49:58.013000Z,l2_obs_time_utc,2023.013,OBJ_MP_1662_0207.fits,0207,OBJ_MP_1662_0207_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1531:0001,1531,3,1,normal,matched,monotonic_minimum_total_absolute_time_residual,2026-04-20T15:17:35Z,2026-04-20T15:51:14.445000Z,l2_obs_time_utc,2019.445,OBJ_MP_1531_0208.fits,0208,OBJ_MP_1531_0208_cat.fits.gz,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
