radial_residual_arcsec,empirical_cdf
0.07972804466225088,0.086422454093272
0.07984428822930993,0.08662066644227533
0.07994446959228714,0.08681887879127866
0.08004325409810616,0.08701709114028199
0.0801294543181486,0.08721530348928531
0.08021870736538388,0.08741351583828864
0.0803172998828306,0.08761172818729197
0.08040351076957579,0.0878099405362953
0.08051589132609735,0.08800815288529863
0.08061587212190549,0.08820636523430196
0.08068970927933354,0.08840457758330529
0.0807990281197051,0.0886027899323086
0.08088969315015523,0.08880100228131194
0.08099468660944399,0.08899921463031527
0.0810941335780459,0.0891974269793186
0.08119149624205808,0.08939563932832192
0.08129920603690531,0.08959385167732525
0.08139654582086343,0.08979206402632858
0.08150608399310075,0.08999027637533191
0.08160650346466437,0.09018848872433524
0.08169603429965928,0.09038670107333857
0.08178479947856103,0.0905849134223419
0.081866463105761,0.09078312577134523
0.08197237776954548,0.09098133812034856
0.08207829351476488,0.09117955046935189
0.08218574091118326,0.09137776281835522
0.0822965497085734,0.09157597516735853
0.08238659169351768,0.09177418751636186
0.08248733122026976,0.09197239986536519
0.08258672640847928,0.09217061221436852
0.08267855882886099,0.09236882456337185
0.0827689951312212,0.09256703691237518
0.08286482394363479,0.09276524926137851
0.08295938479739069,0.09296346161038184
0.08304770677707006,0.09316167395938517
0.08315242243995054,0.0933598863083885
0.08325297524349082,0.09355809865739183
0.08333866229854232,0.09375631100639516
0.08345201234399388,0.09395452335539849
0.08355288328770874,0.09415273570440182
0.08363597215752548,0.09435094805340515
0.08372507331722104,0.09454916040240846
0.08382057186063814,0.09474737275141179
0.08392427431019443,0.09494558510041512
0.08400921298274543,0.09514379744941845
0.0841093645220448,0.09534200979842178
0.08420959747116405,0.09554022214742511
0.08431479884371644,0.09573843449642844
0.08442173828250658,0.09593664684543177
0.08452912540803212,0.0961348591944351
0.08462339305239677,0.09633307154343843
0.08472071146000175,0.09653128389244175
0.08481211049055823,0.09672949624144508
0.08491269775887007,0.09692770859044841
0.08500783882934927,0.09712592093945174
0.08510016875697492,0.09732413328845507
0.08520305885238887,0.09752234563745839
0.08529708801800173,0.09772055798646172
0.08538004562456614,0.09791877033546505
0.08547704266359162,0.09811698268446838
0.08557824301540648,0.0983151950334717
0.08567087911648498,0.09851340738247504
0.08576758167317634,0.09871161973147836
0.08585183659438306,0.0989098320804817
0.0859544509453184,0.09910804442948502
0.08605806459305683,0.09930625677848835
0.08616870674422496,0.09950446912749168
0.08625175607760964,0.09970268147649501
0.08634490202402112,0.09990089382549834
0.08644973545669345,0.10009910617450167
0.08654138108122585,0.10029731852350499
0.08664005279364426,0.10049553087250832
0.08672619363421853,0.10069374322151164
0.08680873282046658,0.10089195557051497
0.08692812696548947,0.1010901679195183
0.08702947351237446,0.10128838026852163
0.08714018858557838,0.10148659261752496
0.0872417715480852,0.10168480496652829
0.08733549293649964,0.10188301731553162
0.08742853347712402,0.10208122966453495
0.08753244806783902,0.10227944201353828
0.0876297669226002,0.10247765436254161
0.08772570419802969,0.10267586671154494
0.08782562252872303,0.10287407906054827
0.08791677786674959,0.1030722914095516
0.08800167278114128,0.10327050375855491
0.08809956856671998,0.10346871610755824
0.08819867645384145,0.10366692845656157
0.08827924115694416,0.1038651408055649
0.0883685401140309,0.10406335315456823
0.08845775493877114,0.10426156550357156
0.08856335630574612,0.10445977785257489
0.08865533612093467,0.10465799020157822
0.0887450881598868,0.10485620255058155
0.08883371037348478,0.10505441489958488
0.08892575755759566,0.10525262724858821
0.08904557150815332,0.10545083959759154
0.08913628874929569,0.10564905194659487
0.08922989168790385,0.1058472642955982
0.08932192055764604,0.10604547664460152
0.0894116649290021,0.10624368899360484
0.08950947036501057,0.10644190134260817
0.08959541562824022,0.1066401136916115
