night,field_id,cycle_id,repeat,mode,pair_id,match_status,planned_start_utc,actual_start_utc,planned_elapsed_from_repeat1_min,actual_elapsed_from_matched_repeat1_min,planned_interval_from_previous_repeat_min,actual_interval_from_previous_available_repeat_min,actual_repeat1_anchor_available,input_manifest_hash
20260420,0590,2,1,normal,20260420:0590:0001,matched,2026-04-20T13:44:15Z,2026-04-20T14:12:28.102000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,0590,2,2,normal,20260420:0590:0002,matched,2026-04-20T14:14:15Z,2026-04-20T14:43:53.786000Z,30.0,31.428066666666666,30.0,31.428066666666666,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,0590,2,3,normal,20260420:0590:0003,matched,2026-04-20T14:44:15Z,2026-04-20T15:15:16.753000Z,60.0,62.810849999999995,30.0,31.382783333333336,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,0992,2,1,normal,20260420:0992:0001,matched,2026-04-20T13:45:35Z,2026-04-20T14:13:56.890000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,0992,2,2,normal,20260420:0992:0002,matched,2026-04-20T14:15:35Z,2026-04-20T14:45:23.314000Z,30.0,31.4404,30.0,31.4404,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,0992,2,3,normal,20260420:0992:0003,matched,2026-04-20T14:45:35Z,2026-04-20T15:16:46.365000Z,60.0,62.82458333333333,30.0,31.384183333333333,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1127,2,1,normal,20260420:1127:0001,matched,2026-04-20T13:46:55Z,2026-04-20T14:15:14.586000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1127,2,2,normal,20260420:1127:0002,matched,2026-04-20T14:16:55Z,2026-04-20T14:46:37.222000Z,30.0,31.377266666666667,30.0,31.377266666666667,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1127,2,3,normal,20260420:1127:0003,matched,2026-04-20T14:46:55Z,2026-04-20T15:18:00.732000Z,60.0,62.7691,30.0,31.391833333333334,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,0858,2,1,normal,20260420:0858:0001,matched,2026-04-20T13:48:15Z,2026-04-20T14:16:38.646000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,0858,2,2,normal,20260420:0858:0002,matched,2026-04-20T14:18:15Z,2026-04-20T14:48:01.275000Z,30.0,31.377149999999997,30.0,31.377149999999997,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,0858,2,3,normal,20260420:0858:0003,matched,2026-04-20T14:48:15Z,2026-04-20T15:19:24.760000Z,60.0,62.768566666666665,30.0,31.391416666666665,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1261,2,1,normal,20260420:1261:0001,matched,2026-04-20T13:49:35Z,2026-04-20T14:18:08.230000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1261,2,2,normal,20260420:1261:0002,matched,2026-04-20T14:19:35Z,2026-04-20T14:49:29.999000Z,30.0,31.362816666666667,30.0,31.362816666666667,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1261,2,3,normal,20260420:1261:0003,matched,2026-04-20T14:49:35Z,2026-04-20T15:20:53.291000Z,60.0,62.75101666666667,30.0,31.388199999999998,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,0724,2,1,normal,20260420:0724:0001,matched,2026-04-20T13:50:55Z,2026-04-20T14:19:45Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,0724,2,2,normal,20260420:0724:0002,matched,2026-04-20T14:20:55Z,2026-04-20T14:51:06.860000Z,30.0,31.36433333333333,30.0,31.36433333333333,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,0724,2,3,normal,20260420:0724:0003,matched,2026-04-20T14:50:55Z,2026-04-20T15:22:30.373000Z,60.0,62.75621666666667,30.0,31.391883333333332,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1395,2,1,normal,20260420:1395:0001,matched,2026-04-20T13:52:15Z,2026-04-20T14:21:25.602000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1395,2,2,normal,20260420:1395:0002,matched,2026-04-20T14:22:15Z,2026-04-20T14:52:47.723000Z,30.0,31.368683333333333,30.0,31.368683333333333,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1395,2,3,normal,20260420:1395:0003,matched,2026-04-20T14:52:15Z,2026-04-20T15:24:10.853000Z,60.0,62.75418333333334,30.0,31.3855,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,0591,2,1,normal,20260420:0591:0001,matched,2026-04-20T13:53:35Z,2026-04-20T14:23:11.430000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,0591,2,2,normal,20260420:0591:0002,matched,2026-04-20T14:23:35Z,2026-04-20T14:54:33.594000Z,30.0,31.3694,30.0,31.3694,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,0591,2,3,normal,20260420:0591:0003,matched,2026-04-20T14:53:35Z,2026-04-20T15:25:56.287000Z,60.0,62.747616666666666,30.0,31.378216666666667,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,0993,2,1,normal,20260420:0993:0001,matched,2026-04-20T13:54:55Z,2026-04-20T14:24:40.985000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,0993,2,2,normal,20260420:0993:0002,matched,2026-04-20T14:24:55Z,2026-04-20T14:56:04.149000Z,30.0,31.386066666666668,30.0,31.386066666666668,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,0993,2,3,normal,20260420:0993:0003,matched,2026-04-20T14:54:55Z,2026-04-20T15:27:26.896000Z,60.0,62.76518333333333,30.0,31.37911666666667,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1528,3,1,normal,20260420:1528:0001,matched,2026-04-20T14:56:15Z,2026-04-20T15:29:01.410000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1528,3,2,normal,20260420:1528:0002,matched,2026-04-20T15:26:15Z,2026-04-20T16:00:57.398000Z,30.0,31.933133333333334,30.0,31.933133333333334,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1528,3,3,normal,20260420:1528:0003,matched,2026-04-20T15:56:15Z,2026-04-20T16:31:54.727000Z,60.0,62.888616666666664,30.0,30.955483333333333,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1262,3,1,normal,20260420:1262:0001,matched,2026-04-20T14:57:35Z,2026-04-20T15:30:25.327000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1262,3,2,normal,20260420:1262:0002,matched,2026-04-20T15:27:35Z,2026-04-20T16:02:20.946000Z,30.0,31.926983333333332,30.0,31.926983333333332,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1262,3,3,normal,20260420:1262:0003,matched,2026-04-20T15:57:35Z,2026-04-20T16:33:18.293000Z,60.0,62.88276666666666,30.0,30.955783333333333,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1396,3,1,normal,20260420:1396:0001,matched,2026-04-20T14:58:55Z,2026-04-20T15:31:38.866000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1396,3,2,normal,20260420:1396:0002,matched,2026-04-20T15:28:55Z,2026-04-20T16:03:35.820000Z,30.0,31.949233333333332,30.0,31.949233333333332,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1396,3,3,normal,20260420:1396:0003,matched,2026-04-20T15:58:55Z,2026-04-20T16:34:33.335000Z,60.0,62.90781666666667,30.0,30.958583333333333,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1660,3,1,normal,20260420:1660:0001,matched,2026-04-20T15:00:15Z,2026-04-20T15:33:01.474000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1660,3,2,normal,20260420:1660:0002,matched,2026-04-20T15:30:15Z,2026-04-20T16:04:58.953000Z,30.0,31.957983333333335,30.0,31.957983333333335,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1660,3,3,normal,20260420:1660:0003,matched,2026-04-20T16:00:15Z,2026-04-20T16:35:56.189000Z,60.0,62.91191666666667,30.0,30.953933333333335,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1529,3,1,normal,20260420:1529:0001,matched,2026-04-20T15:01:35Z,2026-04-20T15:34:16.868000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1529,3,2,normal,20260420:1529:0002,matched,2026-04-20T15:31:35Z,2026-04-20T16:06:14.563000Z,30.0,31.961583333333333,30.0,31.961583333333333,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1529,3,3,normal,20260420:1529:0003,matched,2026-04-20T16:01:35Z,2026-04-20T16:37:12.165000Z,60.0,62.921616666666665,30.0,30.960033333333335,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1129,3,1,normal,20260420:1129:0001,matched,2026-04-20T15:02:55Z,2026-04-20T15:35:47.303000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1129,3,2,normal,20260420:1129:0002,matched,2026-04-20T15:32:55Z,2026-04-20T16:07:44.646000Z,30.0,31.955716666666667,30.0,31.955716666666667,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1129,3,3,normal,20260420:1129:0003,matched,2026-04-20T16:02:55Z,2026-04-20T16:38:43.225000Z,60.0,62.93203333333334,30.0,30.976316666666666,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1263,3,1,normal,20260420:1263:0001,matched,2026-04-20T15:04:15Z,2026-04-20T15:37:02.388000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1263,3,2,normal,20260420:1263:0002,matched,2026-04-20T15:34:15Z,2026-04-20T16:08:58.346000Z,30.0,31.932633333333335,30.0,31.932633333333335,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1263,3,3,normal,20260420:1263:0003,matched,2026-04-20T16:04:15Z,2026-04-20T16:39:56.683000Z,60.0,62.904916666666665,30.0,30.972283333333333,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1790,3,1,normal,20260420:1790:0001,matched,2026-04-20T15:05:35Z,2026-04-20T15:38:37.599000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1790,3,2,normal,20260420:1790:0002,matched,2026-04-20T15:35:35Z,2026-04-20T16:10:32.915000Z,30.0,31.921933333333335,30.0,31.921933333333335,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1790,3,3,normal,20260420:1790:0003,matched,2026-04-20T16:05:35Z,2026-04-20T16:41:31.520000Z,60.0,62.89868333333333,30.0,30.97675,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1397,3,1,normal,20260420:1397:0001,matched,2026-04-20T15:06:55Z,2026-04-20T15:40:08.484000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1397,3,2,normal,20260420:1397:0002,matched,2026-04-20T15:36:55Z,2026-04-20T16:12:04.287000Z,30.0,31.93005,30.0,31.93005,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1397,3,3,normal,20260420:1397:0003,matched,2026-04-20T16:06:55Z,2026-04-20T16:43:02.364000Z,60.0,62.898,30.0,30.96795,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1661,3,1,normal,20260420:1661:0001,matched,2026-04-20T15:08:15Z,2026-04-20T15:41:31.174000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1661,3,2,normal,20260420:1661:0002,matched,2026-04-20T15:38:15Z,2026-04-20T16:13:26.946000Z,30.0,31.92953333333333,30.0,31.92953333333333,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1661,3,3,normal,20260420:1661:0003,matched,2026-04-20T16:08:15Z,2026-04-20T16:44:25.634000Z,60.0,62.907666666666664,30.0,30.978133333333336,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1530,3,1,normal,20260420:1530:0001,matched,2026-04-20T15:09:35Z,2026-04-20T15:42:46.888000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1530,3,2,normal,20260420:1530:0002,matched,2026-04-20T15:39:35Z,2026-04-20T16:14:43.288000Z,30.0,31.94,30.0,31.94,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1530,3,3,normal,20260420:1530:0003,matched,2026-04-20T16:09:35Z,2026-04-20T16:45:41.743000Z,60.0,62.91425,30.0,30.974249999999998,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1130,3,1,normal,20260420:1130:0001,matched,2026-04-20T15:10:55Z,2026-04-20T15:44:16.011000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1130,3,2,normal,20260420:1130:0002,matched,2026-04-20T15:40:55Z,2026-04-20T16:16:12.797000Z,30.0,31.946433333333335,30.0,31.946433333333335,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1130,3,3,normal,20260420:1130:0003,matched,2026-04-20T16:10:55Z,2026-04-20T16:47:12.801000Z,60.0,62.9465,30.0,31.000066666666665,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1264,3,1,normal,20260420:1264:0001,matched,2026-04-20T15:12:15Z,2026-04-20T15:45:29.417000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1264,3,2,normal,20260420:1264:0002,matched,2026-04-20T15:42:15Z,2026-04-20T16:17:26.590000Z,30.0,31.952883333333332,30.0,31.952883333333332,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1264,3,3,normal,20260420:1264:0003,matched,2026-04-20T16:12:15Z,2026-04-20T16:48:26.299000Z,60.0,62.948033333333335,30.0,30.995150000000002,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1791,3,1,normal,20260420:1791:0001,matched,2026-04-20T15:13:35Z,2026-04-20T15:47:03.893000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1791,3,2,normal,20260420:1791:0002,matched,2026-04-20T15:43:35Z,2026-04-20T16:19:01.274000Z,30.0,31.95635,30.0,31.95635,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1791,3,3,normal,20260420:1791:0003,matched,2026-04-20T16:13:35Z,2026-04-20T16:50:00.946000Z,60.0,62.95088333333333,30.0,30.994533333333333,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1398,3,1,normal,20260420:1398:0001,matched,2026-04-20T15:14:55Z,2026-04-20T15:48:33.944000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1398,3,2,normal,20260420:1398:0002,matched,2026-04-20T15:44:55Z,2026-04-20T16:20:32.506000Z,30.0,31.97603333333333,30.0,31.97603333333333,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1398,3,3,normal,20260420:1398:0003,matched,2026-04-20T16:14:55Z,2026-04-20T16:51:31.841000Z,60.0,62.96495,30.0,30.988916666666668,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1662,3,1,normal,20260420:1662:0001,matched,2026-04-20T15:16:15Z,2026-04-20T15:49:58.013000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1662,3,2,normal,20260420:1662:0002,matched,2026-04-20T15:46:15Z,2026-04-20T16:21:56.137000Z,30.0,31.968733333333333,30.0,31.968733333333333,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1662,3,3,normal,20260420:1662:0003,matched,2026-04-20T16:16:15Z,2026-04-20T16:52:54.995000Z,60.0,62.9497,30.0,30.980966666666667,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1531,3,1,normal,20260420:1531:0001,matched,2026-04-20T15:17:35Z,2026-04-20T15:51:14.445000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1531,3,2,normal,20260420:1531:0002,matched,2026-04-20T15:47:35Z,2026-04-20T16:23:12.029000Z,30.0,31.959733333333336,30.0,31.959733333333336,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1531,3,3,normal,20260420:1531:0003,matched,2026-04-20T16:17:35Z,2026-04-20T16:54:10.938000Z,60.0,62.94155,30.0,30.981816666666667,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1131,3,1,normal,20260420:1131:0001,matched,2026-04-20T15:18:55Z,2026-04-20T15:52:44.027000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1131,3,2,normal,20260420:1131:0002,matched,2026-04-20T15:48:55Z,2026-04-20T16:24:42.100000Z,30.0,31.967883333333337,30.0,31.967883333333337,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1131,3,3,normal,20260420:1131:0003,matched,2026-04-20T16:18:55Z,2026-04-20T16:55:41.133000Z,60.0,62.95176666666667,30.0,30.98388333333333,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1265,3,1,normal,20260420:1265:0001,matched,2026-04-20T15:20:15Z,2026-04-20T15:53:57.855000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1265,3,2,normal,20260420:1265:0002,matched,2026-04-20T15:50:15Z,2026-04-20T16:25:55.592000Z,30.0,31.962283333333335,30.0,31.962283333333335,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1265,3,3,normal,20260420:1265:0003,matched,2026-04-20T16:20:15Z,2026-04-20T16:56:54.938000Z,60.0,62.95138333333333,30.0,30.9891,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1792,3,1,normal,20260420:1792:0001,matched,2026-04-20T15:21:35Z,2026-04-20T15:55:32.826000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1792,3,2,normal,20260420:1792:0002,matched,2026-04-20T15:51:35Z,2026-04-20T16:27:30.388000Z,30.0,31.959366666666664,30.0,31.959366666666664,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1792,3,3,normal,20260420:1792:0003,matched,2026-04-20T16:21:35Z,2026-04-20T16:58:29.944000Z,60.0,62.951966666666664,30.0,30.9926,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1399,3,1,normal,20260420:1399:0001,matched,2026-04-20T15:22:55Z,2026-04-20T15:57:03.407000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1399,3,2,normal,20260420:1399:0002,matched,2026-04-20T15:52:55Z,2026-04-20T16:29:00.887000Z,30.0,31.958000000000002,30.0,31.958000000000002,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1399,3,3,normal,20260420:1399:0003,matched,2026-04-20T16:22:55Z,2026-04-20T16:59:59.974000Z,60.0,62.94278333333333,30.0,30.984783333333333,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1663,3,1,normal,20260420:1663:0001,matched,2026-04-20T15:24:15Z,2026-04-20T15:58:27.514000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1663,3,2,normal,20260420:1663:0002,matched,2026-04-20T15:54:15Z,2026-04-20T16:30:25.271000Z,30.0,31.96261666666667,30.0,31.96261666666667,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1663,3,3,normal,20260420:1663:0003,matched,2026-04-20T16:24:15Z,2026-04-20T17:01:23.982000Z,60.0,62.94113333333333,30.0,30.978516666666668,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1801,4,1,normal,20260420:1801:plan:0000,planned_not_acquired,2026-04-20T16:25:35Z,,0.0,,,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1801,4,2,normal,20260420:1801:0001,matched,2026-04-20T16:55:35Z,2026-04-20T17:03:13.534000Z,30.0,,30.0,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1801,4,3,normal,20260420:1801:0002,matched,2026-04-20T17:25:35Z,2026-04-20T17:34:42.835000Z,60.0,,30.0,31.48835,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1408,4,1,normal,20260420:1408:0001,matched,2026-04-20T16:26:55Z,2026-04-20T17:04:43.114000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1408,4,2,normal,20260420:1408:0002,matched,2026-04-20T16:56:55Z,2026-04-20T17:36:12.410000Z,30.0,31.488266666666668,30.0,31.488266666666668,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1408,4,3,normal,20260420:1408:0003,matched,2026-04-20T17:26:55Z,2026-04-20T18:07:39.951000Z,60.0,62.94728333333333,30.0,31.459016666666667,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1672,4,1,normal,20260420:1672:plan:0000,planned_not_acquired,2026-04-20T16:28:15Z,,0.0,,,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1672,4,2,normal,20260420:1672:0001,matched,2026-04-20T16:58:15Z,2026-04-20T17:06:05.837000Z,30.0,,30.0,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1672,4,3,normal,20260420:1672:0002,matched,2026-04-20T17:28:15Z,2026-04-20T17:37:36.222000Z,60.0,,30.0,31.506416666666667,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1541,4,1,normal,20260420:1541:0001,matched,2026-04-20T16:29:35Z,2026-04-20T17:07:21.546000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1541,4,2,normal,20260420:1541:0002,matched,2026-04-20T16:59:35Z,2026-04-20T17:38:52.158000Z,30.0,31.5102,30.0,31.5102,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1541,4,3,normal,20260420:1541:0003,matched,2026-04-20T17:29:35Z,2026-04-20T18:10:19.210000Z,60.0,62.96106666666667,30.0,31.450866666666666,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1275,4,1,normal,20260420:1275:0001,matched,2026-04-20T16:30:55Z,2026-04-20T17:08:45.223000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1275,4,2,normal,20260420:1275:0002,matched,2026-04-20T17:00:55Z,2026-04-20T17:40:16.430000Z,30.0,31.52011666666667,30.0,31.52011666666667,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1275,4,3,normal,20260420:1275:0003,matched,2026-04-20T17:30:55Z,2026-04-20T18:11:42.513000Z,60.0,62.95483333333333,30.0,31.434716666666667,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1802,4,1,normal,20260420:1802:plan:0000,planned_not_acquired,2026-04-20T16:32:15Z,,0.0,,,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1802,4,2,normal,20260420:1802:0001,matched,2026-04-20T17:02:15Z,2026-04-20T17:10:20.334000Z,30.0,,30.0,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1802,4,3,normal,20260420:1802:0002,matched,2026-04-20T17:32:15Z,2026-04-20T17:41:51.867000Z,60.0,,30.0,31.52555,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1409,4,1,normal,20260420:1409:0001,matched,2026-04-20T16:33:35Z,2026-04-20T17:11:51.182000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
